Signal,Date,Close Price,Shares Bought,Profit/Loss,Investment,Remaining Cash,Hold,Total Cash,SMA1,SMA2,Percentage Difference,Highest Average Percentage,Lowest Average Percentage,Charge,Charge Value,% Diff,High Avg %,Low Avg %
Buy Hold,2024-01-17 10:30:00-05:00,168.2299957,593,157.1446381,99760.38747,157.7725372,Buy Hold,99777.6032,12,17,0.157770604,0.415911286,0.962810701,,,0.157770604,0.415911286,0.962810701
Buy Hold,2024-01-17 11:30:00-05:00,167.7050018,593,-311.3213806,99449.06609,157.7725372,Buy Hold,99466.28181,12,17,-0.312069137,0.415911286,0.962810701,,,-0.312069137,0.415911286,0.962810701
Buy Hold,2024-01-17 12:30:00-05:00,167.0599976,593,-382.4875336,99066.57855,157.7725372,Buy Hold,99083.79428,12,17,-0.384606461,0.415911286,0.962810701,,,-0.384606461,0.415911286,0.962810701
Buy Hold,2024-01-17 13:30:00-05:00,167.25,593,112.6714478,99179.25,157.7725372,Buy Hold,99196.46573,12,17,0.113733056,0.415911286,0.962810701,,,0.113733056,0.415911286,0.962810701
Buy Hold,2024-01-17 14:30:00-05:00,166.5099945,593,-438.8232574,98740.42674,157.7725372,Buy Hold,98757.64247,12,17,-0.442454704,0.415911286,0.962810701,,,-0.442454704,0.415911286,0.962810701
Buy Hold,2024-01-17 15:30:00-05:00,167.1499939,593,379.5196381,99119.94638,157.7725372,Buy Hold,99137.16211,12,17,0.384360946,0.415911286,0.962810701,,,0.384360946,0.415911286,0.962810701
Buy Hold,2024-01-18 09:30:00-05:00,166.0899963,593,-628.5785522,98491.36783,157.7725372,Buy Hold,98508.58356,12,17,-0.634159496,0.415911286,0.962810701,,,-0.634159496,0.415911286,0.962810701
Buy Hold,2024-01-18 10:30:00-05:00,165.8399963,593,-148.25,98343.11783,157.7725372,Buy Hold,98360.33356,12,17,-0.150520805,0.415911286,0.962810701,,,-0.150520805,0.415911286,0.962810701
Buy Hold,2024-01-18 11:30:00-05:00,165.6999969,593,-83.01963806,98260.09819,157.7725372,Buy Hold,98277.31392,12,17,-0.084418351,0.415911286,0.962810701,,,-0.084418351,0.415911286,0.962810701
Sell,2024-01-18 11:30:00-05:00,165.6999969,0,0,0,97589.49323,Sell Hold,98277.31392,12,17,,0.415911286,0.962810701,687.8206873,0.7,,0.415911286,0.962810701
Short Sell,2024-01-18 11:30:00-05:00,165.6999969,593,0,98260.09819,100.2353668,Sell Hold,98360.33356,12,17,0,0.415911286,0.962810701,,,0,0.415911286,0.962810701
Short Sell,2024-01-18 12:30:00-05:00,166.2599945,591,-0.441436768,98259.65675,100.6768036,Sell Hold,98359.89212,12,17,-0.000449253,0.415911286,0.962810701,,,-0.000449253,0.415911286,0.962810701
Buy,2024-01-18 13:30:00-05:00,166.7254944,589,0,98201.31619,158.5759277,Buy,98301.55156,12,17,,0.415911286,0.962810701,589.2078972,0.6,,0.415911286,0.962810701
Buy Hold,2024-01-18 13:30:00-05:00,166.7254944,589,0,98201.31619,158.5759277,Buy Hold,98301.55156,12,17,0,0.415911286,0.962810701,,,0,0.415911286,0.962810701
Buy Hold,2024-01-18 14:30:00-05:00,167.1000061,589,220.5874023,98421.90359,158.5759277,Buy Hold,98522.13896,12,17,0.224627745,0.415911286,0.962810701,,,0.224627745,0.415911286,0.962810701
Buy Hold,2024-01-18 15:30:00-05:00,167.4199982,589,188.4753265,98610.37892,158.5759277,Buy Hold,98710.61429,12,17,0.191497339,0.415911286,0.962810701,,,0.191497339,0.415911286,0.962810701
Buy Hold,2024-01-19 09:30:00-05:00,168.5050049,294,49069.90749,49540.47144,49867.55237,Buy Hold,99408.0238,12,17,0.648074738,0.415911286,0.962810701,,,-49.76140242,0.415911286,0.962810701
Buy Hold,2024-01-19 10:30:00-05:00,169.0099945,294,148.4669495,49688.93839,158.5759277,Buy Hold,99556.49075,12,17,100.9405318,0.415911286,0.962810701,,,0.299688205,0.415911286,0.962810701
Buy Hold,2024-01-19 11:30:00-05:00,169.4450073,294,127.8937683,49816.83215,158.5759277,Buy Hold,99684.38452,12,17,100.8557892,0.415911286,0.962810701,,,0.257388812,0.415911286,0.962810701
Buy Hold,2024-01-19 12:30:00-05:00,169.8800049,294,127.8892822,49944.72144,158.5759277,Buy Hold,99812.2738,12,17,100.8544473,0.415911286,0.962810701,,,0.256719018,0.415911286,0.962810701
Sell,2024-01-19 12:30:00-05:00,169.8800049,0,0,0,99462.66075,Sell Hold,99812.2738,12,17,,0.415911286,0.962810701,349.61305,0.7,,0.415911286,0.962810701
Short Sell,2024-01-19 12:30:00-05:00,169.8800049,588,0,99889.44287,13.90180969,Sell Hold,99903.34468,12,17,0,0.415911286,0.962810701,,,0,0.415911286,0.962810701
Short Sell,2024-01-19 13:30:00-05:00,170.0800018,587,-52.48179626,99836.96107,66.38360596,Sell Hold,99850.86288,12,17,-0.052539883,0.415911286,0.962810701,,,-0.052539883,0.415911286,0.962810701
Short Sell,2024-01-19 14:30:00-05:00,169.9700012,587,-64.57035828,99772.39072,78.47216797,Sell Hold,99786.29253,12,17,-0.064675805,0.415911286,0.962810701,,,-0.064675805,0.415911286,0.962810701
Short Sell,2024-01-19 15:30:00-05:00,170.3399963,585,-123.4928589,99648.89786,137.3946686,Sell Hold,99662.79967,12,17,-0.123774581,0.415911286,0.962810701,,,-0.123774581,0.415911286,0.962810701
Short Sell,2024-01-22 09:30:00-05:00,171.7899933,580,-10.70175171,99638.19611,24.6035614,Sell Hold,99652.09792,12,17,-0.010739458,0.415911286,0.962810701,,,-0.010739458,0.415911286,0.962810701
Short Sell,2024-01-22 10:30:00-05:00,170.8450012,583,-35.56039429,99602.63571,49.46220398,Sell Hold,99616.53752,12,17,-0.03568952,0.415911286,0.962810701,,,-0.03568952,0.415911286,0.962810701
Short Sell,2024-01-22 11:30:00-05:00,170.625,583,-128.2607117,99474.375,142.1625214,Sell Hold,99488.27681,12,17,-0.128772407,0.415911286,0.962810701,,,-0.128772407,0.415911286,0.962810701
Short Sell,2024-01-22 12:30:00-05:00,169.7799988,585,-153.0757141,99321.29929,166.9775238,Sell Hold,99335.2011,12,17,-0.15388457,0.415911286,0.962810701,,,-0.15388457,0.415911286,0.962810701
Short Sell,2024-01-22 13:30:00-05:00,170.3000031,583,-36.39750671,99284.90178,50.29931641,Sell Hold,99298.80359,12,17,-0.036646225,0.415911286,0.962810701,,,-0.036646225,0.415911286,0.962810701
Short Sell,2024-01-22 14:30:00-05:00,170.3899994,582,-117.9221344,99166.97964,131.8239441,Sell Hold,99180.88145,12,17,-0.118771467,0.415911286,0.962810701,,,-0.118771467,0.415911286,0.962810701
Short Sell,2024-01-22 15:30:00-05:00,170.1399994,582,-145.5,99021.47964,159.4018097,Sell Hold,99035.38145,12,17,-0.146722226,0.415911286,0.962810701,,,-0.146722226,0.415911286,0.962810701
Short Sell,2024-01-23 09:30:00-05:00,169.0399933,585,-133.0835724,98888.39607,146.9853821,Sell Hold,98902.29788,12,17,-0.134398691,0.415911286,0.962810701,,,-0.134398691,0.415911286,0.962810701
Short Sell,2024-01-23 10:30:00-05:00,169.0301056,585,-5.784301758,98882.61177,19.68611145,Sell Hold,98896.51358,12,17,-0.005849323,0.415911286,0.962810701,,,-0.005849323,0.415911286,0.962810701
Short Sell,2024-01-23 11:30:00-05:00,169.1300049,584,-110.6889191,98771.92285,124.5907288,Sell Hold,98785.82466,12,17,-0.11193972,0.415911286,0.962810701,,,-0.11193972,0.415911286,0.962810701
Short Sell,2024-01-23 12:30:00-05:00,169.1950073,583,-131.2335815,98640.68927,145.1353912,Sell Hold,98654.59108,12,17,-0.13286527,0.415911286,0.962810701,,,-0.13286527,0.415911286,0.962810701
Short Sell,2024-01-23 13:30:00-05:00,169.1499939,583,-26.24282837,98614.44644,40.14463806,Sell Hold,98628.34825,12,17,-0.026604466,0.415911286,0.962810701,,,-0.026604466,0.415911286,0.962810701
Buy,2024-01-23 14:30:00-05:00,169.2250061,582,0,98488.95355,139.3946991,Buy,98502.85536,12,17,,0.415911286,0.962810701,590.9337213,0.6,,0.415911286,0.962810701
Buy Hold,2024-01-23 14:30:00-05:00,169.2250061,582,0,98488.95355,139.3946991,Buy Hold,98502.85536,12,17,0,0.415911286,0.962810701,,,0,0.415911286,0.962810701
Buy Hold,2024-01-23 15:30:00-05:00,169.0200043,582,-119.3110657,98369.64249,139.3946991,Buy Hold,98383.5443,12,17,-0.121141571,0.415911286,0.962810701,,,-0.121141571,0.415911286,0.962810701
Buy Hold,2024-01-24 09:30:00-05:00,169.7400055,291,48975.30089,49394.3416,49533.7363,Buy Hold,98928.0779,12,17,0.425985802,0.415911286,0.962810701,,,-49.7870071,0.415911286,0.962810701
Buy Hold,2024-01-24 10:30:00-05:00,170.6900024,145,24644.29124,24750.05035,74305.97635,Buy Hold,99056.02671,12,17,101.1193554,0.415911286,0.962810701,148.5003021,0.6,0.559677694,0.415911286,0.962810701
Buy Hold,2024-01-24 11:30:00-05:00,170.8399963,145,21.74911499,24771.79947,139.3946991,Buy Hold,99077.77582,12,17,100.1757501,0.415911286,0.962810701,,,100.8660113,0.415911286,0.962810701
Buy Hold,2024-01-24 12:30:00-05:00,170.7599945,145,-11.6002655,24760.1992,139.3946991,Buy Hold,99066.17556,12,17,99.90634297,0.415911286,0.962810701,,,100.5956752,0.415911286,0.962810701
Buy Hold,2024-01-24 13:30:00-05:00,170.3450012,145,-60.17402649,24700.02518,139.3946991,Buy Hold,99006.00153,12,17,99.51394554,0.415911286,0.962810701,,,100.2019247,0.415911286,0.962810701
Buy Hold,2024-01-24 14:30:00-05:00,170.2901001,145,-7.960662842,24692.06451,139.3946991,Buy Hold,98998.04087,12,17,99.93554126,0.415911286,0.962810701,,,100.6249742,0.415911286,0.962810701
Buy Hold,2024-01-24 15:30:00-05:00,170.5200043,145,33.33610535,24725.40062,139.3946991,Buy Hold,99031.37697,12,17,100.2700147,0.415911286,0.962810701,,,100.960601,0.415911286,0.962810701
Sell,2024-01-24 15:30:00-05:00,170.5200043,0,0,0,98858.29917,Sell Hold,99031.37697,12,17,,0.415911286,0.962810701,173.0778043,0.7,,0.415911286,0.962810701
Short Sell,2024-01-24 15:30:00-05:00,170.5200043,581,0,99072.12248,50.61758423,Sell Hold,99122.74007,12,17,0,0.415911286,0.962810701,,,0,0.415911286,0.962810701
Short Sell,2024-01-25 09:30:00-05:00,171.8450012,576,-89.40177917,98982.7207,140.0193634,Sell Hold,99033.33829,12,17,-0.090239087,0.415911286,0.962810701,,,-0.090239087,0.415911286,0.962810701
Short Sell,2024-01-25 10:30:00-05:00,171.8399963,576,-2.8828125,98979.83789,53.50039673,Sell Hold,99030.45547,12,17,-0.00291244,0.415911286,0.962810701,,,-0.00291244,0.415911286,0.962810701
Short Sell,2024-01-25 11:30:00-05:00,171.5399933,577,-1.261764526,98978.57613,51.87934875,Sell Hold,99029.19371,12,17,-0.001274769,0.415911286,0.962810701,,,-0.001274769,0.415911286,0.962810701
Short Sell,2024-01-25 12:30:00-05:00,172.2799988,574,-89.85682678,98888.7193,140.474411,Sell Hold,98939.33688,12,17,-0.090784117,0.415911286,0.962810701,,,-0.090784117,0.415911286,0.962810701
Short Sell,2024-01-25 13:30:00-05:00,172.7649994,572,-67.13964844,98821.57965,117.7572327,Sell Hold,98872.19724,12,17,-0.067894143,0.415911286,0.962810701,,,-0.067894143,0.415911286,0.962810701
Short Sell,2024-01-25 14:30:00-05:00,172.602005,572,-93.23278809,98728.34686,143.8503723,Sell Hold,98778.96445,12,17,-0.094344564,0.415911286,0.962810701,,,-0.094344564,0.415911286,0.962810701
Short Sell,2024-01-25 15:30:00-05:00,172.9799957,571,43.23069763,98771.57756,7.386886597,Sell Hold,98822.19514,12,17,0.043787523,0.415911286,0.962810701,,,0.043787523,0.415911286,0.962810701
Short Sell,2024-01-26 09:30:00-05:00,172.4199982,573,25.08139038,98796.65895,25.53619385,Sell Hold,98847.27654,12,17,0.025393328,0.415911286,0.962810701,,,0.025393328,0.415911286,0.962810701
Short Sell,2024-01-26 10:30:00-05:00,172.4649963,573,25.78395081,98822.4429,24.83363342,Sell Hold,98873.06049,12,17,0.026097999,0.415911286,0.962810701,,,0.026097999,0.415911286,0.962810701
Short Sell,2024-01-26 11:30:00-05:00,172.5850067,572,-103.8190613,98718.62384,154.4366455,Sell Hold,98769.24142,12,17,-0.105056158,0.415911286,0.962810701,,,-0.105056158,0.415911286,0.962810701
Short Sell,2024-01-26 12:30:00-05:00,172.6499939,572,37.17266846,98755.79651,13.44491577,Sell Hold,98806.41409,12,17,0.037655173,0.415911286,0.962810701,,,0.037655173,0.415911286,0.962810701
Short Sell,2024-01-26 13:30:00-05:00,172.2700043,573,-45.08406067,98710.71245,95.7016449,Sell Hold,98761.33003,12,17,-0.045652065,0.415911286,0.962810701,,,-0.045652065,0.415911286,0.962810701
Short Sell,2024-01-26 14:30:00-05:00,172.4700012,572,-57.87174988,98652.8407,108.4893341,Sell Hold,98703.45828,12,17,-0.058627629,0.415911286,0.962810701,,,-0.058627629,0.415911286,0.962810701
Short Sell,2024-01-26 15:30:00-05:00,172.2899933,572,-102.9645386,98549.87616,153.5821228,Sell Hold,98600.49374,12,17,-0.104370577,0.415911286,0.962810701,,,-0.104370577,0.415911286,0.962810701
Short Sell,2024-01-29 09:30:00-05:00,172.4400024,571,-86.63476563,98463.24139,137.2523499,Sell Hold,98513.85898,12,17,-0.087909563,0.415911286,0.962810701,,,-0.087909563,0.415911286,0.962810701
Short Sell,2024-01-29 10:30:00-05:00,171.8000031,573,-21.83964539,98441.40175,72.45722961,Sell Hold,98492.01933,12,17,-0.022180506,0.415911286,0.962810701,,,-0.022180506,0.415911286,0.962810701
Short Sell,2024-01-29 11:30:00-05:00,171.6100006,573,-108.8713989,98332.53035,159.4889832,Sell Hold,98383.14793,12,17,-0.110595133,0.415911286,0.962810701,,,-0.110595133,0.415911286,0.962810701
Short Sell,2024-01-29 12:30:00-05:00,171.6999969,572,-120.1320953,98212.39825,170.7496796,Sell Hold,98263.01584,12,17,-0.12216923,0.415911286,0.962810701,,,-0.12216923,0.415911286,0.962810701
Buy,2024-01-29 13:30:00-05:00,171.6699982,572,0,98195.23895,67.77688599,Buy,98245.85654,12,17,,0.415911286,0.962810701,589.1714337,0.6,,0.415911286,0.962810701
Buy Hold,2024-01-29 13:30:00-05:00,171.6699982,572,0,98195.23895,67.77688599,Buy Hold,98245.85654,12,17,0,0.415911286,0.962810701,,,0,0.415911286,0.962810701
Buy Hold,2024-01-29 14:30:00-05:00,172.4700012,286,48868.8186,49326.42035,49394.19724,Buy Hold,98720.61758,12,17,0.466012151,0.415911286,0.962810701,,,-49.76699392,0.415911286,0.962810701
Buy Hold,2024-01-29 15:30:00-05:00,172.7299957,286,74.35842896,49400.77878,67.77688599,Buy Hold,98794.97601,12,17,100.3014953,0.415911286,0.962810701,,,0.150747669,0.415911286,0.962810701
Buy Hold,2024-01-30 09:30:00-05:00,174.1499939,143,24497.32965,24903.44913,24821.80532,Buy Hold,49725.25445,12,17,101.6441825,0.415911286,0.962810701,149.4206948,0.6,0.822091243,0.415911286,0.962810701
Buy Hold,2024-01-30 10:30:00-05:00,175.1300049,143,140.141571,25043.5907,67.77688599,Buy Hold,49865.39602,12,17,101.1254792,0.415911286,0.962810701,,,101.1254792,0.415911286,0.962810701
Buy Hold,2024-01-30 11:30:00-05:00,175.5800018,143,64.3495636,25107.94026,67.77688599,Buy Hold,49929.74558,12,17,100.5139005,0.415911286,0.962810701,,,100.5139005,0.415911286,0.962810701
Sell,2024-01-30 11:30:00-05:00,175.5800018,0,0,0,49753.99,Sell Hold,49929.74558,12,17,,0.415911286,0.962810701,175.7555818,0.7,,0.415911286,0.962810701
Short Sell,2024-01-30 11:30:00-05:00,175.5800018,570,0,100080.601,144.3793335,Sell Hold,100224.9804,12,17,0,0.415911286,0.962810701,,,0,0.415911286,0.962810701
Short Sell,2024-01-30 12:30:00-05:00,175.9001007,569,6.556259155,100087.1573,137.8230743,Sell Hold,100231.5366,12,17,0.006550979,0.415911286,0.962810701,,,0.006550979,0.415911286,0.962810701
Short Sell,2024-01-30 13:30:00-05:00,176.3600006,568,85.32304382,100172.4803,59.05628967,Sell Hold,100316.8597,12,17,0.085248743,0.415911286,0.962810701,,,0.085248743,0.415911286,0.962810701
Short Sell,2024-01-30 14:30:00-05:00,176.4450073,568,48.28381348,100220.7642,96.09552002,Sell Hold,100365.1435,12,17,0.048200677,0.415911286,0.962810701,,,0.048200677,0.415911286,0.962810701
Short Sell,2024-01-30 15:30:00-05:00,176.2700043,569,76.86827087,100297.6324,67.51106262,Sell Hold,100442.0118,12,17,0.076698947,0.415911286,0.962810701,,,0.076698947,0.415911286,0.962810701
Short Sell,2024-01-31 09:30:00-05:00,176.9499969,567,33.01583862,100330.6483,111.3634949,Sell Hold,100475.0276,12,17,0.032917864,0.415911286,0.962810701,,,0.032917864,0.415911286,0.962810701
Short Sell,2024-01-31 10:30:00-05:00,176.75,568,63.35173035,100394,81.02760315,Sell Hold,100538.3793,12,17,0.063142949,0.415911286,0.962810701,,,0.063142949,0.415911286,0.962810701
Short Sell,2024-01-31 11:30:00-05:00,176.5299988,569,51.56930542,100445.5693,92.81002808,Sell Hold,100589.9486,12,17,0.05136692,0.415911286,0.962810701,,,0.05136692,0.415911286,0.962810701
Short Sell,2024-01-31 12:30:00-05:00,176.0800018,571,96.11174011,100541.681,48.26759338,Sell Hold,100686.0604,12,17,0.095685395,0.415911286,0.962810701,,,0.095685395,0.415911286,0.962810701
Short Sell,2024-01-31 13:30:00-05:00,176.2799988,571,114.1982574,100655.8793,30.18107605,Sell Hold,100800.2586,12,17,0.113583,0.415911286,0.962810701,,,0.113583,0.415911286,0.962810701
Short Sell,2024-01-31 14:30:00-05:00,175.1450043,575,52.49815369,100708.3775,91.88117981,Sell Hold,100852.7568,12,17,0.052156073,0.415911286,0.962810701,,,0.052156073,0.415911286,0.962810701
Short Sell,2024-01-31 15:30:00-05:00,174.3399963,578,60.14042664,100768.5179,84.23890686,Sell Hold,100912.8972,12,17,0.059717402,0.415911286,0.962810701,,,0.059717402,0.415911286,0.962810701
Short Sell,2024-02-01 09:30:00-05:00,172.8800049,583,20.52496338,100789.0428,123.8543701,Sell Hold,100933.4222,12,17,0.020368428,0.415911286,0.962810701,,,0.020368428,0.415911286,0.962810701
Short Sell,2024-02-01 10:30:00-05:00,172.3399963,585,29.85501099,100818.8979,114.5243225,Sell Hold,100963.2772,12,17,0.029621286,0.415911286,0.962810701,,,0.029621286,0.415911286,0.962810701
Buy,2024-02-01 11:30:00-05:00,173.5700073,581,0,100844.1743,119.1029358,Buy,100988.5536,12,17,,0.415911286,0.962810701,605.0650455,0.6,,0.415911286,0.962810701
Buy Hold,2024-02-01 11:30:00-05:00,173.5700073,581,0,100844.1743,119.1029358,Buy Hold,100988.5536,12,17,0,0.415911286,0.962810701,,,0,0.415911286,0.962810701
Buy Hold,2024-02-01 12:30:00-05:00,173.1600037,581,-238.2121277,100605.9621,119.1029358,Buy Hold,100750.3415,12,17,-0.236218036,0.415911286,0.962810701,,,-0.236218036,0.415911286,0.962810701
Buy Hold,2024-02-01 13:30:00-05:00,173.0050049,581,-90.05429077,100515.9078,119.1029358,Buy Hold,100660.2872,12,17,-0.089511883,0.415911286,0.962810701,,,-0.089511883,0.415911286,0.962810701
Buy Hold,2024-02-01 14:30:00-05:00,173.7749939,290,50121.15961,50394.74823,50687.62616,Buy Hold,101082.3744,12,17,0.445067479,0.415911286,0.962810701,,,-49.8639078,0.415911286,0.962810701
Buy Hold,2024-02-01 15:30:00-05:00,173.75,290,-7.24822998,50387.5,119.1029358,Buy Hold,101075.1262,12,17,100.3160122,0.415911286,0.962810701,,,-0.014382907,0.415911286,0.962810701
Buy Hold,2024-02-02 09:30:00-05:00,174.7100067,145,25054.54903,25332.95097,25300.0562,Buy Hold,50633.00718,12,17,101.4517765,0.415911286,0.962810701,151.9977058,0.6,0.55252185,0.415911286,0.962810701
Buy Hold,2024-02-02 10:30:00-05:00,174.6999969,145,-1.451416016,25331.49956,119.1029358,Buy Hold,50631.55576,12,17,100.3333491,0.415911286,0.962810701,,,99.98854128,0.415911286,0.962810701
Buy Hold,2024-02-02 11:30:00-05:00,174.4600067,145,-34.79858398,25296.70097,119.1029358,Buy Hold,50596.75718,12,17,100.0696083,0.415911286,0.962810701,,,99.72525445,0.415911286,0.962810701
Buy Hold,2024-02-02 12:30:00-05:00,174.6999969,145,34.79858398,25331.49956,119.1029358,Buy Hold,50631.55576,12,17,100.6204254,0.415911286,0.962810701,,,100.2751235,0.415911286,0.962810701
Buy Hold,2024-02-02 13:30:00-05:00,175.2933044,145,86.02958679,25417.52914,119.1029358,Buy Hold,50717.58535,12,17,101.0252288,0.415911286,0.962810701,,,100.6792301,0.415911286,0.962810701
Buy Hold,2024-02-02 14:30:00-05:00,175.6100006,145,45.92094421,25463.45009,119.1029358,Buy Hold,50763.50629,12,17,100.7067834,0.415911286,0.962810701,,,100.3613329,0.415911286,0.962810701
Buy Hold,2024-02-02 15:30:00-05:00,174.7200012,145,-129.0499115,25334.40018,119.1029358,Buy Hold,50634.45638,12,17,99.32947098,0.415911286,0.962810701,,,98.986391,0.415911286,0.962810701
Sell,2024-02-02 15:30:00-05:00,174.7200012,0,0,0,50457.11558,Sell Hold,50634.45638,12,17,,0.415911286,0.962810701,177.3408012,0.7,,0.415911286,0.962810701
Short Sell,2024-02-02 15:30:00-05:00,174.7200012,584,0,102036.4807,137.3089752,Sell Hold,102173.7897,12,17,0,0.415911286,0.962810701,,,0,0.415911286,0.962810701
Short Sell,2024-02-05 09:30:00-05:00,173.2599945,589,13.65605164,102050.1368,123.6529236,Sell Hold,102187.4457,12,17,0.013383499,0.415911286,0.962810701,,,0.013383499,0.415911286,0.962810701
Short Sell,2024-02-05 10:30:00-05:00,174.0399933,587,111.3392944,102161.4761,25.96968079,Sell Hold,102298.785,12,17,0.109102543,0.415911286,0.962810701,,,0.109102543,0.415911286,0.962810701
Short Sell,2024-02-05 11:30:00-05:00,174.4400024,586,60.3653717,102221.8414,76.94360352,Sell Hold,102359.1504,12,17,0.059088195,0.415911286,0.962810701,,,0.059088195,0.415911286,0.962810701
Short Sell,2024-02-05 12:30:00-05:00,174.4499969,586,5.856781006,102227.6982,131.4521942,Sell Hold,102365.0072,12,17,0.005729481,0.415911286,0.962810701,,,0.005729481,0.415911286,0.962810701
Short Sell,2024-02-05 13:30:00-05:00,175.0500031,584,1.503570557,102229.2018,135.8054047,Sell Hold,102366.5108,12,17,0.001470805,0.415911286,0.962810701,,,0.001470805,0.415911286,0.962810701
Short Sell,2024-02-05 14:30:00-05:00,174.8300018,585,46.34928894,102275.5511,90.95968628,Sell Hold,102412.86,12,17,0.0453386,0.415911286,0.962810701,,,0.0453386,0.415911286,0.962810701
Short Sell,2024-02-05 15:30:00-05:00,174.4900055,586,-24.40785217,102251.1432,161.7168274,Sell Hold,102388.4522,12,17,-0.023864797,0.415911286,0.962810701,,,-0.023864797,0.415911286,0.962810701
Short Sell,2024-02-06 09:30:00-05:00,175.1199951,584,18.93392944,102270.0771,118.3750458,Sell Hold,102407.3861,12,17,0.018517083,0.415911286,0.962810701,,,0.018517083,0.415911286,0.962810701
Short Sell,2024-02-06 10:30:00-05:00,175.0153961,585,113.9295807,102384.0067,23.37939453,Sell Hold,102521.3157,12,17,0.111400699,0.415911286,0.962810701,,,0.111400699,0.415911286,0.962810701
Buy,2024-02-06 11:30:00-05:00,174.7599945,586,0,102409.3568,111.9589233,Buy,102546.6658,12,17,,0.415911286,0.962810701,614.4561407,0.6,,0.415911286,0.962810701
Buy Hold,2024-02-06 11:30:00-05:00,174.7599945,586,0,102409.3568,111.9589233,Buy Hold,102546.6658,12,17,0,0.415911286,0.962810701,,,0,0.415911286,0.962810701
Buy Hold,2024-02-06 12:30:00-05:00,173.8699951,586,-521.5396423,101887.8171,111.9589233,Buy Hold,102025.1261,12,17,-0.509269523,0.415911286,0.962810701,,,-0.509269523,0.415911286,0.962810701
Buy Hold,2024-02-06 13:30:00-05:00,173.8200073,586,-29.29284668,101858.5243,111.9589233,Buy Hold,101995.8333,12,17,-0.028750097,0.415911286,0.962810701,,,-0.028750097,0.415911286,0.962810701
Buy Hold,2024-02-06 14:30:00-05:00,174.1499939,586,193.3721313,102051.8964,111.9589233,Buy Hold,102189.2054,12,17,0.189843838,0.415911286,0.962810701,,,0.189843838,0.415911286,0.962810701
Buy Hold,2024-02-06 15:30:00-05:00,175.0399933,293,50765.17839,51286.71803,51398.67696,Buy Hold,102685.395,12,17,0.511053357,0.415911286,0.962810701,,,-49.74447332,0.415911286,0.962810701
Sell,2024-02-06 15:30:00-05:00,175.0399933,0,0,0,102326.388,Sell Hold,102685.395,12,17,,0.415911286,0.962810701,359.0070262,0.7,,0.415911286,0.962810701
Short Sell,2024-02-06 15:30:00-05:00,175.0399933,583,0,102048.3161,140.8893127,Sell Hold,102189.2054,12,17,0,0.415911286,0.962810701,,,0,0.415911286,0.962810701
Short Sell,2024-02-07 09:30:00-05:00,174.6900024,584,-29.35466003,102018.9614,170.2439728,Sell Hold,102159.8507,12,17,-0.028765453,0.415911286,0.962810701,,,-0.028765453,0.415911286,0.962810701
Short Sell,2024-02-07 10:30:00-05:00,174.4299927,585,22.58428955,102041.5457,118.3050232,Sell Hold,102182.435,12,17,0.022137345,0.415911286,0.962810701,,,0.022137345,0.415911286,0.962810701
Short Sell,2024-02-07 11:30:00-05:00,174.9100037,584,105.8964233,102147.4421,34.9928894,Sell Hold,102288.3315,12,17,0.103777753,0.415911286,0.962810701,,,0.103777753,0.415911286,0.962810701
Short Sell,2024-02-07 12:30:00-05:00,175.2700043,583,34.97035217,102182.4125,105.9189606,Sell Hold,102323.3018,12,17,0.034235172,0.415911286,0.962810701,,,0.034235172,0.415911286,0.962810701
Short Sell,2024-02-07 13:30:00-05:00,175.3899994,583,69.95715332,102252.3696,70.93215942,Sell Hold,102393.259,12,17,0.068463008,0.415911286,0.962810701,,,0.068463008,0.415911286,0.962810701
Buy,2024-02-07 14:30:00-05:00,175.2700043,584,0,102357.6825,35.57646179,Buy,102498.5718,12,17,,0.415911286,0.962810701,614.146095,0.6,,0.415911286,0.962810701
Buy Hold,2024-02-07 14:30:00-05:00,175.2700043,584,0,102357.6825,35.57646179,Buy Hold,102498.5718,12,17,0,0.415911286,0.962810701,,,0,0.415911286,0.962810701
Buy Hold,2024-02-07 15:30:00-05:00,175.4199982,584,87.59643555,102445.2789,35.57646179,Buy Hold,102586.1682,12,17,0.08557876,0.415911286,0.962810701,,,0.08557876,0.415911286,0.962810701
Buy Hold,2024-02-08 09:30:00-05:00,174.1239014,584,-756.9205322,101688.3584,35.57646179,Buy Hold,101829.2477,12,17,-0.738853503,0.415911286,0.962810701,,,-0.738853503,0.415911286,0.962810701
Buy Hold,2024-02-08 10:30:00-05:00,173.75,584,-218.3583984,101470,35.57646179,Buy Hold,101610.8893,12,17,-0.214732937,0.415911286,0.962810701,,,-0.214732937,0.415911286,0.962810701
Sell,2024-02-08 10:30:00-05:00,173.75,0,0,0,100900.5993,Sell Hold,101610.8893,12,17,,0.415911286,0.962810701,710.29,0.7,,0.415911286,0.962810701
Short Sell,2024-02-08 10:30:00-05:00,173.75,586,0,101817.5,11.74771118,Sell Hold,101829.2477,12,17,0,0.415911286,0.962810701,,,0,0.415911286,0.962810701
Short Sell,2024-02-08 11:30:00-05:00,173.8150024,585,-135.7235718,101681.7764,147.471283,Sell Hold,101693.5241,12,17,-0.133300829,0.415911286,0.962810701,,,-0.133300829,0.415911286,0.962810701
