Signal,Date,Close Price,Shares Bought,Profit/Loss,Investment,Remaining Cash,Hold,Total Cash,SMA1,SMA2,Percentage Difference,Highest Average Percentage,Lowest Average Percentage
No Signal,2024-01-05 11:30:00-05:00,172.14500427246094,0,0.0,0.0,100000.0,,100000.0,12,17,,0.4159112860771303,0.9628107010875327
No Signal,2024-01-05 12:30:00-05:00,172.42999267578125,0,0.0,0.0,100000.0,,100000.0,12,17,,0.4159112860771303,0.9628107010875327
No Signal,2024-01-05 13:30:00-05:00,172.52000427246094,0,0.0,0.0,100000.0,,100000.0,12,17,,0.4159112860771303,0.9628107010875327
No Signal,2024-01-05 14:30:00-05:00,172.22000122070312,0,0.0,0.0,100000.0,,100000.0,12,17,,0.4159112860771303,0.9628107010875327
No Signal,2024-01-05 15:30:00-05:00,172.27000427246094,0,0.0,0.0,100000.0,,100000.0,12,17,,0.4159112860771303,0.9628107010875327
Buy,2024-01-08 09:30:00-05:00,169.95799255371094,588,0.0,99935.29962158205,64.70037841796875,Buy,100000.0,12,17,,0.4159112860771303,0.9628107010875327
Buy Hold,2024-01-08 09:30:00-05:00,169.95799255371094,588,0.0,99935.29962158205,64.70037841796875,Buy Hold,100000.0,12,17,0.0,0.4159112860771303,0.9628107010875327
Buy Hold,2024-01-08 10:30:00-05:00,170.1999969482422,588,142.298583984375,100077.5982055664,64.70037841796875,Buy Hold,100142.29858398438,12,17,0.14239071131341224,0.4159112860771303,0.9628107010875327
Buy Hold,2024-01-08 11:30:00-05:00,169.72000122070312,588,-282.23748779296875,99795.36071777344,64.70037841796875,Buy Hold,99860.0610961914,12,17,-0.2820186463840121,0.4159112860771303,0.9628107010875327
Buy Hold,2024-01-08 12:30:00-05:00,169.67840576171875,588,-24.4581298828125,99770.90258789062,64.70037841796875,Buy Hold,99835.6029663086,12,17,-0.024508283458167343,0.4159112860771303,0.9628107010875327
Buy Hold,2024-01-08 13:30:00-05:00,170.6199951171875,294,49608.6240234375,50162.278564453125,50226.978942871094,Buy Hold,100389.25750732422,12,17,0.5549258618041294,0.4159112860771303,0.9628107010875327
Buy Hold,2024-01-08 14:30:00-05:00,171.36000061035156,294,217.56161499023438,50379.84017944336,64.70037841796875,Buy Hold,100606.81912231445,12,17,100.86743115032422,0.4159112860771303,0.9628107010875327
Buy Hold,2024-01-08 15:30:00-05:00,172.0,294,188.15982055664062,50568.0,64.70037841796875,Buy Hold,100794.9789428711,12,17,100.7469647378255,0.4159112860771303,0.9628107010875327
Buy Hold,2024-01-09 09:30:00-05:00,170.7899932861328,294,-355.7419738769531,50212.25802612305,64.70037841796875,Buy Hold,100439.23696899414,12,17,98.59301544899164,0.4159112860771303,0.9628107010875327
Buy Hold,2024-01-09 10:30:00-05:00,170.97999572753906,294,55.8607177734375,50268.118743896484,64.70037841796875,Buy Hold,100495.09768676758,12,17,100.22249832996704,0.4159112860771303,0.9628107010875327
Buy Hold,2024-01-09 11:30:00-05:00,171.0500030517578,294,20.5821533203125,50288.7008972168,64.70037841796875,Buy Hold,100515.67984008789,12,17,100.08188949113124,0.4159112860771303,0.9628107010875327
Buy Hold,2024-01-09 12:30:00-05:00,170.41000366210938,294,-188.15982055664062,50100.541076660156,64.70037841796875,Buy Hold,100327.52001953125,12,17,99.25168152209298,0.4159112860771303,0.9628107010875327
Buy Hold,2024-01-09 13:30:00-05:00,170.25,294,-47.04107666015625,50053.5,64.70037841796875,Buy Hold,100280.4789428711,12,17,99.8122132989016,0.4159112860771303,0.9628107010875327
Buy Hold,2024-01-09 14:30:00-05:00,170.51499938964844,294,77.90982055664062,50131.40982055664,64.70037841796875,Buy Hold,100358.38876342773,12,17,100.31130618460904,0.4159112860771303,0.9628107010875327
Buy Hold,2024-01-09 15:30:00-05:00,170.64999389648438,294,39.688385009765625,50171.098205566406,64.70037841796875,Buy Hold,100398.0771484375,12,17,100.15833739825719,0.4159112860771303,0.9628107010875327
Buy Hold,2024-01-10 09:30:00-05:00,169.52999877929688,294,-329.278564453125,49841.81964111328,64.70037841796875,Buy Hold,100068.79858398438,12,17,98.6873774893108,0.4159112860771303,0.9628107010875327
Buy Hold,2024-01-10 10:30:00-05:00,169.77499389648438,294,72.028564453125,49913.848205566406,64.70037841796875,Buy Hold,100140.8271484375,12,17,100.28902863086364,0.4159112860771303,0.9628107010875327
Sell,2024-01-10 10:30:00-05:00,169.77499389648438,0,0.0,0.0,100140.8271484375,Sell Hold,100140.8271484375,12,17,,0.4159112860771303,0.9628107010875327
Short Sell,2024-01-10 10:30:00-05:00,169.77499389648438,587,0.0,99657.92141723631,90.41824340820312,Sell Hold,99748.33966064452,12,17,0.0,0.4159112860771303,0.9628107010875327
