Signal,Start Close Price,Start Date,End Close Price,End Date,Start Investment,End Investment,Profit/Loss,Highest Investment,Lowest Investment,Highest Percentage,Lowest Percentage
Buy - Sell,1540.6500244140625,2023-02-01 11:15:00+05:30,1552.9000244140625,2023-02-01 14:15:00+05:30,98601.6015625,99385.6015625,784.0,99280.0,98601.6015625,0.688019694152724,0.0
Short Sell - Buy,1467.800048828125,2023-01-10 13:15:00+05:30,1565.0,2023-02-06 15:15:00+05:30,98342.60327148438,100515.203125,-2172.599853515625,103125.0,95886.0,0.0,2.4980051267330006
Buy - Sell,1565.0,2023-02-06 15:15:00+05:30,1599.75,2023-02-08 11:15:00+05:30,100160.0,102384.0,2224.0,102236.796875,99888.0,2.0734793081070286,0.0
Short Sell - Buy,1469.25,2023-01-10 14:15:00+05:30,1569.6500244140625,2023-02-13 12:15:00+05:30,98439.75,100496.0,-2056.25,103125.0,95886.0,0.0,2.5942264176818814
Buy - Sell,1569.6500244140625,2023-02-13 12:15:00+05:30,1588.9000244140625,2023-02-15 10:15:00+05:30,100457.6015625,101689.6015625,1232.0,102048.0,100288.0,1.5831539005144661,0.0
Short Sell - Buy,1471.9000244140625,2023-01-10 15:15:00+05:30,1581.9000244140625,2023-02-17 14:15:00+05:30,98617.3016357422,99710.09692382812,-1092.795288085923,103125.0,95886.0,0.0,2.7695968054679434
Buy - Sell,1581.9000244140625,2023-02-17 14:15:00+05:30,1587.050048828125,2023-02-21 11:15:00+05:30,99659.70153808594,99984.15307617188,324.4515380859375,100692.90307617188,99659.70153808594,1.0367295126717686,0.0
Short Sell - Buy,1487.25,2023-01-11 09:15:00+05:30,1567.0,2023-02-22 09:15:00+05:30,99645.75,99508.5,137.25,103125.0,95886.0,0.0,3.7731162643665184
Buy - Sell,1567.0,2023-02-22 09:15:00+05:30,1513.75,2023-03-06 10:15:00+05:30,98721.0,95366.25,-3354.75,98941.5,92729.70153808594,0.22335673261008296,0.0
Short Sell - Buy,1461.800048828125,2023-01-12 09:15:00+05:30,1486.300048828125,2023-03-09 09:15:00+05:30,99402.4033203125,86681.0,12721.4033203125,103125.0,86205.40283203125,0.0,13.276339452030628
Buy - Sell,1486.300048828125,2023-03-09 09:15:00+05:30,1422.0999755859375,2023-03-17 14:15:00+05:30,86205.40283203125,82481.79858398438,-3723.604248046875,86367.79858398438,81432.0,0.18838233639433072,0.0
