Signal,Date,Close Price,Shares Bought,Profit/Loss,Investment,Remaining Cash,Hold,Total Cash,SMA1,SMA2
Buy Hold,2024-01-09 12:30:00-05:00,170.41000366210938,588,-376.31964111328125,100201.08215332031,64.70037841796875,Buy Hold,100265.78253173828,12,17
Buy Hold,2024-01-09 13:30:00-05:00,170.25,588,-94.0821533203125,100107.0,64.70037841796875,Buy Hold,100171.70037841797,12,17
Buy Hold,2024-01-09 14:30:00-05:00,170.51499938964844,588,155.81964111328125,100262.81964111328,64.70037841796875,Buy Hold,100327.52001953125,12,17
Buy Hold,2024-01-09 15:30:00-05:00,170.64999389648438,588,79.37677001953125,100342.19641113281,64.70037841796875,Buy Hold,100406.89678955078,12,17
Buy Hold,2024-01-10 09:30:00-05:00,169.52999877929688,588,-658.55712890625,99683.63928222656,64.70037841796875,Buy Hold,99748.33966064453,12,17
Buy Hold,2024-01-10 10:30:00-05:00,169.77499389648438,588,144.05712890625,99827.69641113281,64.70037841796875,Buy Hold,99892.39678955078,12,17
Sell,2024-01-10 10:30:00-05:00,169.77499389648438,0,0.0,0.0,64.70037841796875,Sell Hold,99748.33966064453,12,17
Short Sell,2024-01-10 10:30:00-05:00,169.77499389648438,587,0.0,99657.92141723633,90.41824340820312,Sell Hold,99748.33966064453,12,17
Short Sell,2024-01-10 11:30:00-05:00,169.47999572753906,588,-3.683929443359375,99654.23748779297,94.1021728515625,Sell Hold,99744.65573120117,12,17
Short Sell,2024-01-10 12:30:00-05:00,169.66000366210938,587,-63.815338134765625,99590.4221496582,154.23358154296875,Sell Hold,99680.8403930664,12,17
Buy,2024-01-10 13:30:00-05:00,170.49000549316406,584,0.0,99566.16320800781,114.67718505859375,Buy,99656.58145141602,12,17
Buy Hold,2024-01-10 13:30:00-05:00,170.49000549316406,584,0.0,99566.16320800781,114.67718505859375,Buy Hold,99656.58145141602,12,17
Buy Hold,2024-01-10 14:30:00-05:00,170.8302001953125,584,198.6737060546875,99764.8369140625,114.67718505859375,Buy Hold,99855.2551574707,12,17
Buy Hold,2024-01-10 15:30:00-05:00,170.98500061035156,584,90.4034423828125,99855.24035644531,114.67718505859375,Buy Hold,99945.65859985352,12,17
Buy Hold,2024-01-11 09:30:00-05:00,169.10000610351562,584,-1100.8367919921875,98754.40356445312,114.67718505859375,Buy Hold,98844.82180786133,12,17
Buy Hold,2024-01-11 10:30:00-05:00,168.99000549316406,584,-64.2403564453125,98690.16320800781,114.67718505859375,Buy Hold,98780.58145141602,12,17
Buy Hold,2024-01-11 11:30:00-05:00,168.96090698242188,584,-16.9935302734375,98673.16967773438,114.67718505859375,Buy Hold,98763.58792114258,12,17
Buy Hold,2024-01-11 12:30:00-05:00,169.36000061035156,584,233.0706787109375,98906.24035644531,114.67718505859375,Buy Hold,98996.65859985352,12,17
Buy Hold,2024-01-11 13:30:00-05:00,169.97000122070312,584,356.2403564453125,99262.48071289062,114.67718505859375,Buy Hold,99352.89895629883,12,17
Buy Hold,2024-01-11 14:30:00-05:00,170.0500030517578,584,46.7210693359375,99309.20178222656,114.67718505859375,Buy Hold,99399.62002563477,12,17
Buy Hold,2024-01-11 15:30:00-05:00,170.3000030517578,584,146.0,99455.20178222656,114.67718505859375,Buy Hold,99545.62002563477,12,17
Buy Hold,2024-01-12 09:30:00-05:00,171.9510040283203,584,964.1845703125,100419.38635253906,114.67718505859375,Buy Hold,100509.80459594727,12,17
Sell,2024-01-12 09:30:00-05:00,171.9510040283203,0,0.0,0.0,114.67718505859375,Sell Hold,99545.62002563477,12,17
Short Sell,2024-01-12 09:30:00-05:00,171.9510040283203,578,0.0,99387.68032836914,157.939697265625,Sell Hold,99545.62002563477,12,17
Short Sell,2024-01-12 10:30:00-05:00,170.89999389648438,582,76.11611938476562,99463.7964477539,81.82357788085938,Sell Hold,99621.73614501953,12,17
Short Sell,2024-01-12 11:30:00-05:00,169.55999755859375,587,67.922119140625,99531.71856689453,90.017578125,Sell Hold,99689.65826416016,12,17
Buy,2024-01-12 12:30:00-05:00,170.0399932861328,586,0.0,99643.43606567383,46.222198486328125,Buy,99801.37576293945,12,17
Buy Hold,2024-01-12 12:30:00-05:00,170.0399932861328,586,0.0,99643.43606567383,46.222198486328125,Buy Hold,99801.37576293945,12,17
Buy Hold,2024-01-12 13:30:00-05:00,170.75,586,416.0639343261719,100059.5,46.222198486328125,Buy Hold,100217.43969726562,12,17
Buy Hold,2024-01-12 14:30:00-05:00,169.75999450683594,586,-580.1432189941406,99479.35678100586,46.222198486328125,Buy Hold,99637.29647827148,12,17
Buy Hold,2024-01-12 15:30:00-05:00,169.05999755859375,586,-410.1982116699219,99069.15856933594,46.222198486328125,Buy Hold,99227.09826660156,12,17
Buy Hold,2024-01-16 09:30:00-05:00,167.02000427246094,586,-1195.4360656738281,97873.72250366211,46.222198486328125,Buy Hold,98031.66220092773,12,17
Sell,2024-01-16 09:30:00-05:00,167.02000427246094,0,0.0,0.0,46.222198486328125,Sell Hold,99227.09826660156,12,17
Short Sell,2024-01-16 09:30:00-05:00,167.02000427246094,594,0.0,99209.8825378418,17.215728759765625,Sell Hold,99227.09826660156,12,17
Short Sell,2024-01-16 10:30:00-05:00,166.72000122070312,595,-11.4818115234375,99198.40072631836,28.697540283203125,Sell Hold,99215.61645507812,12,17
Short Sell,2024-01-16 11:30:00-05:00,166.63999938964844,595,-47.60108947753906,99150.79963684082,64.81681823730469,Sell Hold,99168.01536560059,12,17
Buy,2024-01-16 12:30:00-05:00,166.96499633789062,593,0.0,99010.24282836914,157.7725372314453,Buy,99027.4585571289,12,17
Buy Hold,2024-01-16 12:30:00-05:00,166.96499633789062,593,0.0,99010.24282836914,157.7725372314453,Buy Hold,99027.4585571289,12,17
Buy Hold,2024-01-16 13:30:00-05:00,166.97999572753906,593,8.894638061523438,99019.13746643066,157.7725372314453,Buy Hold,99036.35319519043,12,17
Buy Hold,2024-01-16 14:30:00-05:00,167.4600067138672,593,284.6465148925781,99303.78398132324,157.7725372314453,Buy Hold,99320.99971008301,12,17
Buy Hold,2024-01-16 15:30:00-05:00,167.94000244140625,593,284.63746643066406,99588.4214477539,157.7725372314453,Buy Hold,99605.63717651367,12,17
Buy Hold,2024-01-17 09:30:00-05:00,167.96499633789062,593,14.821380615234375,99603.24282836914,157.7725372314453,Buy Hold,99620.4585571289,12,17
Buy Hold,2024-01-17 10:30:00-05:00,168.22999572753906,593,157.14463806152344,99760.38746643066,157.7725372314453,Buy Hold,99777.60319519043,12,17
Buy Hold,2024-01-17 11:30:00-05:00,167.7050018310547,593,-311.3213806152344,99449.06608581543,157.7725372314453,Buy Hold,99466.2818145752,12,17
Buy Hold,2024-01-17 12:30:00-05:00,167.05999755859375,593,-382.48753356933594,99066.5785522461,157.7725372314453,Buy Hold,99083.79428100586,12,17
Buy Hold,2024-01-17 13:30:00-05:00,167.25,593,112.67144775390625,99179.25,157.7725372314453,Buy Hold,99196.46572875977,12,17
Buy Hold,2024-01-17 14:30:00-05:00,166.50999450683594,593,-438.82325744628906,98740.42674255371,157.7725372314453,Buy Hold,98757.64247131348,12,17
Buy Hold,2024-01-17 15:30:00-05:00,167.14999389648438,593,379.51963806152344,99119.94638061523,157.7725372314453,Buy Hold,99137.162109375,12,17
Buy Hold,2024-01-18 09:30:00-05:00,166.08999633789062,593,-628.5785522460938,98491.36782836914,157.7725372314453,Buy Hold,98508.5835571289,12,17
Buy Hold,2024-01-18 10:30:00-05:00,165.83999633789062,593,-148.25,98343.11782836914,157.7725372314453,Buy Hold,98360.3335571289,12,17
Buy Hold,2024-01-18 11:30:00-05:00,165.6999969482422,593,-83.01963806152344,98260.09819030762,157.7725372314453,Buy Hold,98277.31391906738,12,17
Sell,2024-01-18 11:30:00-05:00,165.6999969482422,0,0.0,0.0,157.7725372314453,Sell Hold,98360.3335571289,12,17
Short Sell,2024-01-18 11:30:00-05:00,165.6999969482422,593,0.0,98260.09819030762,100.23536682128906,Sell Hold,98360.3335571289,12,17
Short Sell,2024-01-18 12:30:00-05:00,166.25999450683594,591,-0.441436767578125,98259.65675354004,100.67680358886719,Sell Hold,98359.89212036133,12,17
Buy,2024-01-18 13:30:00-05:00,166.72549438476562,589,0.0,98201.31619262695,158.575927734375,Buy,98301.55155944824,12,17
Buy Hold,2024-01-18 13:30:00-05:00,166.72549438476562,589,0.0,98201.31619262695,158.575927734375,Buy Hold,98301.55155944824,12,17
Buy Hold,2024-01-18 14:30:00-05:00,167.10000610351562,589,220.58740234375,98421.9035949707,158.575927734375,Buy Hold,98522.13896179199,12,17
Buy Hold,2024-01-18 15:30:00-05:00,167.4199981689453,589,188.47532653808594,98610.37892150879,158.575927734375,Buy Hold,98710.61428833008,12,17
Buy Hold,2024-01-19 09:30:00-05:00,168.5050048828125,589,639.0689544677734,99249.44787597656,158.575927734375,Buy Hold,99349.68324279785,12,17
Buy Hold,2024-01-19 10:30:00-05:00,169.00999450683594,589,297.4388885498047,99546.88676452637,158.575927734375,Buy Hold,99647.12213134766,12,17
Buy Hold,2024-01-19 11:30:00-05:00,169.44500732421875,589,256.22254943847656,99803.10931396484,158.575927734375,Buy Hold,99903.34468078613,12,17
Buy Hold,2024-01-19 12:30:00-05:00,169.8800048828125,589,256.21356201171875,100059.32287597656,158.575927734375,Buy Hold,100159.55824279785,12,17
Sell,2024-01-19 12:30:00-05:00,169.8800048828125,0,0.0,0.0,158.575927734375,Sell Hold,99903.34468078613,12,17
Short Sell,2024-01-19 12:30:00-05:00,169.8800048828125,588,0.0,99889.44287109375,13.901809692382812,Sell Hold,99903.34468078613,12,17
Short Sell,2024-01-19 13:30:00-05:00,170.0800018310547,587,-52.48179626464844,99836.9610748291,66.38360595703125,Sell Hold,99850.86288452148,12,17
Short Sell,2024-01-19 14:30:00-05:00,169.97000122070312,587,-64.57035827636719,99772.39071655273,78.47216796875,Sell Hold,99786.29252624512,12,17
Short Sell,2024-01-19 15:30:00-05:00,170.33999633789062,585,-123.49285888671875,99648.89785766602,137.39466857910156,Sell Hold,99662.7996673584,12,17
Short Sell,2024-01-22 09:30:00-05:00,171.7899932861328,580,-10.701751708984375,99638.19610595703,24.603561401367188,Sell Hold,99652.09791564941,12,17
Short Sell,2024-01-22 10:30:00-05:00,170.84500122070312,583,-35.560394287109375,99602.63571166992,49.46220397949219,Sell Hold,99616.5375213623,12,17
Short Sell,2024-01-22 11:30:00-05:00,170.625,583,-128.26071166992188,99474.375,142.1625213623047,Sell Hold,99488.27680969238,12,17
Short Sell,2024-01-22 12:30:00-05:00,169.77999877929688,585,-153.07571411132812,99321.29928588867,166.97752380371094,Sell Hold,99335.20109558105,12,17
Short Sell,2024-01-22 13:30:00-05:00,170.3000030517578,583,-36.39750671386719,99284.9017791748,50.29931640625,Sell Hold,99298.80358886719,12,17
Short Sell,2024-01-22 14:30:00-05:00,170.38999938964844,582,-117.92213439941406,99166.97964477539,131.82394409179688,Sell Hold,99180.88145446777,12,17
Short Sell,2024-01-22 15:30:00-05:00,170.13999938964844,582,-145.5,99021.47964477539,159.4018096923828,Sell Hold,99035.38145446777,12,17
Short Sell,2024-01-23 09:30:00-05:00,169.0399932861328,585,-133.0835723876953,98888.3960723877,146.98538208007812,Sell Hold,98902.29788208008,12,17
Short Sell,2024-01-23 10:30:00-05:00,169.0301055908203,585,-5.7843017578125,98882.61177062988,19.686111450195312,Sell Hold,98896.51358032227,12,17
Short Sell,2024-01-23 11:30:00-05:00,169.1300048828125,584,-110.68891906738281,98771.9228515625,124.59072875976562,Sell Hold,98785.82466125488,12,17
Short Sell,2024-01-23 12:30:00-05:00,169.19500732421875,583,-131.23358154296875,98640.68927001953,145.13539123535156,Sell Hold,98654.59107971191,12,17
Short Sell,2024-01-23 13:30:00-05:00,169.14999389648438,583,-26.242828369140625,98614.44644165039,40.14463806152344,Sell Hold,98628.34825134277,12,17
Buy,2024-01-23 14:30:00-05:00,169.22500610351562,582,0.0,98488.9535522461,139.3946990966797,Buy,98502.85536193848,12,17
Buy Hold,2024-01-23 14:30:00-05:00,169.22500610351562,582,0.0,98488.9535522461,139.3946990966797,Buy Hold,98502.85536193848,12,17
Buy Hold,2024-01-23 15:30:00-05:00,169.02000427246094,582,-119.31106567382812,98369.64248657227,139.3946990966797,Buy Hold,98383.54429626465,12,17
Buy Hold,2024-01-24 09:30:00-05:00,169.74000549316406,582,419.04071044921875,98788.68319702148,139.3946990966797,Buy Hold,98802.58500671387,12,17
Buy Hold,2024-01-24 10:30:00-05:00,170.69000244140625,582,552.8982238769531,99341.58142089844,139.3946990966797,Buy Hold,99355.48323059082,12,17
Buy Hold,2024-01-24 11:30:00-05:00,170.83999633789062,582,87.29644775390625,99428.87786865234,139.3946990966797,Buy Hold,99442.77967834473,12,17
Buy Hold,2024-01-24 12:30:00-05:00,170.75999450683594,582,-46.561065673828125,99382.31680297852,139.3946990966797,Buy Hold,99396.2186126709,12,17
Buy Hold,2024-01-24 13:30:00-05:00,170.34500122070312,582,-241.52609252929688,99140.79071044922,139.3946990966797,Buy Hold,99154.6925201416,12,17
Buy Hold,2024-01-24 14:30:00-05:00,170.29010009765625,582,-31.95245361328125,99108.83825683594,139.3946990966797,Buy Hold,99122.74006652832,12,17
Buy Hold,2024-01-24 15:30:00-05:00,170.52000427246094,582,133.80422973632812,99242.64248657227,139.3946990966797,Buy Hold,99256.54429626465,12,17
Sell,2024-01-24 15:30:00-05:00,170.52000427246094,0,0.0,0.0,139.3946990966797,Sell Hold,99122.74006652832,12,17
Short Sell,2024-01-24 15:30:00-05:00,170.52000427246094,581,0.0,99072.1224822998,50.617584228515625,Sell Hold,99122.74006652832,12,17
Short Sell,2024-01-25 09:30:00-05:00,171.84500122070312,576,-89.40177917480469,98982.720703125,140.0193634033203,Sell Hold,99033.33828735352,12,17
Short Sell,2024-01-25 10:30:00-05:00,171.83999633789062,576,-2.8828125,98979.837890625,53.500396728515625,Sell Hold,99030.45547485352,12,17
Short Sell,2024-01-25 11:30:00-05:00,171.5399932861328,577,-1.2617645263671875,98978.57612609863,51.87934875488281,Sell Hold,99029.19371032715,12,17
Short Sell,2024-01-25 12:30:00-05:00,172.27999877929688,574,-89.85682678222656,98888.7192993164,140.4744110107422,Sell Hold,98939.33688354492,12,17
Short Sell,2024-01-25 13:30:00-05:00,172.76499938964844,572,-67.1396484375,98821.5796508789,117.75723266601562,Sell Hold,98872.19723510742,12,17
Short Sell,2024-01-25 14:30:00-05:00,172.6020050048828,572,-93.2327880859375,98728.34686279297,143.85037231445312,Sell Hold,98778.96444702148,12,17
Short Sell,2024-01-25 15:30:00-05:00,172.97999572753906,571,43.23069763183594,98771.5775604248,7.3868865966796875,Sell Hold,98822.19514465332,12,17
Short Sell,2024-01-26 09:30:00-05:00,172.4199981689453,573,25.081390380859375,98796.65895080566,25.53619384765625,Sell Hold,98847.27653503418,12,17
Short Sell,2024-01-26 10:30:00-05:00,172.46499633789062,573,25.783950805664062,98822.44290161133,24.833633422851562,Sell Hold,98873.06048583984,12,17
Short Sell,2024-01-26 11:30:00-05:00,172.5850067138672,572,-103.81906127929688,98718.62384033203,154.4366455078125,Sell Hold,98769.24142456055,12,17
Short Sell,2024-01-26 12:30:00-05:00,172.64999389648438,572,37.17266845703125,98755.79650878906,13.444915771484375,Sell Hold,98806.41409301758,12,17
Short Sell,2024-01-26 13:30:00-05:00,172.27000427246094,573,-45.08406066894531,98710.71244812012,95.70164489746094,Sell Hold,98761.33003234863,12,17
Short Sell,2024-01-26 14:30:00-05:00,172.47000122070312,572,-57.87174987792969,98652.84069824219,108.48933410644531,Sell Hold,98703.4582824707,12,17
Short Sell,2024-01-26 15:30:00-05:00,172.2899932861328,572,-102.96453857421875,98549.87615966797,153.58212280273438,Sell Hold,98600.49374389648,12,17
Short Sell,2024-01-29 09:30:00-05:00,172.44000244140625,571,-86.634765625,98463.24139404297,137.25234985351562,Sell Hold,98513.85897827148,12,17
Short Sell,2024-01-29 10:30:00-05:00,171.8000030517578,573,-21.839645385742188,98441.40174865723,72.45722961425781,Sell Hold,98492.01933288574,12,17
Short Sell,2024-01-29 11:30:00-05:00,171.61000061035156,573,-108.87139892578125,98332.53034973145,159.48898315429688,Sell Hold,98383.14793395996,12,17
Short Sell,2024-01-29 12:30:00-05:00,171.6999969482422,572,-120.13209533691406,98212.39825439453,170.7496795654297,Sell Hold,98263.01583862305,12,17
Buy,2024-01-29 13:30:00-05:00,171.6699981689453,572,0.0,98195.23895263672,67.77688598632812,Buy,98245.85653686523,12,17
Buy Hold,2024-01-29 13:30:00-05:00,171.6699981689453,572,0.0,98195.23895263672,67.77688598632812,Buy Hold,98245.85653686523,12,17
Buy Hold,2024-01-29 14:30:00-05:00,172.47000122070312,572,457.60174560546875,98652.84069824219,67.77688598632812,Buy Hold,98703.4582824707,12,17
Buy Hold,2024-01-29 15:30:00-05:00,172.72999572753906,572,148.71685791015625,98801.55755615234,67.77688598632812,Buy Hold,98852.17514038086,12,17
Buy Hold,2024-01-30 09:30:00-05:00,174.14999389648438,572,812.2389526367188,99613.79650878906,67.77688598632812,Buy Hold,99664.41409301758,12,17
Buy Hold,2024-01-30 10:30:00-05:00,175.1300048828125,572,560.5662841796875,100174.36279296875,67.77688598632812,Buy Hold,100224.98037719727,12,17
Buy Hold,2024-01-30 11:30:00-05:00,175.5800018310547,572,257.39825439453125,100431.76104736328,67.77688598632812,Buy Hold,100482.3786315918,12,17
Sell,2024-01-30 11:30:00-05:00,175.5800018310547,0,0.0,0.0,67.77688598632812,Sell Hold,100224.98037719727,12,17
Short Sell,2024-01-30 11:30:00-05:00,175.5800018310547,570,0.0,100080.60104370117,144.37933349609375,Sell Hold,100224.98037719727,12,17
Short Sell,2024-01-30 12:30:00-05:00,175.9001007080078,569,6.5562591552734375,100087.15730285645,137.8230743408203,Sell Hold,100231.53663635254,12,17
Short Sell,2024-01-30 13:30:00-05:00,176.36000061035156,568,85.32304382324219,100172.48034667969,59.05628967285156,Sell Hold,100316.85968017578,12,17
Short Sell,2024-01-30 14:30:00-05:00,176.44500732421875,568,48.2838134765625,100220.76416015625,96.09552001953125,Sell Hold,100365.14349365234,12,17
Short Sell,2024-01-30 15:30:00-05:00,176.27000427246094,569,76.86827087402344,100297.63243103027,67.51106262207031,Sell Hold,100442.01176452637,12,17
Short Sell,2024-01-31 09:30:00-05:00,176.9499969482422,567,33.015838623046875,100330.64826965332,111.36349487304688,Sell Hold,100475.02760314941,12,17
Short Sell,2024-01-31 10:30:00-05:00,176.75,568,63.35173034667969,100394.0,81.02760314941406,Sell Hold,100538.3793334961,12,17
Short Sell,2024-01-31 11:30:00-05:00,176.52999877929688,569,51.569305419921875,100445.56930541992,92.81002807617188,Sell Hold,100589.94863891602,12,17
Short Sell,2024-01-31 12:30:00-05:00,176.0800018310547,571,96.11174011230469,100541.68104553223,48.26759338378906,Sell Hold,100686.06037902832,12,17
Short Sell,2024-01-31 13:30:00-05:00,176.27999877929688,571,114.19825744628906,100655.87930297852,30.181076049804688,Sell Hold,100800.25863647461,12,17
Short Sell,2024-01-31 14:30:00-05:00,175.14500427246094,575,52.49815368652344,100708.37745666504,91.88117980957031,Sell Hold,100852.75679016113,12,17
Short Sell,2024-01-31 15:30:00-05:00,174.33999633789062,578,60.14042663574219,100768.51788330078,84.23890686035156,Sell Hold,100912.89721679688,12,17
Short Sell,2024-02-01 09:30:00-05:00,172.8800048828125,583,20.52496337890625,100789.04284667969,123.8543701171875,Sell Hold,100933.42218017578,12,17
Short Sell,2024-02-01 10:30:00-05:00,172.33999633789062,585,29.855010986328125,100818.89785766602,114.52432250976562,Sell Hold,100963.27719116211,12,17
Buy,2024-02-01 11:30:00-05:00,173.57000732421875,581,0.0,100844.1742553711,119.10293579101562,Buy,100988.55358886719,12,17
Buy Hold,2024-02-01 11:30:00-05:00,173.57000732421875,581,0.0,100844.1742553711,119.10293579101562,Buy Hold,100988.55358886719,12,17
Buy Hold,2024-02-01 12:30:00-05:00,173.16000366210938,581,-238.21212768554688,100605.96212768555,119.10293579101562,Buy Hold,100750.34146118164,12,17
Buy Hold,2024-02-01 13:30:00-05:00,173.0050048828125,581,-90.05429077148438,100515.90783691406,119.10293579101562,Buy Hold,100660.28717041016,12,17
Buy Hold,2024-02-01 14:30:00-05:00,173.77499389648438,581,447.3636169433594,100963.27145385742,119.10293579101562,Buy Hold,101107.65078735352,12,17
Buy Hold,2024-02-01 15:30:00-05:00,173.75,581,-14.521453857421875,100948.75,119.10293579101562,Buy Hold,101093.1293334961,12,17
Buy Hold,2024-02-02 09:30:00-05:00,174.7100067138672,581,557.7639007568359,101506.51390075684,119.10293579101562,Buy Hold,101650.89323425293,12,17
Buy Hold,2024-02-02 10:30:00-05:00,174.6999969482422,581,-5.815673828125,101500.69822692871,119.10293579101562,Buy Hold,101645.0775604248,12,17
Buy Hold,2024-02-02 11:30:00-05:00,174.4600067138672,581,-139.434326171875,101361.26390075684,119.10293579101562,Buy Hold,101505.64323425293,12,17
Buy Hold,2024-02-02 12:30:00-05:00,174.6999969482422,581,139.434326171875,101500.69822692871,119.10293579101562,Buy Hold,101645.0775604248,12,17
Buy Hold,2024-02-02 13:30:00-05:00,175.29330444335938,581,344.71165466308594,101845.4098815918,119.10293579101562,Buy Hold,101989.78921508789,12,17
Buy Hold,2024-02-02 14:30:00-05:00,175.61000061035156,581,184.00047302246094,102029.41035461426,119.10293579101562,Buy Hold,102173.78968811035,12,17
Buy Hold,2024-02-02 15:30:00-05:00,174.72000122070312,581,-517.0896453857422,101512.32070922852,119.10293579101562,Buy Hold,101656.70004272461,12,17
Sell,2024-02-02 15:30:00-05:00,174.72000122070312,0,0.0,0.0,119.10293579101562,Sell Hold,102173.78968811035,12,17
Short Sell,2024-02-02 15:30:00-05:00,174.72000122070312,584,0.0,102036.48071289062,137.30897521972656,Sell Hold,102173.78968811035,12,17
Short Sell,2024-02-05 09:30:00-05:00,173.25999450683594,589,13.656051635742188,102050.13676452637,123.65292358398438,Sell Hold,102187.4457397461,12,17
Short Sell,2024-02-05 10:30:00-05:00,174.0399932861328,587,111.33929443359375,102161.47605895996,25.969680786132812,Sell Hold,102298.78503417969,12,17
Short Sell,2024-02-05 11:30:00-05:00,174.44000244140625,586,60.36537170410156,102221.84143066406,76.943603515625,Sell Hold,102359.15040588379,12,17
Short Sell,2024-02-05 12:30:00-05:00,174.4499969482422,586,5.856781005859375,102227.69821166992,131.4521942138672,Sell Hold,102365.00718688965,12,17
Short Sell,2024-02-05 13:30:00-05:00,175.0500030517578,584,1.503570556640625,102229.20178222656,135.80540466308594,Sell Hold,102366.51075744629,12,17
Short Sell,2024-02-05 14:30:00-05:00,174.8300018310547,585,46.34928894042969,102275.55107116699,90.95968627929688,Sell Hold,102412.86004638672,12,17
Short Sell,2024-02-05 15:30:00-05:00,174.49000549316406,586,-24.407852172851562,102251.14321899414,161.71682739257812,Sell Hold,102388.45219421387,12,17
