Signal,Date,Close Price,Shares Bought,Profit/Loss,Investment,Remaining Cash,Hold,Total Cash,SMA1,SMA2,Percentage Difference,Highest Average Percentage,Lowest Average Percentage,Charge,Charge Value,% Diff,High Avg %,Low Avg %
No Signal,2024-01-05 10:30:00-05:00,475.144989,0,0,0,100000,,100000,12,17,,0.498866494,3.49226357,,,,0.498866494,3.49226357
No Signal,2024-01-05 11:30:00-05:00,474.1099854,0,0,0,100000,,100000,12,17,,0.498866494,3.49226357,,,,0.498866494,3.49226357
No Signal,2024-01-05 12:30:00-05:00,473.8299866,0,0,0,100000,,100000,12,17,,0.498866494,3.49226357,,,,0.498866494,3.49226357
No Signal,2024-01-05 13:30:00-05:00,474.5899963,0,0,0,100000,,100000,12,17,,0.498866494,3.49226357,,,,0.498866494,3.49226357
No Signal,2024-01-05 14:30:00-05:00,472.6799927,0,0,0,100000,,100000,12,17,,0.498866494,3.49226357,,,,0.498866494,3.49226357
No Signal,2024-01-05 15:30:00-05:00,473.9400024,0,0,0,100000,,100000,12,17,,0.498866494,3.49226357,,,,0.498866494,3.49226357
No Signal,2024-01-08 09:30:00-05:00,478.2449951,0,0,0,100000,,100000,12,17,,0.498866494,3.49226357,,,,0.498866494,3.49226357
No Signal,2024-01-08 10:30:00-05:00,479.9700012,0,0,0,100000,,100000,12,17,,0.498866494,3.49226357,,,,0.498866494,3.49226357
Buy,2024-01-08 11:30:00-05:00,479.8699951,208,0,99812.95898,187.0410156,Buy,100000,12,17,,0.498866494,3.49226357,698.6907129,0.7,,0.498866494,3.49226357
Buy Hold,2024-01-08 11:30:00-05:00,479.8699951,208,0,99812.95898,187.0410156,Buy Hold,100000,12,17,0,0.498866494,3.49226357,,,0,0.498866494,3.49226357
Buy Hold,2024-01-08 12:30:00-05:00,481.3250122,208,302.6435547,100115.6025,187.0410156,Buy Hold,100302.6436,12,17,0.303210683,0.498866494,3.49226357,,,0.303210683,0.498866494,3.49226357
Buy Hold,2024-01-08 13:30:00-05:00,482.0950012,208,160.1577148,100275.7603,187.0410156,Buy Hold,100462.8013,12,17,0.159972782,0.498866494,3.49226357,,,0.159972782,0.498866494,3.49226357
Sell,2024-01-08 13:30:00-05:00,482.0950012,0,0,0,99760.87095,Sell Hold,100462.8013,12,17,,0.498866494,3.49226357,701.9303218,0.7,,0.498866494,3.49226357
Short Sell,2024-01-08 13:30:00-05:00,482.0950012,208,0,100275.7603,26.88330078,Sell Hold,100302.6436,12,17,0,0.498866494,3.49226357,,,0,0.498866494,3.49226357
Short Sell,2024-01-08 14:30:00-05:00,484.8399963,206,-398.7210083,99877.03925,425.6043091,Sell Hold,99903.92255,12,17,-0.397624518,0.498866494,3.49226357,,,-0.397624518,0.498866494,3.49226357
Short Sell,2024-01-08 15:30:00-05:00,484.980011,205,-456.1369934,99420.90225,483.0202942,Sell Hold,99447.78555,12,17,-0.456698553,0.498866494,3.49226357,,,-0.456698553,0.498866494,3.49226357
Short Sell,2024-01-09 09:30:00-05:00,476.1600037,208,-379.6214905,99041.28076,406.5047913,Sell Hold,99068.16406,12,17,-0.381832675,0.498866494,3.49226357,,,-0.381832675,0.498866494,3.49226357
Short Sell,2024-01-09 10:30:00-05:00,480.9899902,205,-438.3327637,98602.948,465.2160645,Sell Hold,98629.8313,12,17,-0.442575823,0.498866494,3.49226357,,,-0.442575823,0.498866494,3.49226357
Short Sell,2024-01-09 11:30:00-05:00,483.3046875,204,-8.791748047,98594.15625,35.67504883,Sell Hold,98621.03955,12,17,-0.008916314,0.498866494,3.49226357,,,-0.008916314,0.498866494,3.49226357
Short Sell,2024-01-09 12:30:00-05:00,483.9349976,203,-355.3517456,98238.8045,382.2350464,Sell Hold,98265.68781,12,17,-0.360418669,0.498866494,3.49226357,,,-0.360418669,0.498866494,3.49226357
Short Sell,2024-01-09 13:30:00-05:00,482.6650085,203,-257.8077698,97980.99673,284.6910706,Sell Hold,98007.88004,12,17,-0.262429669,0.498866494,3.49226357,,,-0.262429669,0.498866494,3.49226357
Short Sell,2024-01-09 14:30:00-05:00,481.1199951,203,-313.6377258,97667.35901,340.5210266,Sell Hold,97694.24231,12,17,-0.320100567,0.498866494,3.49226357,,,-0.320100567,0.498866494,3.49226357
Short Sell,2024-01-09 15:30:00-05:00,482.1300049,202,-277.0980225,97390.26099,303.9813232,Sell Hold,97417.14429,12,17,-0.283716101,0.498866494,3.49226357,,,-0.283716101,0.498866494,3.49226357
Short Sell,2024-01-10 09:30:00-05:00,477.9899902,203,-358.2929688,97031.96802,385.1762695,Sell Hold,97058.85132,12,17,-0.367894043,0.498866494,3.49226357,,,-0.367894043,0.498866494,3.49226357
Short Sell,2024-01-10 10:30:00-05:00,473.7349854,204,-390.0310059,96641.93701,416.9143066,Sell Hold,96668.82031,12,17,-0.401961347,0.498866494,3.49226357,,,-0.401961347,0.498866494,3.49226357
Short Sell,2024-01-10 11:30:00-05:00,474.7850037,203,-260.5812683,96381.35574,287.4645691,Sell Hold,96408.23904,12,17,-0.269635809,0.498866494,3.49226357,,,-0.269635809,0.498866494,3.49226357
Buy,2024-01-10 12:30:00-05:00,477.274292,201,0,95932.13269,476.1063538,Buy,95959.01599,12,17,,0.498866494,3.49226357,671.5249288,0.7,,0.498866494,3.49226357
Buy Hold,2024-01-10 12:30:00-05:00,477.274292,201,0,95932.13269,476.1063538,Buy Hold,95959.01599,12,17,0,0.498866494,3.49226357,,,0,0.498866494,3.49226357
Buy Hold,2024-01-10 13:30:00-05:00,481.1238098,100,47819.75171,48112.38098,49069.61115,Buy Hold,97181.99213,12,17,0.806562995,0.498866494,3.49226357,,,-49.8474811,0.498866494,3.49226357
Buy Hold,2024-01-10 14:30:00-05:00,480,100,-112.3809814,48000,476.1063538,Buy Hold,97069.61115,12,17,100.5305039,0.498866494,3.49226357,,,-0.23358017,0.498866494,3.49226357
Buy Hold,2024-01-10 15:30:00-05:00,478.3299866,100,-167.0013428,47832.99866,476.1063538,Buy Hold,96902.6098,12,17,100.3006819,0.498866494,3.49226357,,,-0.347919464,0.498866494,3.49226357
Buy Hold,2024-01-11 09:30:00-05:00,490.2477112,50,23320.6131,24512.38556,24816.90521,Buy Hold,49329.29077,12,17,106.0079709,0.498866494,3.49226357,171.5866989,0.7,2.491527804,0.498866494,3.49226357
Buy Hold,2024-01-11 10:30:00-05:00,485.579895,50,-233.3908081,24278.99475,476.1063538,Buy Hold,49095.89996,12,17,99.08621024,0.498866494,3.49226357,,,98.09573158,0.498866494,3.49226357
Buy Hold,2024-01-11 11:30:00-05:00,484.8039856,50,-38.79547119,24240.19928,476.1063538,Buy Hold,49057.10449,12,17,100.6788216,0.498866494,3.49226357,,,99.68041946,0.498866494,3.49226357
Buy Hold,2024-01-11 12:30:00-05:00,489.5549927,50,237.550354,24477.74963,476.1063538,Buy Hold,49294.65485,12,17,102.9697702,0.498866494,3.49226357,,,101.9599703,0.498866494,3.49226357
Buy Hold,2024-01-11 13:30:00-05:00,492.1466064,50,129.5806885,24607.33032,476.1063538,Buy Hold,49424.23554,12,17,102.0640569,0.498866494,3.49226357,,,101.0587631,0.498866494,3.49226357
Buy Hold,2024-01-11 14:30:00-05:00,493.1199951,50,48.66943359,24655.99976,476.1063538,Buy Hold,49472.90497,12,17,101.3975464,0.498866494,3.49226357,,,100.3955686,0.498866494,3.49226357
Sell,2024-01-11 14:30:00-05:00,493.1199951,0,0,0,49300.31297,Sell Hold,49472.90497,12,17,,0.498866494,3.49226357,172.5919983,0.7,,0.498866494,3.49226357
Short Sell,2024-01-11 14:30:00-05:00,493.1199951,200,0,98623.99902,324.3521729,Sell Hold,98948.3512,12,17,0,0.498866494,3.49226357,,,0,0.498866494,3.49226357
Short Sell,2024-01-11 15:30:00-05:00,492.1600037,201,300.1617126,98924.16074,24.19046021,Sell Hold,99248.51291,12,17,0.304349566,0.498866494,3.49226357,,,0.304349566,0.498866494,3.49226357
Short Sell,2024-01-12 09:30:00-05:00,493.6350098,201,296.4762268,99220.63696,27.87594604,Sell Hold,99544.98914,12,17,0.299700523,0.498866494,3.49226357,,,0.299700523,0.498866494,3.49226357
Short Sell,2024-01-12 10:30:00-05:00,496.5100098,200,81.36499023,99302.00195,242.9871826,Sell Hold,99626.35413,12,17,0.0820041,0.498866494,3.49226357,,,0.0820041,0.498866494,3.49226357
Short Sell,2024-01-12 11:30:00-05:00,495.5499878,201,303.5455933,99605.54755,20.80657959,Sell Hold,99929.89972,12,17,0.305679228,0.498866494,3.49226357,,,0.305679228,0.498866494,3.49226357
Short Sell,2024-01-12 12:30:00-05:00,494.5306091,202,289.635498,99895.18304,34.7166748,Sell Hold,100219.5352,12,17,0.290782497,0.498866494,3.49226357,,,0.290782497,0.498866494,3.49226357
Short Sell,2024-01-12 13:30:00-05:00,494.0599976,202,-95.0635376,99800.11951,419.4157104,Sell Hold,100124.4717,12,17,-0.095163285,0.498866494,3.49226357,,,-0.095163285,0.498866494,3.49226357
Short Sell,2024-01-12 14:30:00-05:00,492.041687,203,84.34295654,99884.46246,240.0092163,Sell Hold,100208.8146,12,17,0.084511879,0.498866494,3.49226357,,,0.084511879,0.498866494,3.49226357
Short Sell,2024-01-12 15:30:00-05:00,492.0799866,203,7.774810791,99892.23727,316.5773621,Sell Hold,100216.5894,12,17,0.007783804,0.498866494,3.49226357,,,0.007783804,0.498866494,3.49226357
Short Sell,2024-01-16 09:30:00-05:00,488.9500122,204,-146.4347839,99745.80249,470.7869568,Sell Hold,100070.1547,12,17,-0.146592756,0.498866494,3.49226357,,,-0.146592756,0.498866494,3.49226357
Short Sell,2024-01-16 10:30:00-05:00,484.2250061,206,4.54876709,99750.35126,319.8034058,Sell Hold,100074.7034,12,17,0.004560359,0.498866494,3.49226357,,,0.004560359,0.498866494,3.49226357
Short Sell,2024-01-16 11:30:00-05:00,481.9299927,207,9.157226563,99759.50848,315.1949463,Sell Hold,100083.8607,12,17,0.009180145,0.498866494,3.49226357,,,0.009180145,0.498866494,3.49226357
Short Sell,2024-01-16 12:30:00-05:00,482.1099854,207,37.25848389,99796.76697,287.093689,Sell Hold,100121.1191,12,17,0.037348303,0.498866494,3.49226357,,,0.037348303,0.498866494,3.49226357
Buy,2024-01-16 13:30:00-05:00,479.7200012,208,0,99781.76025,339.3588867,Buy,100106.1124,12,17,,0.498866494,3.49226357,698.4723218,0.7,,0.498866494,3.49226357
Buy Hold,2024-01-16 13:30:00-05:00,479.7200012,208,0,99781.76025,339.3588867,Buy Hold,100106.1124,12,17,0,0.498866494,3.49226357,,,0,0.498866494,3.49226357
Buy Hold,2024-01-16 14:30:00-05:00,480.0100098,208,60.32177734,99842.08203,339.3588867,Buy Hold,100166.4342,12,17,0.060453711,0.498866494,3.49226357,,,0.060453711,0.498866494,3.49226357
Buy Hold,2024-01-16 15:30:00-05:00,481.2200012,208,251.6782227,100093.7603,339.3588867,Buy Hold,100418.1124,12,17,0.252076296,0.498866494,3.49226357,,,0.252076296,0.498866494,3.49226357
Buy Hold,2024-01-17 09:30:00-05:00,477.1400146,208,-848.637207,99245.12305,339.3588867,Buy Hold,99569.47522,12,17,-0.847842268,0.498866494,3.49226357,,,-0.847842268,0.498866494,3.49226357
Buy Hold,2024-01-17 10:30:00-05:00,480.019989,104,49323.04419,49922.07886,50261.43774,Buy Hold,100183.5166,12,17,0.603591038,0.498866494,3.49226357,,,-49.69820448,0.498866494,3.49226357
Buy Hold,2024-01-17 11:30:00-05:00,479.0499878,104,-100.880127,49821.19873,339.3588867,Buy Hold,100082.6365,12,17,99.59584966,0.498866494,3.49226357,,,-0.202075172,0.498866494,3.49226357
Buy Hold,2024-01-17 12:30:00-05:00,478.2900085,104,-79.0378418,49742.16089,339.3588867,Buy Hold,100003.5986,12,17,99.68271401,0.498866494,3.49226357,,,-0.158642995,0.498866494,3.49226357
Buy Hold,2024-01-17 13:30:00-05:00,478.7399902,104,46.7980957,49788.95898,339.3588867,Buy Hold,100050.3967,12,17,100.1881627,0.498866494,3.49226357,,,0.094081348,0.498866494,3.49226357
Buy Hold,2024-01-17 14:30:00-05:00,479.4200134,104,70.72241211,49859.6814,339.3588867,Buy Hold,100121.1191,12,17,100.2840887,0.498866494,3.49226357,,,0.142044368,0.498866494,3.49226357
Buy Hold,2024-01-17 15:30:00-05:00,480.3200073,104,93.59936523,49953.28076,339.3588867,Buy Hold,100214.7185,12,17,100.3754511,0.498866494,3.49226357,,,0.187725558,0.498866494,3.49226357
Buy Hold,2024-01-18 09:30:00-05:00,483.059906,52,24834.16565,25119.11511,25282.64019,Buy Hold,50401.75531,12,17,101.1408639,0.498866494,3.49226357,175.8338058,0.7,0.570431929,0.498866494,3.49226357
Buy Hold,2024-01-18 10:30:00-05:00,483.8450012,52,40.82495117,25159.94006,339.3588867,Buy Hold,50442.58026,12,17,100.3250509,0.498866494,3.49226357,,,100.3250509,0.498866494,3.49226357
Buy Hold,2024-01-18 11:30:00-05:00,482.6647949,52,-61.37072754,25098.56934,339.3588867,Buy Hold,50381.20953,12,17,99.51215522,0.498866494,3.49226357,,,99.51215522,0.498866494,3.49226357
Buy Hold,2024-01-18 12:30:00-05:00,482,52,-34.56933594,25064,339.3588867,Buy Hold,50346.64019,12,17,99.72453142,0.498866494,3.49226357,,,99.72453142,0.498866494,3.49226357
Buy Hold,2024-01-18 13:30:00-05:00,484.9356079,52,152.6516113,25216.65161,339.3588867,Buy Hold,50499.2918,12,17,101.2180946,0.498866494,3.49226357,,,101.2180946,0.498866494,3.49226357
Buy Hold,2024-01-18 14:30:00-05:00,484.8500061,52,-4.451293945,25212.20032,339.3588867,Buy Hold,50494.84051,12,17,99.9646956,0.498866494,3.49226357,,,99.9646956,0.498866494,3.49226357
Sell,2024-01-18 14:30:00-05:00,484.8500061,0,0,0,50318.35511,Sell Hold,50494.84051,12,17,,0.498866494,3.49226357,176.4854022,0.7,,0.498866494,3.49226357
Short Sell,2024-01-18 14:30:00-05:00,484.8500061,208,0,100848.8013,342.1573486,Sell Hold,101190.9586,12,17,0,0.498866494,3.49226357,,,0,0.498866494,3.49226357
Short Sell,2024-01-18 15:30:00-05:00,485.3800049,208,110.2397461,100959.041,231.9176025,Sell Hold,101301.1984,12,17,0.109311905,0.498866494,3.49226357,,,0.109311905,0.498866494,3.49226357
Short Sell,2024-01-19 09:30:00-05:00,479.5299988,211,221.7887268,101180.8297,120.3686218,Sell Hold,101522.9871,12,17,0.219681887,0.498866494,3.49226357,,,0.219681887,0.498866494,3.49226357
Short Sell,2024-01-19 10:30:00-05:00,479.394989,211,-28.48706055,101152.3427,370.6444092,Sell Hold,101494.5,12,17,-0.028154603,0.498866494,3.49226357,,,-0.028154603,0.498866494,3.49226357
Short Sell,2024-01-19 11:30:00-05:00,477.8999939,212,162.4560242,101314.7987,179.7013245,Sell Hold,101656.9561,12,17,0.160605301,0.498866494,3.49226357,,,0.160605301,0.498866494,3.49226357
Short Sell,2024-01-19 12:30:00-05:00,479.394989,212,316.9389648,101631.7377,25.21838379,Sell Hold,101973.895,12,17,0.312825934,0.498866494,3.49226357,,,0.312825934,0.498866494,3.49226357
Short Sell,2024-01-19 13:30:00-05:00,481.2200012,211,-94.31741333,101537.4203,436.474762,Sell Hold,101879.5776,12,17,-0.09280311,0.498866494,3.49226357,,,-0.09280311,0.498866494,3.49226357
Short Sell,2024-01-19 14:30:00-05:00,481.8500061,211,132.9310303,101670.3513,209.2263184,Sell Hold,102012.5086,12,17,0.130918266,0.498866494,3.49226357,,,0.130918266,0.498866494,3.49226357
Short Sell,2024-01-19 15:30:00-05:00,482.8900146,211,219.441803,101889.7931,122.7155457,Sell Hold,102231.9504,12,17,0.215836574,0.498866494,3.49226357,,,0.215836574,0.498866494,3.49226357
Short Sell,2024-01-22 09:30:00-05:00,485.019989,210,-35.59539795,101854.1977,377.7527466,Sell Hold,102196.355,12,17,-0.034935195,0.498866494,3.49226357,,,-0.034935195,0.498866494,3.49226357
Short Sell,2024-01-22 10:30:00-05:00,486.6600037,209,-142.2569275,101711.9408,484.4142761,Sell Hold,102054.0981,12,17,-0.139667221,0.498866494,3.49226357,,,-0.139667221,0.498866494,3.49226357
Buy,2024-01-22 11:30:00-05:00,486.9299927,209,0,101768.3685,285.7296448,Buy,102110.5258,12,17,,0.498866494,3.49226357,712.3785793,0.7,,0.498866494,3.49226357
Buy Hold,2024-01-22 11:30:00-05:00,486.9299927,209,0,101768.3685,285.7296448,Buy Hold,102110.5258,12,17,0,0.498866494,3.49226357,,,0,0.498866494,3.49226357
Buy Hold,2024-01-22 12:30:00-05:00,485.75,209,-246.6184692,101521.75,285.7296448,Buy Hold,101863.9073,12,17,-0.242333127,0.498866494,3.49226357,,,-0.242333127,0.498866494,3.49226357
Buy Hold,2024-01-22 13:30:00-05:00,487.6570129,209,398.5657043,101920.3157,285.7296448,Buy Hold,102262.4731,12,17,0.392591444,0.498866494,3.49226357,,,0.392591444,0.498866494,3.49226357
Buy Hold,2024-01-22 14:30:00-05:00,488.1600037,209,105.125061,102025.4408,285.7296448,Buy Hold,102367.5981,12,17,0.103144364,0.498866494,3.49226357,,,0.103144364,0.498866494,3.49226357
Sell,2024-01-22 14:30:00-05:00,488.1600037,0,0,0,101653.42,Sell Hold,102367.5981,12,17,,0.498866494,3.49226357,714.1780854,0.7,,0.498866494,3.49226357
Short Sell,2024-01-22 14:30:00-05:00,488.1600037,209,0,102025.4408,237.0322876,Sell Hold,102262.4731,12,17,0,0.498866494,3.49226357,,,0,0.498866494,3.49226357
Short Sell,2024-01-22 15:30:00-05:00,485.7000122,210,-28.4382019,101997.0026,265.4704895,Sell Hold,102234.0349,12,17,-0.027873638,0.498866494,3.49226357,,,-0.027873638,0.498866494,3.49226357
Short Sell,2024-01-23 09:30:00-05:00,490.5,208,26.99743652,102024,210.0348511,Sell Hold,102261.0323,12,17,0.026468853,0.498866494,3.49226357,,,0.026468853,0.498866494,3.49226357
Short Sell,2024-01-23 10:30:00-05:00,484.9899902,210,-176.1020508,101847.8979,413.1343384,Sell Hold,102084.9302,12,17,-0.172608456,0.498866494,3.49226357,,,-0.172608456,0.498866494,3.49226357
Short Sell,2024-01-23 11:30:00-05:00,486.5100098,209,-167.3059082,101680.592,404.3381958,Sell Hold,101917.6243,12,17,-0.16427036,0.498866494,3.49226357,,,-0.16427036,0.498866494,3.49226357
Short Sell,2024-01-23 12:30:00-05:00,486.8399048,209,68.94805908,101749.5401,168.0842285,Sell Hold,101986.5724,12,17,0.067808475,0.498866494,3.49226357,,,0.067808475,0.498866494,3.49226357
Short Sell,2024-01-23 13:30:00-05:00,488.7900085,208,-81.21832275,101668.3218,318.2506104,Sell Hold,101905.3541,12,17,-0.079821808,0.498866494,3.49226357,,,-0.079821808,0.498866494,3.49226357
Short Sell,2024-01-23 14:30:00-05:00,492.4699097,206,-219.5203857,101448.8014,456.5526733,Sell Hold,101685.8337,12,17,-0.215918176,0.498866494,3.49226357,,,-0.215918176,0.498866494,3.49226357
Short Sell,2024-01-23 15:30:00-05:00,491.0899963,207,206.8278503,101655.6292,30.20443726,Sell Hold,101892.6615,12,17,0.203874119,0.498866494,3.49226357,,,0.203874119,0.498866494,3.49226357
Short Sell,2024-01-24 09:30:00-05:00,558.1799927,182,-66.87057495,101588.7587,303.9028625,Sell Hold,101825.791,12,17,-0.065781478,0.498866494,3.49226357,,,-0.065781478,0.498866494,3.49226357
Short Sell,2024-01-24 10:30:00-05:00,550.1099854,185,181.588623,101770.3473,55.44366455,Sell Hold,102007.3796,12,17,0.178748737,0.498866494,3.49226357,,,0.178748737,0.498866494,3.49226357
Short Sell,2024-01-24 11:30:00-05:00,554.0549927,184,175.7713623,101946.1187,61.26092529,Sell Hold,102183.1509,12,17,0.172713729,0.498866494,3.49226357,,,0.172713729,0.498866494,3.49226357
Short Sell,2024-01-24 12:30:00-05:00,554.0300293,184,-4.593261719,101941.5254,241.6255493,Sell Hold,102178.5577,12,17,-0.004505578,0.498866494,3.49226357,,,-0.004505578,0.498866494,3.49226357
Short Sell,2024-01-24 13:30:00-05:00,550,185,-191.5253906,101750,428.5576782,Sell Hold,101987.0323,12,17,-0.187877697,0.498866494,3.49226357,,,-0.187877697,0.498866494,3.49226357
Short Sell,2024-01-24 14:30:00-05:00,546.0001221,186,-193.9772949,101556.0227,431.0095825,Sell Hold,101793.055,12,17,-0.190641076,0.498866494,3.49226357,,,-0.190641076,0.498866494,3.49226357
Short Sell,2024-01-24 15:30:00-05:00,545,186,-186.0227051,101370,423.0549927,Sell Hold,101607.0323,12,17,-0.183172499,0.498866494,3.49226357,,,-0.183172499,0.498866494,3.49226357
Short Sell,2024-01-25 09:30:00-05:00,552.8099976,183,-205.7704468,101164.2296,442.8027344,Sell Hold,101401.2618,12,17,-0.202989491,0.498866494,3.49226357,,,-0.202989491,0.498866494,3.49226357
Short Sell,2024-01-25 10:30:00-05:00,555.9400024,182,16.85089111,101181.0804,220.1813965,Sell Hold,101418.1127,12,17,0.016656966,0.498866494,3.49226357,,,0.016656966,0.498866494,3.49226357
Short Sell,2024-01-25 11:30:00-05:00,556.7299805,182,143.776001,101324.8564,93.25628662,Sell Hold,101561.8887,12,17,0.142097713,0.498866494,3.49226357,,,0.142097713,0.498866494,3.49226357
Short Sell,2024-01-25 12:30:00-05:00,554.6099854,183,168.770874,101493.6273,68.26141357,Sell Hold,101730.6596,12,17,0.166564138,0.498866494,3.49226357,,,0.166564138,0.498866494,3.49226357
Short Sell,2024-01-25 13:30:00-05:00,549.8342896,185,225.7162476,101719.3436,11.31604004,Sell Hold,101956.3759,12,17,0.222394503,0.498866494,3.49226357,,,0.222394503,0.498866494,3.49226357
Short Sell,2024-01-25 14:30:00-05:00,553.9699707,184,211.1310425,101930.4746,25.90124512,Sell Hold,102167.5069,12,17,0.207562333,0.498866494,3.49226357,,,0.207562333,0.498866494,3.49226357
Short Sell,2024-01-25 15:30:00-05:00,562.1500244,181,-181.3201904,101749.1544,418.352478,Sell Hold,101986.1867,12,17,-0.177886144,0.498866494,3.49226357,,,-0.177886144,0.498866494,3.49226357
Short Sell,2024-01-26 09:30:00-05:00,570.1599731,178,-260.6791992,101488.4752,497.7114868,Sell Hold,101725.5075,12,17,-0.256197902,0.498866494,3.49226357,,,-0.256197902,0.498866494,3.49226357
Short Sell,2024-01-26 10:30:00-05:00,575.2695923,176,-241.0269775,101247.4482,478.0592651,Sell Hold,101484.4805,12,17,-0.237491968,0.498866494,3.49226357,,,-0.237491968,0.498866494,3.49226357
Short Sell,2024-01-26 11:30:00-05:00,579.1400146,175,102.0543213,101349.5026,134.9779663,Sell Hold,101586.5349,12,17,0.100796932,0.498866494,3.49226357,,,0.100796932,0.498866494,3.49226357
Short Sell,2024-01-26 12:30:00-05:00,573.9130249,177,233.1028442,101582.6054,3.929443359,Sell Hold,101819.6377,12,17,0.229999002,0.498866494,3.49226357,,,0.229999002,0.498866494,3.49226357
Short Sell,2024-01-26 13:30:00-05:00,572.210022,177,-301.4315186,101281.1739,538.4638062,Sell Hold,101518.2062,12,17,-0.296735369,0.498866494,3.49226357,,,-0.296735369,0.498866494,3.49226357
Short Sell,2024-01-26 14:30:00-05:00,569.7709961,178,138.0634155,101419.2373,98.96887207,Sell Hold,101656.2696,12,17,0.136316958,0.498866494,3.49226357,,,0.136316958,0.498866494,3.49226357
Short Sell,2024-01-26 15:30:00-05:00,570.2399902,178,83.48095703,101502.7183,153.5513306,Sell Hold,101739.7505,12,17,0.082312744,0.498866494,3.49226357,,,0.082312744,0.498866494,3.49226357
Short Sell,2024-01-29 09:30:00-05:00,564.5599976,180,118.0812988,101620.7996,118.9509888,Sell Hold,101857.8318,12,17,0.116333139,0.498866494,3.49226357,,,0.116333139,0.498866494,3.49226357
Short Sell,2024-01-29 10:30:00-05:00,567.9949951,179,50.30456543,101671.1041,186.7277222,Sell Hold,101908.1364,12,17,0.049502233,0.498866494,3.49226357,,,0.049502233,0.498866494,3.49226357
Short Sell,2024-01-29 11:30:00-05:00,573.960022,177,-80.18023682,101590.9239,317.2125244,Sell Hold,101827.9562,12,17,-0.078862365,0.498866494,3.49226357,,,-0.078862365,0.498866494,3.49226357
Short Sell,2024-01-29 12:30:00-05:00,572.25,177,-302.6738892,101288.25,539.7061768,Sell Hold,101525.2823,12,17,-0.297933986,0.498866494,3.49226357,,,-0.297933986,0.498866494,3.49226357
Short Sell,2024-01-29 13:30:00-05:00,573.9099731,176,-280.0947266,101008.1553,517.1270142,Sell Hold,101245.1876,12,17,-0.276532299,0.498866494,3.49226357,,,-0.276532299,0.498866494,3.49226357
Short Sell,2024-01-29 14:30:00-05:00,576.3300171,175,-150.4022827,100857.753,387.4345703,Sell Hold,101094.7853,12,17,-0.148901128,0.498866494,3.49226357,,,-0.148901128,0.498866494,3.49226357
Short Sell,2024-01-29 15:30:00-05:00,575.7000122,175,-110.2508545,100747.5021,347.2831421,Sell Hold,100984.5344,12,17,-0.109313217,0.498866494,3.49226357,,,-0.109313217,0.498866494,3.49226357
Short Sell,2024-01-30 09:30:00-05:00,566.5772705,178,103.2520142,100850.7542,133.7802734,Sell Hold,101087.7864,12,17,0.10248593,0.498866494,3.49226357,,,0.10248593,0.498866494,3.49226357
Buy,2024-01-30 10:30:00-05:00,564.4349976,179,0,101033.8646,53.921875,Buy,101270.8969,12,17,,0.498866494,3.49226357,707.2370519,0.7,,0.498866494,3.49226357
Buy Hold,2024-01-30 10:30:00-05:00,564.4349976,179,0,101033.8646,53.921875,Buy Hold,101270.8969,12,17,0,0.498866494,3.49226357,,,0,0.498866494,3.49226357
Buy Hold,2024-01-30 11:30:00-05:00,563.0640259,179,-245.4039307,100788.4606,53.921875,Buy Hold,101025.4929,12,17,-0.242892749,0.498866494,3.49226357,,,-0.242892749,0.498866494,3.49226357
Buy Hold,2024-01-30 12:30:00-05:00,563.7509766,179,122.9641724,100911.4248,53.921875,Buy Hold,101148.4571,12,17,0.122002233,0.498866494,3.49226357,,,0.122002233,0.498866494,3.49226357
Buy Hold,2024-01-30 13:30:00-05:00,564.0200195,179,48.15869141,100959.5835,53.921875,Buy Hold,101196.6158,12,17,0.047723726,0.498866494,3.49226357,,,0.047723726,0.498866494,3.49226357
Buy Hold,2024-01-30 14:30:00-05:00,563.0800171,179,-168.260437,100791.3231,53.921875,Buy Hold,101028.3553,12,17,-0.166661184,0.498866494,3.49226357,,,-0.166661184,0.498866494,3.49226357
Buy Hold,2024-01-30 15:30:00-05:00,562.7199707,179,-64.44830322,100726.8748,53.921875,Buy Hold,100963.907,12,17,-0.063942313,0.498866494,3.49226357,,,-0.063942313,0.498866494,3.49226357
Buy Hold,2024-01-31 09:30:00-05:00,566.335022,89,50323.0578,50403.81696,51024.07385,Buy Hold,101427.8908,12,17,0.642424555,0.498866494,3.49226357,,,-49.95991181,0.498866494,3.49226357
Buy Hold,2024-01-31 10:30:00-05:00,565.289978,89,-93.00891113,50310.80804,53.921875,Buy Hold,101334.8819,12,17,100.7524671,0.498866494,3.49226357,,,-0.184527515,0.498866494,3.49226357
Buy Hold,2024-01-31 11:30:00-05:00,565.2849731,89,-0.44543457,50310.36261,53.921875,Buy Hold,101334.4365,12,17,101.1218148,0.498866494,3.49226357,,,-0.000885366,0.498866494,3.49226357
Buy Hold,2024-01-31 12:30:00-05:00,566.6159058,89,118.4530029,50428.81561,53.921875,Buy Hold,101452.8895,12,17,101.59713,0.498866494,3.49226357,,,0.235444542,0.498866494,3.49226357
Buy Hold,2024-01-31 13:30:00-05:00,568.8699951,89,200.6139526,50629.42957,53.921875,Buy Hold,101653.5034,12,17,101.9236976,0.498866494,3.49226357,,,0.39781611,0.498866494,3.49226357
