Signal,Date,Close Price,Shares Bought,Profit/Loss,Investment,Remaining Cash,Hold,Total Cash,SMA1,SMA2
Short Sell,2023-04-11 09:15:00+05:30,40.59999847,2377,-0.493267059,96506.19637,37.37865067,Sell Hold,96543.08176,12,17
Short Sell,2023-04-11 10:15:00+05:30,40.59000015,2378,16.82398987,96523.02036,20.06139374,Sell Hold,96559.90575,12,17
Short Sell,2023-04-11 11:15:00+05:30,40.49000168,2384,5.143638611,96528.164,31.741745,Sell Hold,96565.04939,12,17
Short Sell,2023-04-11 12:15:00+05:30,40.49000168,2384,0,96528.164,36.88538361,Sell Hold,96565.04939,12,17
Short Sell,2023-04-11 14:15:00+05:30,40.40999985,2389,11.325634,96539.48964,25.5597496,Sell Hold,96576.37502,12,17
Short Sell,2023-04-11 15:15:00+05:30,40.5,2384,12.51036453,96552,24.37501907,Sell Hold,96588.88538,12,17
Short Sell,2023-04-12 09:15:00+05:30,40.65000153,2376,32.40362549,96584.40363,4.481758118,Sell Hold,96621.28901,12,17
Short Sell,2023-04-12 10:15:00+05:30,40.65000153,2376,0,96584.40363,36.88538361,Sell Hold,96621.28901,12,17
Short Sell,2023-04-12 13:15:00+05:30,40.40999985,2391,35.90600967,96620.30964,0.979373932,Sell Hold,96657.19502,12,17
Short Sell,2023-04-12 14:15:00+05:30,40.59999847,2380,7.686733246,96627.99637,29.19865036,Sell Hold,96664.88175,12,17
Buy,2023-04-12 15:15:00+05:30,40.61000061,2380,0,96651.80145,13.08029938,Buy,96688.68684,12,17
Buy Hold,2023-04-12 15:15:00+05:30,40.61000061,2380,0,96651.80145,13.08029938,Buy Hold,96688.68684,12,17
Buy Hold,2023-04-13 09:15:00+05:30,40.52999878,2380,-190.4043579,96461.39709,13.08029938,Buy Hold,96498.28248,12,17
Buy Hold,2023-04-13 10:15:00+05:30,40.75,2380,523.6029053,96985,13.08029938,Buy Hold,97021.88538,12,17
Buy Hold,2023-04-13 11:15:00+05:30,40.70000076,2380,-118.9981842,96866.00182,13.08029938,Buy Hold,96902.8872,12,17
Buy Hold,2023-04-13 13:15:00+05:30,40.47000122,2380,-547.3989105,96318.60291,13.08029938,Buy Hold,96355.48829,12,17
Buy Hold,2023-04-13 14:15:00+05:30,40.58000183,2380,261.8014526,96580.40436,13.08029938,Buy Hold,96617.28974,12,17
Buy Hold,2023-04-17 09:15:00+05:30,40.59999847,2380,47.5920105,96627.99637,13.08029938,Buy Hold,96664.88175,12,17
Sell,2023-04-17 09:15:00+05:30,40.59999847,0,0,0,13.08029938,Sell Hold,96617.28974,12,17
Short Sell,2023-04-17 09:15:00+05:30,40.59999847,2379,0,96587.39637,29.89337158,Sell Hold,96617.28974,12,17
Short Sell,2023-04-17 10:15:00+05:30,40.95000076,2359,13.65542984,96601.0518,16.23794174,Sell Hold,96630.94517,12,17
Short Sell,2023-04-17 11:15:00+05:30,40.70999908,2373,3.776027679,96604.82783,26.1173439,Sell Hold,96634.7212,12,17
Short Sell,2023-04-17 12:15:00+05:30,40.63999939,2377,-3.549278259,96601.27855,33.44264984,Sell Hold,96631.17192,12,17
Short Sell,2023-04-17 13:15:00+05:30,40.65000153,2377,23.77507782,96625.05363,6.118293762,Sell Hold,96654.947,12,17
Short Sell,2023-04-17 14:15:00+05:30,40.63999939,2378,16.86492157,96641.91855,13.02845001,Sell Hold,96671.81192,12,17
Short Sell,2023-04-18 09:15:00+05:30,40.79999924,2369,13.27964401,96655.19819,16.61372757,Sell Hold,96685.09156,12,17
Short Sell,2023-04-18 12:15:00+05:30,41.02000046,2357,28.94288635,96684.14108,0.950485229,Sell Hold,96714.03445,12,17
Short Sell,2023-04-18 14:15:00+05:30,40.93000031,2362,-7.480358124,96676.66072,37.37372971,Sell Hold,96706.55409,12,17
Short Sell,2023-04-18 15:15:00+05:30,40.95999908,2360,-11.06288147,96665.59784,40.95625305,Sell Hold,96695.49121,12,17
Short Sell,2023-04-19 09:15:00+05:30,40.81999969,2368,-3.838562012,96661.75928,33.73193359,Sell Hold,96691.65265,12,17
Short Sell,2023-04-19 10:15:00+05:30,40.75,2372,-2.759277344,96659,32.65264893,Sell Hold,96688.89337,12,17
Short Sell,2023-04-19 11:15:00+05:30,40.63999939,2379,23.55854797,96682.55855,6.334823608,Sell Hold,96712.45192,12,17
Short Sell,2023-04-19 12:15:00+05:30,40.75999832,2372,0.157470703,96682.71602,29.73590088,Sell Hold,96712.60939,12,17
Short Sell,2023-04-19 13:15:00+05:30,40.54000092,2385,5.186164856,96687.90218,24.70720673,Sell Hold,96717.79556,12,17
Short Sell,2023-04-19 14:15:00+05:30,40.54999924,2385,23.84599686,96711.74818,6.047374725,Sell Hold,96741.64155,12,17
Short Sell,2023-04-19 15:15:00+05:30,40.61999893,2381,4.469276428,96716.21746,25.42409515,Sell Hold,96746.11083,12,17
Short Sell,2023-04-20 09:15:00+05:30,40.70999908,2376,10.74036789,96726.95782,19.15300369,Sell Hold,96756.8512,12,17
Short Sell,2023-04-20 10:15:00+05:30,40.72000122,2376,23.76507568,96750.7229,6.128295898,Sell Hold,96780.61627,12,17
Buy,2023-04-20 11:15:00+05:30,40.74000168,2375,0,96757.50399,23.11228561,Buy,96787.39736,12,17
Buy Hold,2023-04-20 11:15:00+05:30,40.74000168,2375,0,96757.50399,23.11228561,Buy Hold,96787.39736,12,17
Buy Hold,2023-04-20 12:15:00+05:30,40.54999924,2375,-451.2557983,96306.24819,23.11228561,Buy Hold,96336.14156,12,17
Buy Hold,2023-04-20 13:15:00+05:30,40.63999939,2375,213.7503624,96519.99855,23.11228561,Buy Hold,96549.89192,12,17
Buy Hold,2023-04-20 14:15:00+05:30,40.63000107,2375,-23.74601364,96496.25254,23.11228561,Buy Hold,96526.14591,12,17
Buy Hold,2023-04-20 15:15:00+05:30,40.56999969,2375,-142.5032616,96353.74928,23.11228561,Buy Hold,96383.64265,12,17
Buy Hold,2023-04-21 09:15:00+05:30,40.5,2375,-166.2492752,96187.5,23.11228561,Buy Hold,96217.39337,12,17
Buy Hold,2023-04-21 10:15:00+05:30,40.5,2375,0,96187.5,23.11228561,Buy Hold,96217.39337,12,17
Buy Hold,2023-04-21 11:15:00+05:30,40.5,2375,0,96187.5,23.11228561,Buy Hold,96217.39337,12,17
Buy Hold,2023-04-21 12:15:00+05:30,40.47000122,2375,-71.24710083,96116.2529,23.11228561,Buy Hold,96146.14627,12,17
Buy Hold,2023-04-21 13:15:00+05:30,40.5,2375,71.24710083,96187.5,23.11228561,Buy Hold,96217.39337,12,17
Buy Hold,2023-04-21 14:15:00+05:30,40.5,2375,0,96187.5,23.11228561,Buy Hold,96217.39337,12,17
Buy Hold,2023-04-21 15:15:00+05:30,40.5,2375,0,96187.5,23.11228561,Buy Hold,96217.39337,12,17
Buy Hold,2023-04-24 09:15:00+05:30,40.59999847,2375,237.496376,96424.99638,23.11228561,Buy Hold,96454.88975,12,17
Buy Hold,2023-04-24 10:15:00+05:30,40.59999847,2375,0,96424.99638,23.11228561,Buy Hold,96454.88975,12,17
Buy Hold,2023-04-24 11:15:00+05:30,40.49000168,2375,-261.2423897,96163.75399,23.11228561,Buy Hold,96193.64736,12,17
Buy Hold,2023-04-24 12:15:00+05:30,40.61999893,2375,308.7434769,96472.49746,23.11228561,Buy Hold,96502.39083,12,17
Buy Hold,2023-04-24 13:15:00+05:30,40.47000122,2375,-356.2445641,96116.2529,23.11228561,Buy Hold,96146.14627,12,17
Buy Hold,2023-04-24 14:15:00+05:30,40.5,2375,71.24710083,96187.5,23.11228561,Buy Hold,96217.39337,12,17
Buy Hold,2023-04-24 15:15:00+05:30,40.61000061,2375,261.2514496,96448.75145,23.11228561,Buy Hold,96478.64482,12,17
Buy Hold,2023-04-25 09:15:00+05:30,40.79999924,2375,451.2467384,96899.99819,23.11228561,Buy Hold,96929.89156,12,17
Sell,2023-04-25 09:15:00+05:30,40.79999924,0,0,0,23.11228561,Sell Hold,96478.64482,12,17
Short Sell,2023-04-25 09:15:00+05:30,40.79999924,2364,0,96451.1982,27.44662476,Sell Hold,96478.64482,12,17
Short Sell,2023-04-25 10:15:00+05:30,40.81999969,2363,6.461082458,96457.65928,20.9855423,Sell Hold,96485.1059,12,17
Short Sell,2023-04-25 11:15:00+05:30,40.90000153,2359,25.44432068,96483.1036,2.002304077,Sell Hold,96510.55022,12,17
Short Sell,2023-04-25 12:15:00+05:30,40.72000122,2370,23.29929352,96506.40289,4.147331238,Sell Hold,96533.84952,12,17
Short Sell,2023-04-25 14:15:00+05:30,40.75,2368,-10.40289307,96496,37.84951782,Sell Hold,96523.44662,12,17
Short Sell,2023-04-25 15:15:00+05:30,40.77999878,2366,-10.52288818,96485.47711,37.96951294,Sell Hold,96512.92374,12,17
Short Sell,2023-04-26 09:15:00+05:30,40.79999924,2365,6.521083832,96491.9982,20.92554092,Sell Hold,96519.44482,12,17
Short Sell,2023-04-26 12:15:00+05:30,40.93999863,2357,3.578567505,96495.57676,23.86805725,Sell Hold,96523.02339,12,17
Short Sell,2023-04-26 13:15:00+05:30,40.86000061,2362,15.7446785,96511.32144,11.70194626,Sell Hold,96538.76807,12,17
Short Sell,2023-04-26 14:15:00+05:30,40.90999985,2359,-4.631801605,96506.68964,32.07842636,Sell Hold,96534.13626,12,17
Short Sell,2023-04-26 15:15:00+05:30,41.06999969,2350,7.809642792,96514.49928,19.63698196,Sell Hold,96541.94591,12,17
Short Sell,2023-04-27 09:15:00+05:30,41.04999924,2351,-5.951076508,96508.54821,33.39770126,Sell Hold,96535.99483,12,17
Short Sell,2023-04-27 10:15:00+05:30,41,2354,5.451793671,96514,21.99483109,Sell Hold,96541.44662,12,17
Short Sell,2023-04-27 11:15:00+05:30,40.99000168,2355,17.45395279,96531.45395,9.992671967,Sell Hold,96558.90058,12,17
Short Sell,2023-04-27 12:15:00+05:30,41.08000183,2350,6.550350189,96538.0043,20.89627457,Sell Hold,96565.45093,12,17
Short Sell,2023-04-27 13:15:00+05:30,41,2355,16.99569702,96555,10.45092773,Sell Hold,96582.44662,12,17
Short Sell,2023-04-27 14:15:00+05:30,41.09999847,2349,-11.10358429,96543.89642,38.55020905,Sell Hold,96571.34304,12,17
Short Sell,2023-04-28 09:15:00+05:30,41.41999817,2331,6.119316101,96550.01573,21.32730865,Sell Hold,96577.46236,12,17
Short Sell,2023-04-28 10:15:00+05:30,41.40000153,2332,-5.212173462,96544.80356,32.65879822,Sell Hold,96572.25018,12,17
Short Sell,2023-04-28 12:15:00+05:30,41.41999817,2331,5.212173462,96550.01573,22.23445129,Sell Hold,96577.46236,12,17
Short Sell,2023-04-28 13:15:00+05:30,41.31000137,2337,-8.54252243,96541.47321,35.98914719,Sell Hold,96568.91983,12,17
Short Sell,2023-04-28 14:15:00+05:30,41.54999924,2324,20.72501755,96562.19823,6.721607208,Sell Hold,96589.64485,12,17
Short Sell,2023-04-28 15:15:00+05:30,41.54000092,2325,18.30390167,96580.50213,9.142723083,Sell Hold,96607.94875,12,17
Short Sell,2023-05-02 09:15:00+05:30,41.74000168,2314,5.861755371,96586.36388,21.58486938,Sell Hold,96613.81051,12,17
Short Sell,2023-05-02 10:15:00+05:30,41.90000153,2305,-6.860366821,96579.50352,34.30699158,Sell Hold,96606.95014,12,17
Short Sell,2023-05-02 11:15:00+05:30,41.97999954,2301,16.47542953,96595.97895,10.97119522,Sell Hold,96623.42557,12,17
Short Sell,2023-05-02 12:15:00+05:30,41.79999924,2311,3.819290161,96599.79824,23.62733459,Sell Hold,96627.24486,12,17
Short Sell,2023-05-02 13:15:00+05:30,41.95000076,2303,11.0535202,96610.85176,16.39310455,Sell Hold,96638.29838,12,17
Short Sell,2023-05-02 14:15:00+05:30,42.02000046,2299,-6.870704651,96603.98105,34.31732941,Sell Hold,96631.42768,12,17
Short Sell,2023-05-02 15:15:00+05:30,41.88000107,2307,13.18141174,96617.16246,14.26521301,Sell Hold,96644.60909,12,17
Short Sell,2023-05-03 09:15:00+05:30,42.04999924,2298,13.73578262,96630.89825,13.71084213,Sell Hold,96658.34487,12,17
Short Sell,2023-05-03 10:15:00+05:30,42.06999969,2297,3.891052246,96634.7893,23.55557251,Sell Hold,96662.23592,12,17
Short Sell,2023-05-03 11:15:00+05:30,42.06999969,2297,0,96634.7893,27.44662476,Sell Hold,96662.23592,12,17
Short Sell,2023-05-03 12:15:00+05:30,42.06999969,2297,0,96634.7893,27.44662476,Sell Hold,96662.23592,12,17
Short Sell,2023-05-03 13:15:00+05:30,42,2301,7.210700989,96642,20.23592377,Sell Hold,96669.44662,12,17
Short Sell,2023-05-03 15:15:00+05:30,42.02000046,2300,4.001052856,96646.00105,23.4455719,Sell Hold,96673.44768,12,17
Short Sell,2023-05-04 09:15:00+05:30,42.20999908,2290,14.89685059,96660.8979,12.54977417,Sell Hold,96688.34453,12,17
Short Sell,2023-05-04 10:15:00+05:30,42.20000076,2291,19.30384445,96680.20175,8.142780304,Sell Hold,96707.64837,12,17
Short Sell,2023-05-04 11:15:00+05:30,42.22000122,2290,3.601047516,96683.8028,23.84557724,Sell Hold,96711.24942,12,17
Short Sell,2023-05-04 12:15:00+05:30,42.20000076,2291,-3.601047516,96680.20175,31.04767227,Sell Hold,96707.64837,12,17
Short Sell,2023-05-04 14:15:00+05:30,42.22999954,2290,26.49720383,96706.69895,0.949420929,Sell Hold,96734.14558,12,17
Short Sell,2023-05-04 15:15:00+05:30,42.25999832,2289,26.43720627,96733.13616,1.009418488,Sell Hold,96760.58278,12,17
Short Sell,2023-05-05 09:15:00+05:30,42.22999954,2291,15.79279327,96748.92895,11.65383148,Sell Hold,96776.37558,12,17
Short Sell,2023-05-05 10:15:00+05:30,42.40999985,2281,-11.71929932,96737.20965,39.16592407,Sell Hold,96764.65628,12,17
Short Sell,2023-05-05 11:15:00+05:30,42.24000168,2290,-7.605808258,96729.60384,35.05243301,Sell Hold,96757.05047,12,17
Short Sell,2023-05-05 12:15:00+05:30,42.36000061,2284,20.63755035,96750.24139,6.809074402,Sell Hold,96777.68802,12,17
Short Sell,2023-05-05 13:15:00+05:30,42.40000153,2282,6.562088013,96756.80348,20.88453674,Sell Hold,96784.25011,12,17
Short Sell,2023-05-05 14:15:00+05:30,42.34000015,2285,-9.903133392,96746.90035,37.34975815,Sell Hold,96774.34697,12,17
Short Sell,2023-05-05 15:15:00+05:30,42.34999847,2285,22.8461647,96769.74651,4.600460052,Sell Hold,96797.19314,12,17
Short Sell,2023-05-08 09:15:00+05:30,42.54999924,2274,-11.04824829,96758.69827,38.49487305,Sell Hold,96786.14489,12,17
Short Sell,2023-05-08 10:15:00+05:30,42.5,2277,13.80173492,96772.5,13.64488983,Sell Hold,96799.94662,12,17
Short Sell,2023-05-08 11:15:00+05:30,42.54999924,2274,-13.80173492,96758.69827,41.24835968,Sell Hold,96786.14489,12,17
Short Sell,2023-05-08 12:15:00+05:30,42.5,2277,13.80173492,96772.5,13.64488983,Sell Hold,96799.94662,12,17
Short Sell,2023-05-08 13:15:00+05:30,42.45000076,2280,13.5017395,96786.00174,13.94488525,Sell Hold,96813.44836,12,17
Short Sell,2023-05-08 14:15:00+05:30,42.54999924,2275,15.24652481,96801.24826,12.20009995,Sell Hold,96828.69489,12,17
Short Sell,2023-05-08 15:15:00+05:30,42.50999832,2277,-5.982086182,96795.26618,33.42871094,Sell Hold,96822.7128,12,17
Short Sell,2023-05-09 09:15:00+05:30,42.75,2264,-9.266178131,96786,36.71280289,Sell Hold,96813.44662,12,17
Short Sell,2023-05-09 10:15:00+05:30,42.75999832,2264,22.63619995,96808.6362,4.810424805,Sell Hold,96836.08282,12,17
Short Sell,2023-05-09 11:15:00+05:30,42.52999878,2276,-10.35897827,96798.27722,37.80560303,Sell Hold,96825.72385,12,17
Short Sell,2023-05-09 12:15:00+05:30,42.74000168,2265,7.826580048,96806.1038,19.62004471,Sell Hold,96833.55043,12,17
Short Sell,2023-05-09 13:15:00+05:30,42.52000046,2277,11.9372406,96818.04104,15.50938416,Sell Hold,96845.48767,12,17
Short Sell,2023-05-09 15:15:00+05:30,42.56000137,2275,5.962081909,96824.00312,21.48454285,Sell Hold,96851.44975,12,17
Short Sell,2023-05-10 09:15:00+05:30,42.56000137,2275,0,96824.00312,27.44662476,Sell Hold,96851.44975,12,17
Short Sell,2023-05-10 10:15:00+05:30,42.72000122,2267,22.2396431,96846.24277,5.206981659,Sell Hold,96873.68939,12,17
Short Sell,2023-05-10 11:15:00+05:30,42.49000168,2279,-11.52894211,96834.71383,38.97556686,Sell Hold,96862.16045,12,17
Short Sell,2023-05-10 12:15:00+05:30,42.49000168,2279,0,96834.71383,27.44662476,Sell Hold,96862.16045,12,17
Short Sell,2023-05-10 13:15:00+05:30,42.45000076,2281,-6.262084961,96828.45174,33.70870972,Sell Hold,96855.89837,12,17
Short Sell,2023-05-10 14:15:00+05:30,42.59999847,2273,1.344791412,96829.79653,26.10183334,Sell Hold,96857.24316,12,17
Short Sell,2023-05-10 15:15:00+05:30,42.52999878,2277,11.01068878,96840.80722,16.43593597,Sell Hold,96868.25385,12,17
Buy,2023-05-11 09:15:00+05:30,42.75,2265,0,96828.75,39.50384521,Buy,96856.19662,12,17
Buy Hold,2023-05-11 09:15:00+05:30,42.75,2265,0,96828.75,39.50384521,Buy Hold,96856.19662,12,17
Buy Hold,2023-05-11 12:15:00+05:30,42.97000122,2265,498.3027649,97327.05276,39.50384521,Buy Hold,97354.49939,12,17
Buy Hold,2023-05-11 13:15:00+05:30,42.95000076,2265,-45.30103683,97281.75173,39.50384521,Buy Hold,97309.19835,12,17
Buy Hold,2023-05-11 14:15:00+05:30,42.81999969,2265,-294.4524193,96987.29931,39.50384521,Buy Hold,97014.74593,12,17
Buy Hold,2023-05-11 15:15:00+05:30,43.02000046,2265,453.0017281,97440.30104,39.50384521,Buy Hold,97467.74766,12,17
Sell,2023-05-11 15:15:00+05:30,43.02000046,0,0,0,39.50384521,Sell Hold,97014.74593,12,17
Short Sell,2023-05-11 15:15:00+05:30,43.02000046,2255,0,97010.10103,4.644901276,Sell Hold,97014.74593,12,17
Short Sell,2023-05-12 09:15:00+05:30,43,2256,-2.101032257,97008,6.745933533,Sell Hold,97012.6449,12,17
Short Sell,2023-05-12 10:15:00+05:30,42.91999817,2260,-8.804138184,96999.19586,13.44903946,Sell Hold,97003.84076,12,17
Short Sell,2023-05-12 11:15:00+05:30,42.90999985,2260,-22.59620667,96976.59966,27.24110794,Sell Hold,96981.24456,12,17
Short Sell,2023-05-12 12:15:00+05:30,42.95999908,2257,-15.8817215,96960.71793,20.52662277,Sell Hold,96965.36283,12,17
Short Sell,2023-05-12 13:15:00+05:30,43.18000031,2245,-21.61724854,96939.10069,26.26214981,Sell Hold,96943.74559,12,17
Short Sell,2023-05-12 14:15:00+05:30,43.18000031,2245,0,96939.10069,4.644901276,Sell Hold,96943.74559,12,17
Short Sell,2023-05-12 15:15:00+05:30,42.72000122,2269,-7.417915344,96931.68277,12.06281662,Sell Hold,96936.32767,12,17
Short Sell,2023-05-15 09:15:00+05:30,43.22000122,2242,-32.44003296,96899.24274,37.08493423,Sell Hold,96903.88764,12,17
Short Sell,2023-05-15 10:15:00+05:30,43.25,2240,-19.24273682,96880,23.88763809,Sell Hold,96884.6449,12,17
Short Sell,2023-05-15 11:15:00+05:30,43.22000122,2241,-23.9772644,96856.02274,28.62216568,Sell Hold,96860.66764,12,17
Short Sell,2023-05-15 12:15:00+05:30,43.29000092,2237,-16.29068756,96839.73205,20.93558884,Sell Hold,96844.37695,12,17
Short Sell,2023-05-15 13:15:00+05:30,43.29999924,2236,-20.93375397,96818.79829,25.57865524,Sell Hold,96823.4432,12,17
Short Sell,2023-05-15 14:15:00+05:30,43.38999939,2231,-15.70965576,96803.08864,20.35455704,Sell Hold,96807.73354,12,17
Short Sell,2023-05-15 15:15:00+05:30,43.29999924,2235,-27.59034348,96775.49829,32.23524475,Sell Hold,96780.1432,12,17
Short Sell,2023-05-16 09:15:00+05:30,43.43999863,2227,-34.62135315,96740.87694,39.26625443,Sell Hold,96745.52184,12,17
Short Sell,2023-05-16 10:15:00+05:30,43.43999863,2227,0,96740.87694,4.644901276,Sell Hold,96745.52184,12,17
Short Sell,2023-05-16 11:15:00+05:30,43.47999954,2225,2.122039795,96742.99898,2.522861481,Sell Hold,96747.64388,12,17
Short Sell,2023-05-16 12:15:00+05:30,43.27000046,2235,-34.54795837,96708.45102,39.19285965,Sell Hold,96713.09592,12,17
Short Sell,2023-05-16 15:15:00+05:30,43.29999924,2233,-19.55272675,96688.8983,24.19762802,Sell Hold,96693.5432,12,17
Short Sell,2023-05-17 09:15:00+05:30,43.04000092,2246,-21.05624008,96667.84206,25.70114136,Sell Hold,96672.48696,12,17
Short Sell,2023-05-17 10:15:00+05:30,43.11999893,2241,-35.92444992,96631.91761,40.5693512,Sell Hold,96636.56251,12,17
Short Sell,2023-05-17 11:15:00+05:30,42.95000076,2249,-37.3658905,96594.55172,42.01079178,Sell Hold,96599.19662,12,17
Short Sell,2023-05-17 12:15:00+05:30,42.95000076,2249,0,96594.55172,4.644901276,Sell Hold,96599.19662,12,17
Buy,2023-05-17 13:15:00+05:30,42.97999954,2247,0,96576.05897,23.13764572,Buy,96580.70387,12,17
Buy Hold,2023-05-17 13:15:00+05:30,42.97999954,2247,0,96576.05897,23.13764572,Buy Hold,96580.70387,12,17
Buy Hold,2023-05-17 14:15:00+05:30,43.11999893,2247,314.5786285,96890.6376,23.13764572,Buy Hold,96895.2825,12,17
Buy Hold,2023-05-17 15:15:00+05:30,43,2247,-269.6375999,96621,23.13764572,Buy Hold,96625.6449,12,17
Buy Hold,2023-05-18 09:15:00+05:30,43.20000076,2247,449.4017143,97070.40171,23.13764572,Buy Hold,97075.04662,12,17
Buy Hold,2023-05-18 10:15:00+05:30,43.09000015,2247,-247.1713715,96823.23034,23.13764572,Buy Hold,96827.87524,12,17
Buy Hold,2023-05-18 11:15:00+05:30,42.91999817,2247,-381.9944572,96441.23589,23.13764572,Buy Hold,96445.88079,12,17
Buy Hold,2023-05-18 12:15:00+05:30,43,2247,179.7641144,96621,23.13764572,Buy Hold,96625.6449,12,17
Buy Hold,2023-05-18 13:15:00+05:30,42.90999985,2247,-202.2303429,96418.76966,23.13764572,Buy Hold,96423.41456,12,17
Buy Hold,2023-05-18 14:15:00+05:30,42.72000122,2247,-426.9269142,95991.84274,23.13764572,Buy Hold,95996.48764,12,17
Buy Hold,2023-05-18 15:15:00+05:30,42.63999939,2247,-179.7641144,95812.07863,23.13764572,Buy Hold,95816.72353,12,17
Buy Hold,2023-05-19 09:15:00+05:30,42.40999985,2247,-516.8089714,95295.26966,23.13764572,Buy Hold,95299.91456,12,17
Buy Hold,2023-05-19 10:15:00+05:30,42.40999985,2247,0,95295.26966,23.13764572,Buy Hold,95299.91456,12,17
Buy Hold,2023-05-19 11:15:00+05:30,42.75,2247,763.9803429,96059.25,23.13764572,Buy Hold,96063.8949,12,17
Buy Hold,2023-05-19 12:15:00+05:30,42.59999847,2247,-337.0534286,95722.19657,23.13764572,Buy Hold,95726.84147,12,17
Buy Hold,2023-05-19 13:15:00+05:30,42.5,2247,-224.6965714,95497.5,23.13764572,Buy Hold,95502.1449,12,17
Buy Hold,2023-05-19 14:15:00+05:30,42.88999939,2247,876.3286285,96373.82863,23.13764572,Buy Hold,96378.47353,12,17
Buy Hold,2023-05-19 15:15:00+05:30,42.81000137,2247,-179.7555428,96194.07309,23.13764572,Buy Hold,96198.71799,12,17
Buy Hold,2023-05-22 09:15:00+05:30,42.99000168,2247,404.4606857,96598.53377,23.13764572,Buy Hold,96603.17867,12,17
Buy Hold,2023-05-22 10:15:00+05:30,43.04000092,2247,112.3482857,96710.88206,23.13764572,Buy Hold,96715.52696,12,17
Buy Hold,2023-05-22 12:15:00+05:30,42.93000031,2247,-247.1713715,96463.71069,23.13764572,Buy Hold,96468.35559,12,17
Buy Hold,2023-05-22 14:15:00+05:30,43.15999985,2247,516.8089714,96980.51966,23.13764572,Buy Hold,96985.16456,12,17
Buy Hold,2023-05-23 09:15:00+05:30,42.63000107,2247,-1190.907257,95789.6124,23.13764572,Buy Hold,95794.2573,12,17
Buy Hold,2023-05-23 10:15:00+05:30,43.40000153,2247,1730.191029,97519.80343,23.13764572,Buy Hold,97524.44833,12,17
Sell,2023-05-23 10:15:00+05:30,43.40000153,0,0,0,23.13764572,Sell Hold,95794.2573,12,17
Short Sell,2023-05-23 10:15:00+05:30,43.40000153,2207,0,95783.80337,10.45393372,Sell Hold,95794.2573,12,17
Short Sell,2023-05-23 11:15:00+05:30,43.43000031,2205,-20.6526947,95763.15067,31.10662842,Sell Hold,95773.60461,12,17
Short Sell,2023-05-23 15:15:00+05:30,43.74000168,2189,-16.28699875,95746.86367,26.74093246,Sell Hold,95757.31761,12,17
Short Sell,2023-05-24 09:15:00+05:30,43.50999832,2200,-24.86736679,95721.99631,35.32130051,Sell Hold,95732.45024,12,17
Short Sell,2023-05-24 11:15:00+05:30,43.43000031,2204,-2.275634766,95719.72067,12.72956848,Sell Hold,95730.17461,12,17
Short Sell,2023-05-24 12:15:00+05:30,43.49000168,2201,1.773021698,95721.49369,8.680912018,Sell Hold,95731.94763,12,17
Short Sell,2023-05-24 14:15:00+05:30,43.18999863,2216,-12.45673752,95709.03696,22.91067123,Sell Hold,95719.49089,12,17
Short Sell,2023-05-24 15:15:00+05:30,43.34999847,2208,7.759674072,95716.79663,2.694259644,Sell Hold,95727.25056,12,17
Short Sell,2023-05-25 09:15:00+05:30,43.20000076,2215,-28.79494095,95688.00169,39.24887466,Sell Hold,95698.45562,12,17
Short Sell,2023-05-25 10:15:00+05:30,43.22000122,2214,1.081012726,95689.0827,9.37292099,Sell Hold,95699.53664,12,17
Short Sell,2023-05-26 09:15:00+05:30,43.61000061,2194,-8.741363525,95680.34134,19.19529724,Sell Hold,95690.79527,12,17
Short Sell,2023-05-26 10:15:00+05:30,43.61000061,2194,0,95680.34134,10.45393372,Sell Hold,95690.79527,12,17
Short Sell,2023-05-26 13:15:00+05:30,43.70000076,2189,-21.03966904,95659.30167,31.49360275,Sell Hold,95669.7556,12,17
Short Sell,2023-05-26 14:15:00+05:30,43.95000076,2176,-24.10000992,95635.20166,34.55394363,Sell Hold,95645.65559,12,17
Short Sell,2023-05-26 15:15:00+05:30,43.81000137,2183,2.031337738,95637.233,8.422595978,Sell Hold,95647.68693,12,17
Short Sell,2023-05-29 09:15:00+05:30,43.97999954,2174,-24.71399307,95612.519,35.16792679,Sell Hold,95622.97294,12,17
Short Sell,2023-05-29 10:15:00+05:30,44.02000046,2172,-1.078010559,95611.44099,11.53194427,Sell Hold,95621.89493,12,17
Short Sell,2023-05-29 11:15:00+05:30,44.25,2160,-31.44099426,95580,41.89492798,Sell Hold,95590.45393,12,17
Short Sell,2023-05-29 12:15:00+05:30,44.02999878,2171,9.127349854,95589.12735,1.326583862,Sell Hold,95599.58128,12,17
Short Sell,2023-05-29 13:15:00+05:30,44.09999847,2167,-24.43065643,95564.69669,34.88459015,Sell Hold,95575.15063,12,17
Short Sell,2023-05-29 14:15:00+05:30,44.04999924,2169,-20.24834824,95544.44835,30.70228195,Sell Hold,95554.90228,12,17
Short Sell,2023-05-30 09:15:00+05:30,44.02999878,2170,0.64900589,95545.09735,9.804927826,Sell Hold,95555.55128,12,17
Short Sell,2023-05-30 11:15:00+05:30,44.11000061,2166,-2.836029053,95542.26132,13.28996277,Sell Hold,95552.71526,12,17
Short Sell,2023-05-31 09:15:00+05:30,44.25,2159,-6.511322021,95535.75,16.96525574,Sell Hold,95546.20393,12,17
Short Sell,2023-05-31 10:15:00+05:30,44.24000168,2159,-21.58637619,95514.16362,32.04030991,Sell Hold,95524.61756,12,17
