Signal,Start Date,Start Close Price,End Date,End Close Price,Start Total Cash,End Total Cash,Total Cash Difference,% Difference,Remark
Buy - Sell,2023-02-01 11:15:00+05:30,1540.6500244140625,2023-02-01 14:15:00+05:30,1552.9000244140625,100018.64819335938,100474.64428710938,455.99609375,0.4559110745712671,Positive
Sell - Buy,2023-02-01 14:15:00+05:30,1552.9000244140625,2023-02-06 15:15:00+05:30,1565.0,100474.64428710938,100924.24194335938,449.59765625,0.4474737476703684,Positive
Buy - Sell,2023-02-06 15:15:00+05:30,1565.0,2023-02-08 11:15:00+05:30,1599.75,100924.24194335938,103162.64428710938,2238.40234375,2.217903548887922,Positive
Sell - Buy,2023-02-08 11:15:00+05:30,1599.75,2023-02-13 12:15:00+05:30,1569.6500244140625,103162.64428710938,101074.64038085938,-2088.00390625,-2.0239922315668144,Negative
Buy - Sell,2023-02-13 12:15:00+05:30,1569.6500244140625,2023-02-15 10:15:00+05:30,1588.9000244140625,101074.64038085938,102476.23803710938,1401.59765625,1.3866956646777466,Positive
Sell - Buy,2023-02-15 10:15:00+05:30,1588.9000244140625,2023-02-17 14:15:00+05:30,1581.9000244140625,102476.23803710938,100135.93566894533,-2340.302368164048,-2.2837512510134905,Negative
Buy - Sell,2023-02-17 14:15:00+05:30,1581.9000244140625,2023-02-21 11:15:00+05:30,1587.050048828125,100135.93566894533,100757.18103027344,621.2453613281104,0.6204020137006362,Positive
Sell - Buy,2023-02-21 11:15:00+05:30,1587.050048828125,2023-02-22 09:15:00+05:30,1567.0,100757.18103027344,99225.5810546875,-1531.5999755859375,-1.5200901413922587,Negative
Buy - Sell,2023-02-22 09:15:00+05:30,1567.0,2023-03-06 10:15:00+05:30,1513.75,99225.5810546875,98240.7294921875,-984.8515625,-0.992537964536792,Negative
Sell - Buy,2023-03-06 10:15:00+05:30,1513.75,2023-03-09 09:15:00+05:30,1486.300048828125,98240.7294921875,86205.98388671875,-12034.74560546875,-12.250260831405777,Negative
Buy - Sell,2023-03-09 09:15:00+05:30,1486.300048828125,2023-03-17 14:15:00+05:30,1422.0999755859375,86205.98388671875,82915.92822265625,-3290.0556640625,-3.816504975322693,Negative
Sell - Buy,2023-03-17 14:15:00+05:30,1422.0999755859375,2023-03-20 15:15:00+05:30,1403.6500244140625,82915.92822265625,83555.43249511719,639.5042724609375,0.7712683029292761,Positive
Buy - Sell,2023-03-20 15:15:00+05:30,1403.6500244140625,2023-03-27 09:15:00+05:30,1389.5,83555.43249511719,82635.23034667969,-920.2021484375,-1.1013073847607393,Negative
Sell - Buy,2023-03-27 09:15:00+05:30,1389.5,2023-03-28 10:15:00+05:30,1385.4000244140625,82635.23034667969,80444.28247070312,-2190.9478759765625,-2.6513484221982275,Negative
Buy - Sell,2023-03-28 10:15:00+05:30,1385.4000244140625,2023-03-28 13:15:00+05:30,1378.199951171875,80444.28247070312,80026.67822265625,-417.604248046875,-0.5191223480661433,Negative
Sell - Buy,2023-03-28 13:15:00+05:30,1378.199951171875,2023-03-28 14:15:00+05:30,1378.0,80026.67822265625,80351.48388671875,324.8056640625,0.4058717308730486,Positive
Buy - Sell,2023-03-28 14:15:00+05:30,1378.0,2023-03-28 15:15:00+05:30,1378.5999755859375,80351.48388671875,80386.28247070312,34.798583984375,0.04330795437883237,Positive
Sell - Buy,2023-03-28 15:15:00+05:30,1378.5999755859375,2023-03-29 09:15:00+05:30,1376.25,80386.28247070312,80215.18530273438,-171.09716796875,-0.21284373740147342,Negative
Buy - Sell,2023-03-29 09:15:00+05:30,1376.25,2023-03-31 11:15:00+05:30,1410.75,80215.18530273438,81459.28247070312,1244.09716796875,1.5509496902282183,Positive
Sell - Buy,2023-03-31 11:15:00+05:30,1410.75,2023-04-05 12:15:00+05:30,1423.0999755859375,81459.28247070312,89560.03662109375,8100.754150390625,9.944543954587454,Positive
Buy - Sell,2023-04-05 12:15:00+05:30,1423.0999755859375,2023-04-06 10:15:00+05:30,1427.449951171875,89560.03662109375,89829.73510742188,269.698486328125,0.301137088039783,Positive
Sell - Buy,2023-04-06 10:15:00+05:30,1427.449951171875,2023-04-11 14:15:00+05:30,1407.800048828125,89829.73510742188,95467.54443359376,5637.80932617189,6.276105923534094,Positive
Buy - Sell,2023-04-11 14:15:00+05:30,1407.800048828125,2023-04-13 11:15:00+05:30,1384.449951171875,95467.54443359376,94706.537109375,-761.0073242187646,-0.797137214258311,Negative
Sell - Buy,2023-04-13 11:15:00+05:30,1384.449951171875,2023-04-13 15:15:00+05:30,1384.8499755859375,94706.537109375,94499.78955078124,-206.74755859376455,-0.2183033662766016,Negative
Buy - Sell,2023-04-13 15:15:00+05:30,1384.8499755859375,2023-04-19 11:15:00+05:30,1241.0,94499.78955078124,85557.79370117188,-8941.99584960936,-9.46245054313503,Negative
Sell - Buy,2023-04-19 11:15:00+05:30,1241.0,2023-04-19 14:15:00+05:30,1232.3499755859375,85557.79370117188,84065.19287109375,-1492.600830078125,-1.7445527350685774,Negative
Buy - Sell,2023-04-19 14:15:00+05:30,1232.3499755859375,2023-04-25 10:15:00+05:30,1231.449951171875,84065.19287109375,84048.19287109375,-17.0,-0.02022240051963949,Negative
Sell - Buy,2023-04-25 10:15:00+05:30,1231.449951171875,2023-04-27 09:15:00+05:30,1230.0,84048.19287109375,83427.44946289062,-620.743408203125,-0.7385565197757084,Negative
Buy - Sell,2023-04-27 09:15:00+05:30,1230.0,2023-04-27 11:15:00+05:30,1238.0,83427.44946289062,83785.89782714844,358.4483642578125,0.42965279001757567,Positive
Sell - Buy,2023-04-27 11:15:00+05:30,1238.0,2023-05-04 11:15:00+05:30,1272.75,83785.89782714844,84459.50109863281,673.603271484375,0.8039578126548559,Positive
Buy - Sell,2023-05-04 11:15:00+05:30,1272.75,2023-05-05 11:15:00+05:30,1257.0999755859375,84459.50109863281,83426.59948730469,-1032.901611328125,-1.2229549048861774,Negative
Sell - Buy,2023-05-05 11:15:00+05:30,1257.0999755859375,2023-05-05 15:15:00+05:30,1260.1500244140625,83426.59948730469,84162.50109863281,735.901611328125,0.8820946986339886,Positive
Buy - Sell,2023-05-05 15:15:00+05:30,1260.1500244140625,2023-05-09 11:15:00+05:30,1271.1500244140625,84162.50109863281,84888.50109863281,726.0,0.8626169499753539,Positive
Sell - Buy,2023-05-09 11:15:00+05:30,1271.1500244140625,2023-05-10 14:15:00+05:30,1262.550048828125,84888.50109863281,85507.55114746094,619.050048828125,0.7292507710895313,Positive
Buy - Sell,2023-05-10 14:15:00+05:30,1262.550048828125,2023-05-15 15:15:00+05:30,1258.3499755859375,85507.55114746094,85309.59460449219,-197.95654296875,-0.23150767424898722,Negative
Sell - Buy,2023-05-15 15:15:00+05:30,1258.3499755859375,2023-05-17 11:15:00+05:30,1243.800048828125,85309.59460449219,86648.45288085938,1338.8582763671875,1.5694111343212112,Positive
Buy - Sell,2023-05-17 11:15:00+05:30,1243.800048828125,2023-05-19 10:15:00+05:30,1266.5999755859375,86648.45288085938,87479.64611816406,831.1932373046875,0.9592707194063448,Positive
Sell - Buy,2023-05-19 10:15:00+05:30,1266.5999755859375,2023-05-25 09:15:00+05:30,1294.0,87479.64611816406,90250.24951171876,2770.603393554702,3.1671406052698017,Positive
Buy - Sell,2023-05-25 09:15:00+05:30,1294.0,2023-05-26 10:15:00+05:30,1319.0,90250.24951171876,90518.59619140624,268.3466796874709,0.29733621916760106,Positive
Sell - Buy,2023-05-26 10:15:00+05:30,1319.0,2023-05-30 10:15:00+05:30,1312.949951171875,90518.59619140624,91254.1944580078,735.5982666015625,0.8126487788720254,Positive
Buy - Sell,2023-05-30 10:15:00+05:30,1312.949951171875,2023-05-31 09:15:00+05:30,1329.449951171875,91254.1944580078,92428.29699707033,1174.102539062529,1.286628572019024,Positive
Sell - Buy,2023-05-31 09:15:00+05:30,1329.449951171875,2023-06-01 15:15:00+05:30,1320.5,92428.29699707033,89988.89782714844,-2439.3991699218896,-2.6392341406000486,Negative
Buy - Sell,2023-06-01 15:15:00+05:30,1320.5,2023-06-08 10:15:00+05:30,1287.199951171875,89988.89782714844,87664.99865722656,-2323.899169921875,-2.5824287506950507,Negative
Sell - Buy,2023-06-08 10:15:00+05:30,1287.199951171875,2023-06-09 10:15:00+05:30,1265.550048828125,87664.99865722656,87643.65783691406,-21.3408203125,-0.024343604219904693,Negative
Buy - Sell,2023-06-09 10:15:00+05:30,1265.550048828125,2023-06-12 15:15:00+05:30,1292.949951171875,87643.65783691406,89486.75109863281,1843.09326171875,2.1029396846356514,Positive
Sell - Buy,2023-06-12 15:15:00+05:30,1292.949951171875,2023-06-15 10:15:00+05:30,1286.25,89486.75109863281,87737.40783691406,-1749.34326171875,-1.9548628598557722,Negative
Buy - Sell,2023-06-15 10:15:00+05:30,1286.25,2023-06-19 11:15:00+05:30,1293.75,87737.40783691406,88244.00866699219,506.600830078125,0.5774057412543947,Positive
Sell - Buy,2023-06-19 11:15:00+05:30,1293.75,2023-06-22 11:15:00+05:30,1281.5,88244.00866699219,99952.65783691406,11708.649169921875,13.268491931397847,Positive
Buy - Sell,2023-06-22 11:15:00+05:30,1281.5,2023-06-27 12:15:00+05:30,1277.550048828125,99952.65783691406,99667.96154785156,-284.6962890625,-0.2848311342826116,Negative
Sell - Buy,2023-06-27 12:15:00+05:30,1277.550048828125,2023-07-07 09:15:00+05:30,1341.9000244140625,99667.96154785156,87354.00561523438,-12313.955932617188,-12.354979214363821,Negative
Buy - Sell,2023-07-07 09:15:00+05:30,1341.9000244140625,2023-07-11 11:15:00+05:30,1345.550048828125,87354.00561523438,87268.60717773438,-85.3984375,-0.0977613297736477,Negative
Sell - Buy,2023-07-11 11:15:00+05:30,1345.550048828125,2023-07-13 11:15:00+05:30,1375.449951171875,87268.60717773438,75708.74499511719,-11559.862182617188,-13.246300767782346,Negative
Buy - Sell,2023-07-13 11:15:00+05:30,1375.449951171875,2023-07-13 12:15:00+05:30,1367.050048828125,75708.74499511719,75246.75036621094,-461.99462890625,-0.6102262412830197,Negative
Sell - Buy,2023-07-13 12:15:00+05:30,1367.050048828125,2023-07-20 13:15:00+05:30,1447.0999755859375,75246.75036621094,75770.19104003906,523.440673828125,0.6956322648893721,Positive
Buy - Sell,2023-07-20 13:15:00+05:30,1447.0999755859375,2023-07-25 11:15:00+05:30,1339.949951171875,75770.19104003906,70169.79357910156,-5600.3974609375,-7.391293837411728,Negative
Sell - Buy,2023-07-25 11:15:00+05:30,1339.949951171875,2023-07-26 10:15:00+05:30,1344.6500244140625,70169.79357910156,68856.3486328125,-1313.4449462890625,-1.8718096196313188,Negative
Buy - Sell,2023-07-26 10:15:00+05:30,1344.6500244140625,2023-07-26 11:15:00+05:30,1345.699951171875,68856.3486328125,68909.89489746094,53.5462646484375,0.07776518173216172,Positive
Sell - Buy,2023-07-26 11:15:00+05:30,1345.699951171875,2023-07-28 14:15:00+05:30,1341.5,68909.89489746094,65959.15112304688,-2950.7437744140625,-4.2820320344484895,Negative
Buy - Sell,2023-07-28 14:15:00+05:30,1341.5,2023-08-01 09:15:00+05:30,1363.5,65959.15112304688,66676.40234375,717.251220703125,1.0874173006943222,Positive
Sell - Buy,2023-08-01 09:15:00+05:30,1363.5,2023-08-03 10:15:00+05:30,1363.449951171875,66676.40234375,69256.9462890625,2580.5439453125,3.870250725299354,Positive
Buy - Sell,2023-08-03 10:15:00+05:30,1363.449951171875,2023-08-04 10:15:00+05:30,1369.3499755859375,69256.9462890625,69231.95239257812,-24.993896484375,-0.036088649332091896,Negative
Sell - Buy,2023-08-04 10:15:00+05:30,1369.3499755859375,2023-08-10 09:15:00+05:30,1391.550048828125,69231.95239257812,69910.09997558594,678.1475830078125,0.9795297685126557,Positive
Buy - Sell,2023-08-10 09:15:00+05:30,1391.550048828125,2023-08-10 10:15:00+05:30,1391.699951171875,69910.09997558594,69917.59509277344,7.4951171875,0.010721079200455228,Positive
Sell - Buy,2023-08-10 10:15:00+05:30,1391.699951171875,2023-08-11 11:15:00+05:30,1371.0,69917.59509277344,68875.10241699219,-1042.49267578125,-1.4910305115585993,Negative
Buy - Sell,2023-08-11 11:15:00+05:30,1371.0,2023-08-16 09:15:00+05:30,1410.8499755859375,68875.10241699219,70416.34997558594,1541.24755859375,2.2377426740689805,Positive
Sell - Buy,2023-08-16 09:15:00+05:30,1410.8499755859375,2023-08-18 11:15:00+05:30,1393.5,70416.34997558594,70545.9560546875,129.6060791015625,0.18405679809660433,Positive
Buy - Sell,2023-08-18 11:15:00+05:30,1393.5,2023-08-22 10:15:00+05:30,1399.5999755859375,70545.9560546875,70555.95361328125,9.99755859375,0.014171696228767322,Positive
Sell - Buy,2023-08-22 10:15:00+05:30,1399.5999755859375,2023-08-28 11:15:00+05:30,1419.0,70555.95361328125,71828.45727539062,1272.503662109375,1.8035383223420038,Positive
Buy - Sell,2023-08-28 11:15:00+05:30,1419.0,2023-08-29 10:15:00+05:30,1420.800048828125,71828.45727539062,71918.45971679688,90.00244140625,0.12530192742575585,Positive
Sell - Buy,2023-08-29 10:15:00+05:30,1420.800048828125,2023-09-04 09:15:00+05:30,1437.800048828125,71918.45971679688,72743.45971679688,825.0,1.1471324653624606,Positive
Buy - Sell,2023-09-04 09:15:00+05:30,1437.800048828125,2023-09-04 12:15:00+05:30,1454.449951171875,72743.45971679688,73797.20422363281,1053.7445068359375,1.4485762856734485,Positive
Sell - Buy,2023-09-04 12:15:00+05:30,1454.449951171875,2023-09-07 10:15:00+05:30,1469.5,73797.20422363281,74350.9609375,553.7567138671875,0.750376277384574,Positive
Buy - Sell,2023-09-07 10:15:00+05:30,1469.5,2023-09-08 11:15:00+05:30,1470.75,74350.9609375,74413.4609375,62.5,0.0840607830913416,Positive
Sell - Buy,2023-09-08 11:15:00+05:30,1470.75,2023-09-08 12:15:00+05:30,1468.75,74413.4609375,74113.4609375,-300.0,-0.4031528653827438,Negative
Buy - Sell,2023-09-08 12:15:00+05:30,1468.75,2023-09-11 11:15:00+05:30,1475.050048828125,74113.4609375,74428.46337890625,315.00244140625,0.4250272992538995,Positive
Sell - Buy,2023-09-11 11:15:00+05:30,1475.050048828125,2023-09-18 13:15:00+05:30,1490.5999755859375,74428.46337890625,75223.45849609375,794.9951171875,1.0681331860101377,Positive
Buy - Sell,2023-09-18 13:15:00+05:30,1490.5999755859375,2023-09-21 14:15:00+05:30,1501.8499755859375,75223.45849609375,75559.71032714844,336.2518310546875,0.4470039503330582,Positive
Sell - Buy,2023-09-21 14:15:00+05:30,1501.8499755859375,2023-09-25 12:15:00+05:30,1481.9000244140625,75559.71032714844,76252.86218261719,693.15185546875,0.9173564224474031,Positive
Buy - Sell,2023-09-25 12:15:00+05:30,1481.9000244140625,2023-10-04 15:15:00+05:30,1449.949951171875,76252.86218261719,74730.96032714844,-1521.90185546875,-1.9958619413182985,Negative
Sell - Buy,2023-10-04 15:15:00+05:30,1449.949951171875,2023-10-12 13:15:00+05:30,1477.4000244140625,74730.96032714844,69866.41333007812,-4864.5469970703125,-6.5094132014025625,Negative
Buy - Sell,2023-10-12 13:15:00+05:30,1477.4000244140625,2023-10-17 10:15:00+05:30,1443.9000244140625,69866.41333007812,68102.86047363281,-1763.5528564453125,-2.5241783174320855,Negative
Sell - Buy,2023-10-17 10:15:00+05:30,1443.9000244140625,2023-10-19 11:15:00+05:30,1436.550048828125,68102.86047363281,66352.46557617188,-1750.3948974609375,-2.5702222862410204,Negative
Buy - Sell,2023-10-19 11:15:00+05:30,1436.550048828125,2023-10-27 14:15:00+05:30,1380.050048828125,66352.46557617188,63477.4599609375,-2875.005615234375,-4.3329295908889796,Negative
Sell - Buy,2023-10-27 14:15:00+05:30,1380.050048828125,2023-10-31 10:15:00+05:30,1364.5,63477.4599609375,63127.861083984375,-349.598876953125,-0.5507449056220266,Negative
Buy - Sell,2023-10-31 10:15:00+05:30,1364.5,2023-11-03 10:15:00+05:30,1385.449951171875,63127.861083984375,63771.861083984375,644.0,1.0201517823378046,Positive
Sell - Buy,2023-11-03 10:15:00+05:30,1385.449951171875,2023-11-08 15:15:00+05:30,1390.5,63771.861083984375,61443.96557617188,-2327.8955078124927,-3.6503490226618447,Negative
Buy - Sell,2023-11-08 15:15:00+05:30,1390.5,2023-11-13 15:15:00+05:30,1373.550048828125,61443.96557617188,60935.76611328125,-508.1994628906323,-0.8270941794286033,Negative
Sell - Buy,2023-11-13 15:15:00+05:30,1373.550048828125,2023-11-20 12:15:00+05:30,1438.0,60935.76611328125,54905.96557617188,-6029.800537109368,-9.89533884894432,Negative
Buy - Sell,2023-11-20 12:15:00+05:30,1438.0,2023-11-21 15:15:00+05:30,1440.0,54905.96557617188,55065.563720703125,159.59814453124272,0.29067541724556284,Positive
Sell - Buy,2023-11-21 15:15:00+05:30,1440.0,2023-11-24 13:15:00+05:30,1437.3499755859375,55065.563720703125,53371.71374511719,-1693.8499755859375,-3.0760603563004967,Negative
Buy - Sell,2023-11-24 13:15:00+05:30,1437.3499755859375,2023-11-29 11:15:00+05:30,1457.4000244140625,53371.71374511719,53912.21325683594,540.49951171875,1.0127078067981254,Positive
Sell - Buy,2023-11-29 11:15:00+05:30,1457.4000244140625,2023-12-01 11:15:00+05:30,1450.3499755859375,53912.21325683594,50920.564697265625,-2991.6485595703125,-5.549111006291286,Negative
Buy - Sell,2023-12-01 11:15:00+05:30,1450.3499755859375,2023-12-04 13:15:00+05:30,1462.5,50920.564697265625,51341.266845703125,420.7021484375,0.8261930144307517,Positive
Sell - Buy,2023-12-04 13:15:00+05:30,1462.5,2023-12-05 15:15:00+05:30,1453.949951171875,51341.266845703125,53751.26208496094,2409.9952392578125,4.694070457008037,Positive
Buy - Sell,2023-12-05 15:15:00+05:30,1453.949951171875,2023-12-06 15:15:00+05:30,1475.5,53751.26208496094,54330.86340332031,579.601318359375,1.0783027149078637,Positive
Sell - Buy,2023-12-06 15:15:00+05:30,1475.5,2023-12-12 13:15:00+05:30,1473.6500244140625,54330.86340332031,63302.36486816406,8971.50146484375,16.51271653506518,Positive
Buy - Sell,2023-12-12 13:15:00+05:30,1473.6500244140625,2023-12-14 15:15:00+05:30,1508.0,63302.36486816406,63548.06127929688,245.69641113281978,0.38813148868058334,Positive
Sell - Buy,2023-12-14 15:15:00+05:30,1508.0,2023-12-19 12:15:00+05:30,1561.699951171875,63548.06127929688,66660.26281738281,3112.20153808593,4.897398088051263,Positive
Buy - Sell,2023-12-19 12:15:00+05:30,1561.699951171875,2023-12-20 15:15:00+05:30,1536.4000244140625,66660.26281738281,66092.21691894531,-568.0458984375,-0.8521507033263185,Negative
Sell - Buy,2023-12-20 15:15:00+05:30,1536.4000244140625,2023-12-21 11:15:00+05:30,1538.3499755859375,66092.21691894531,65776.16076660156,-316.05615234375,-0.47820479789830234,Negative
Buy - Sell,2023-12-21 11:15:00+05:30,1538.3499755859375,2023-12-22 15:15:00+05:30,1560.4000244140625,65776.16076660156,66315.8623046875,539.7015380859375,0.8205123737777894,Positive
Sell - Buy,2023-12-22 15:15:00+05:30,1560.4000244140625,2023-12-27 13:15:00+05:30,1557.949951171875,66315.8623046875,68169.90661621094,1854.0443115234375,2.7957780342281477,Positive
Buy - Sell,2023-12-27 13:15:00+05:30,1557.949951171875,2023-12-27 14:15:00+05:30,1568.449951171875,68169.90661621094,68554.759765625,384.8531494140625,0.5645499143496607,Positive
Sell - Buy,2023-12-27 14:15:00+05:30,1568.449951171875,2023-12-29 11:15:00+05:30,1545.0,68554.759765625,67161.55871582031,-1393.2010498046875,-2.0322455429320487,Negative
Buy - Sell,2023-12-29 11:15:00+05:30,1545.0,2024-01-05 10:15:00+05:30,1535.1500244140625,67161.55871582031,66967.76025390625,-193.7984619140625,-0.2885556345320677,Negative
Sell - Buy,2024-01-05 10:15:00+05:30,1535.1500244140625,2024-01-10 15:15:00+05:30,1519.800048828125,66967.76025390625,64358.20971679688,-2609.5505371093677,-3.8967266147401904,Negative
Buy - Sell,2024-01-10 15:15:00+05:30,1519.800048828125,2024-01-12 11:15:00+05:30,1610.8499755859375,64358.20971679688,66284.95458984375,1926.7448730468677,2.9937825827122184,Positive
Sell - Buy,2024-01-12 11:15:00+05:30,1610.8499755859375,2024-01-17 11:15:00+05:30,1642.4000244140625,66284.95458984375,57588.51159667969,-8696.442993164062,-13.119784190810233,Negative
Buy - Sell,2024-01-17 11:15:00+05:30,1642.4000244140625,2024-01-18 12:15:00+05:30,1641.5,57588.51159667969,57557.0107421875,-31.5008544921875,-0.05469989346625813,Negative
Sell - Buy,2024-01-18 12:15:00+05:30,1641.5,2024-01-24 13:15:00+05:30,1658.5,57557.0107421875,41476.01159667969,-16080.999145507812,-27.939253512554192,Negative
Buy - Sell,2024-01-24 13:15:00+05:30,1658.5,2024-01-25 12:15:00+05:30,1667.800048828125,41476.01159667969,43461.26281738281,1985.251220703125,4.786504642751262,Positive
Sell - Buy,2024-01-25 12:15:00+05:30,1667.800048828125,2024-01-29 13:15:00+05:30,1655.800048828125,43461.26281738281,41563.51159667969,-1897.751220703125,-4.366534927153793,Negative
Buy - Sell,2024-01-29 13:15:00+05:30,1655.800048828125,2024-01-30 15:15:00+05:30,1653.5,41563.51159667969,41976.46008300781,412.948486328125,0.9935360860151997,Positive
Sell - Buy,2024-01-30 15:15:00+05:30,1653.5,2024-01-31 14:15:00+05:30,1661.550048828125,41976.46008300781,36662.61083984375,-5313.8492431640625,-12.65911711625041,Negative
Buy - Sell,2024-01-31 14:15:00+05:30,1661.550048828125,2024-02-01 14:15:00+05:30,1655.199951171875,36662.61083984375,38212.80676269531,1550.1959228515625,4.228274766419142,Positive
Sell - Buy,2024-02-01 14:15:00+05:30,1655.199951171875,2024-02-08 10:15:00+05:30,1684.699951171875,38212.80676269531,32243.21044921875,-5969.5963134765625,-15.62197812515644,Negative
Buy - Sell,2024-02-08 10:15:00+05:30,1684.699951171875,2024-02-13 09:15:00+05:30,1674.449951171875,32243.21044921875,32247.76232910156,4.551879882808862,0.0141173283286347,Positive
Sell - Buy,2024-02-13 09:15:00+05:30,1674.449951171875,2024-02-14 09:15:00+05:30,1644.5999755859375,32247.76232910156,31588.661376953125,-659.1009521484339,-2.0438656965467557,Negative
Buy - Sell,2024-02-14 09:15:00+05:30,1644.5999755859375,2024-02-16 09:15:00+05:30,1698.0,31588.661376953125,32782.51184082031,1193.8504638671875,3.7793638977630524,Positive
Sell - Buy,2024-02-16 09:15:00+05:30,1698.0,2024-02-20 11:15:00+05:30,1683.3499755859375,32782.51184082031,45464.36120605469,12681.849365234375,38.6848006852334,Positive
Buy - Sell,2024-02-20 11:15:00+05:30,1683.3499755859375,2024-02-23 11:15:00+05:30,1678.9000244140625,45464.36120605469,45210.86437988281,-253.496826171875,-0.5575726117056181,Negative
Sell - Buy,2024-02-23 11:15:00+05:30,1678.9000244140625,2024-02-26 14:15:00+05:30,1661.699951171875,45210.86437988281,41650.55932617188,-3560.30505371093,-7.8748882653416725,Negative
Buy - Sell,2024-02-26 14:15:00+05:30,1661.699951171875,2024-02-28 10:15:00+05:30,1674.6500244140625,41650.55932617188,41790.06359863281,139.50427246093022,0.33493973362626656,Positive
Sell - Buy,2024-02-28 10:15:00+05:30,1674.6500244140625,2024-03-01 09:15:00+05:30,1664.4000244140625,41790.06359863281,40174.91052246094,-1615.153076171875,-3.864921316426797,Negative
Buy - Sell,2024-03-01 09:15:00+05:30,1664.4000244140625,2024-03-07 14:15:00+05:30,1617.449951171875,40174.91052246094,38895.70935058594,-1279.201171875,-3.1840797035747617,Negative
Sell - Buy,2024-03-07 14:15:00+05:30,1617.449951171875,2024-03-11 15:15:00+05:30,1600.5999755859375,38895.70935058594,36878.7099609375,-2016.9993896484375,-5.185660380861656,Negative
Buy - Sell,2024-03-11 15:15:00+05:30,1600.5999755859375,2024-03-12 15:15:00+05:30,1614.4000244140625,36878.7099609375,37138.41162109375,259.70166015625,0.7042048391370794,Positive
Sell - Buy,2024-03-12 15:15:00+05:30,1614.4000244140625,2024-03-18 10:15:00+05:30,1617.800048828125,37138.41162109375,16179.661010742188,-20958.750610351562,-56.43415993172815,Negative
Buy - Sell,2024-03-18 10:15:00+05:30,1617.800048828125,2024-03-28 12:15:00+05:30,1507.949951171875,16179.661010742188,15380.659545898438,-799.00146484375,-4.938307819386745,Negative
Sell - Buy,2024-03-28 12:15:00+05:30,1507.949951171875,2024-04-02 10:15:00+05:30,1486.9000244140625,15380.659545898438,22290.211059570312,6909.551513671875,44.923636031684,Positive
Buy - Sell,2024-04-02 10:15:00+05:30,1486.9000244140625,2024-04-04 13:15:00+05:30,1487.9000244140625,22290.211059570312,20765.15991210937,-1525.0511474609411,-6.841797699381405,Negative
Sell - Buy,2024-04-04 13:15:00+05:30,1487.9000244140625,2024-04-04 15:15:00+05:30,1489.0,20765.15991210937,22272.711059570312,1507.5511474609411,7.260002590116345,Positive
Buy - Sell,2024-04-04 15:15:00+05:30,1489.0,2024-04-05 14:15:00+05:30,1479.0,22272.711059570312,22132.711059570312,-140.0,-0.6285718861325762,Negative
Sell - Buy,2024-04-05 14:15:00+05:30,1479.0,2024-04-08 12:15:00+05:30,1479.300048828125,22132.711059570312,23630.912475585938,1498.201416015625,6.769172615063774,Positive
Buy - Sell,2024-04-08 12:15:00+05:30,1479.300048828125,2024-04-09 10:15:00+05:30,1509.5999755859375,23630.912475585938,22629.01123046875,-1001.9012451171875,-4.239790766235932,Negative
Sell - Buy,2024-04-09 10:15:00+05:30,1509.5999755859375,2024-04-12 11:15:00+05:30,1498.449951171875,22629.01123046875,28379.011962890625,5750.000732421875,25.409862913850194,Positive
Buy - Sell,2024-04-12 11:15:00+05:30,1498.449951171875,2024-04-12 13:15:00+05:30,1487.8499755859375,28379.011962890625,28188.21240234375,-190.799560546875,-0.6723262980274687,Negative
