Signal,Date,Close Price,Profit/Loss,Investment,Shares Bought,Percentage Change,Hold Status,SMA1,SMA2
Hold,2023-07-03,3272.300048828125,,101643.16792225356,31.06168945560294,-0.9069558989136195,Profit Hold,10,50
Hold,2023-07-04,3308.85009765625,,102778.4741885399,31.06168945560294,1.1169528552619827,Profit Hold,10,50
Hold,2023-07-05,3319.949951171875,,103123.25439144493,31.06168945560294,0.3354595460062495,Profit Hold,10,50
Hold,2023-07-06,3322.89990234375,,103214.8848586549,31.06168945560294,0.08885529044899389,Profit Hold,10,50
Hold,2023-07-07,3329.25,,103412.12962006609,31.06168945560294,0.19110108167179723,Profit Hold,10,50
Hold,2023-07-10,3271.949951171875,,101632.29329757599,31.06168945560294,-1.7211098243786138,Profit Hold,10,50
Hold,2023-07-11,3272.39990234375,,101646.26954114696,31.06168945560294,0.013751774281078058,Profit Hold,10,50
Hold,2023-07-12,3259.89990234375,,101257.99842295192,31.06168945560294,-0.3819826541079922,Profit Hold,10,50
Hold,2023-07-13,3340.550048828125,,103763.12822759846,31.06168945560294,2.474006837645244,Profit Hold,10,50
Hold,2023-07-14,3514.64990234375,,109170.96381176676,31.06168945560294,5.211712172272341,Profit Hold,10,50
Hold,2023-07-17,3491.699951171875,,108458.09955544473,31.06168945560294,-0.6529797222924192,Profit Hold,10,50
Hold,2023-07-18,3496.85009765625,,108618.07180619326,31.06168945560294,0.1474968226478487,Profit Hold,10,50
Hold,2023-07-19,3470.050048828125,,107785.61701209904,31.06168945560294,-0.7664054243013627,Profit Hold,10,50
Hold,2023-07-20,3463.300048828125,,107575.95060827372,31.06168945560294,-0.19452169003382389,Profit Hold,10,50
Hold,2023-07-21,3368.300048828125,,104625.09010999145,31.06168945560294,-2.7430484988485215,Profit Hold,10,50
Hold,2023-07-24,3394.75,,105446.67027940809,31.06168945560294,0.7852611343540277,Profit Hold,10,50
Hold,2023-07-25,3399.14990234375,,105583.33867964463,31.06168945560294,0.12960902404448044,Profit Hold,10,50
Hold,2023-07-26,3388.300048828125,,105246.3238991035,31.06168945560294,-0.319193146149392,Profit Hold,10,50
Hold,2023-07-27,3396.89990234375,,105513.44987836952,31.06168945560294,0.253810270392061,Profit Hold,10,50
Hold,2023-07-28,3355.39990234375,,104224.389765962,31.06168945560294,-1.221702175308915,Profit Hold,10,50
Hold,2023-07-31,3421.449951171875,,106276.01587118863,31.06168945560294,1.968470249462336,Profit Hold,10,50
Hold,2023-08-01,3452.050048828125,,107226.50660189819,31.06168945560294,0.8943605223793851,Profit Hold,10,50
Hold,2023-08-02,3440.64990234375,,106872.39879205215,31.06168945560294,-0.3302427926340475,Profit Hold,10,50
Hold,2023-08-03,3399.949951171875,,105608.18954789317,31.06168945560294,-1.1829146331962006,Profit Hold,10,50
Hold,2023-08-04,3443.550048828125,,106962.48224152556,31.06168945560294,1.2823746902869018,Profit Hold,10,50
Hold,2023-08-07,3484.050048828125,,108220.48066447748,31.06168945560294,1.1761118446291368,Profit Hold,10,50
Hold,2023-08-08,3470.60009765625,,107802.70245798367,31.06168945560294,-0.38604356950609675,Profit Hold,10,50
Hold,2023-08-09,3462.5,,107551.09974002518,31.06168945560294,-0.2333918466065889,Profit Hold,10,50
Hold,2023-08-10,3442.10009765625,,106917.44430849899,31.06168945560294,-0.5891668546931408,Profit Hold,10,50
Hold,2023-08-11,3448.800048828125,,107125.55611116748,31.06168945560294,0.19464719159204708,Profit Hold,10,50
Hold,2023-08-14,3449.85009765625,,107158.17240177991,31.06168945560294,0.030446787672767466,Profit Hold,10,50
Hold,2023-08-16,3458.39990234375,,107423.7437798891,31.06168945560294,0.2478311939787918,Profit Hold,10,50
Hold,2023-08-17,3435.75,,106720.1995470878,31.06168945560294,-0.6549243286873855,Profit Hold,10,50
Hold,2023-08-18,3367.10009765625,,104587.81759932877,31.06168945560294,-1.9981052854180308,Profit Hold,10,50
Hold,2023-08-21,3401.64990234375,,105660.99290328364,31.06168945560294,1.0260997203958744,Profit Hold,10,50
Hold,2023-08-22,3382.14990234375,,105055.28995889938,31.06168945560294,-0.5732512327786708,Profit Hold,10,50
Hold,2023-08-23,3398.25,,105555.3861925027,31.06168945560294,0.47603146286014736,Profit Hold,10,50
Hold,2023-08-24,3387.75,,105229.23845321886,31.06168945560294,-0.30898256455528583,Profit Hold,10,50
Hold,2023-08-25,3381.300048828125,,105028.89207291428,31.06168945560294,-0.19039041168548446,Profit Hold,10,50
Hold,2023-08-28,3375.550048828125,,104850.28735854456,31.06168945560294,-0.1700529357633555,Profit Hold,10,50
Hold,2023-08-29,3376.14990234375,,104868.91982216576,31.06168945560294,0.01777054130283888,Profit Hold,10,50
Hold,2023-08-30,3390.949951171875,,105328.63434279273,31.06168945560294,0.4383706072366837,Profit Hold,10,50
Hold,2023-08-31,3356.800048828125,,104267.880681252,31.06168945560294,-1.0070895423256887,Profit Hold,10,50
Hold,2023-09-01,3379.199951171875,,104963.65949168941,31.06168945560294,0.6672992736511045,Profit Hold,10,50
Hold,2023-09-04,3418.5,,106184.38540397865,31.06168945560294,1.162998620856872,Profit Hold,10,50
Hold,2023-09-05,3429.35009765625,,106521.40776794007,31.06168945560294,0.317393525120667,Profit Hold,10,50
Hold,2023-09-06,3429.89990234375,,106538.48563040442,31.06168945560294,0.016032328920740923,Profit Hold,10,50
Hold,2023-09-07,3455.25,,107325.90249147206,31.06168945560294,0.7390914714137151,Profit Hold,10,50
Hold,2023-09-08,3441.89990234375,,106911.22590387166,31.06168945560294,-0.38637139588307645,Profit Hold,10,50
Hold,2023-09-11,3480.64990234375,,108114.86637027627,31.06168945560294,1.1258316946873823,Profit Hold,10,50
Hold,2023-09-12,3580.800048828125,,111225.69911930707,31.06168945560294,2.877340419010178,Profit Hold,10,50
Hold,2023-09-13,3567.85009765625,,110823.45175754107,31.06168945560294,-0.36164965916242886,Profit Hold,10,50
Hold,2023-09-14,3560.050048828125,,110581.16906310331,31.06168945560294,-0.21862041886930497,Profit Hold,10,50
Hold,2023-09-15,3598.300048828125,,111769.27868478012,31.06168945560294,1.074423097298615,Profit Hold,10,50
Hold,2023-09-18,3606.14990234375,,112013.10839695444,31.06168945560294,0.21815450098947414,Profit Hold,10,50
Hold,2023-09-20,3606.050048828125,,112010.00677806104,31.06168945560294,-0.002768978504196458,Profit Hold,10,50
Hold,2023-09-21,3585.300048828125,,111365.47672185728,31.06168945560294,-0.5754218526928994,Profit Hold,10,50
Hold,2023-09-22,3603.64990234375,,111935.45417331543,31.06168945560294,0.511808029055274,Profit Hold,10,50
Hold,2023-09-25,3577.14990234375,,111112.31940274195,31.06168945560294,-0.735365552096636,Profit Hold,10,50
Hold,2023-09-26,3585.699951171875,,111377.89836427142,31.06168945560294,0.23901846614040428,Profit Hold,10,50
Hold,2023-09-27,3589.300048828125,,111489.7234796797,31.06168945560294,0.10040153122888656,Profit Hold,10,50
Hold,2023-09-28,3536.75,,109857.43018210371,31.06168945560294,-1.4640751152939173,Profit Hold,10,50
Hold,2023-09-29,3528.60009765625,,109604.28044640865,31.06168945560294,-0.23043478741075846,Profit Hold,10,50
Hold,2023-10-03,3513.85009765625,,109146.12052693851,31.06168945560294,-0.4180127980441075,Profit Hold,10,50
Hold,2023-10-04,3537.75,,109888.49187155931,31.06168945560294,0.6801628322076493,Profit Hold,10,50
Hold,2023-10-05,3589.35009765625,,111491.27808083654,31.06168945560294,1.458556926188962,Profit Hold,10,50
Hold,2023-10-06,3621.39990234375,,112486.79916115238,31.06168945560294,0.8929138650595179,Profit Hold,10,50
Hold,2023-10-09,3638.35009765625,,113013.30086416108,31.06168945560294,0.4680564358973426,Profit Hold,10,50
Hold,2023-10-10,3628.89990234375,,112719.7618320694,31.06168945560294,-0.2597384819725738,Profit Hold,10,50
Hold,2023-10-11,3609.89990234375,,112129.58973241295,31.06168945560294,-0.523574651032086,Profit Hold,10,50
Hold,2023-10-12,3542.550048828125,,110037.58949763025,31.06168945560294,-1.865698643663158,Profit Hold,10,50
Hold,2023-10-13,3570.85009765625,,110916.63682590787,31.06168945560294,0.7988609458739094,Profit Hold,10,50
Hold,2023-10-16,3524.050048828125,,109462.9482427016,31.06168945560294,-1.3106136507618316,Profit Hold,10,50
Hold,2023-10-17,3507.050048828125,,108934.89952195635,31.06168945560294,-0.4823995052412243,Profit Hold,10,50
Hold,2023-10-18,3487.25,,108319.87655405136,31.06168945560294,-0.5645784506195215,Profit Hold,10,50
Hold,2023-10-19,3455.64990234375,,107338.3241338862,31.06168945560294,-0.9061609479174134,Profit Hold,10,50
Hold,2023-10-20,3494.550048828125,,108546.62840376131,31.06168945560294,1.1256969769417753,Profit Hold,10,50
Hold,2023-10-23,3410.14990234375,,105925.01726365626,31.06168945560294,-2.4151935243473774,Profit Hold,10,50
Hold,2023-10-25,3390.10009765625,,105302.23645680764,31.06168945560294,-0.5879449661060365,Profit Hold,10,50
Sell,2023-10-26,3336.75,3645.092290983116,108947.32874779076,0.0,-1.5737027261564829,Profit Hold,10,50
Hold,2023-10-27,3350.949951171875,,108947.32874779076,0.0,0.42556233376414176,No Hold,10,50
Hold,2023-10-30,3378.550048828125,,108947.32874779076,0.0,0.8236499517576457,No Hold,10,50
Hold,2023-10-31,3368.75,,108947.32874779076,0.0,-0.29006670573147847,No Hold,10,50
Hold,2023-11-01,3330.64990234375,,108947.32874779076,0.0,-1.1309862012987013,No Hold,10,50
Hold,2023-11-02,3360.10009765625,,108947.32874779076,0.0,0.8842176805126275,No Hold,10,50
Hold,2023-11-03,3350.89990234375,,108947.32874779076,0.0,-0.27380717970031176,No Hold,10,50
Hold,2023-11-06,3380.25,,108947.32874779076,0.0,0.8758870306964823,No Hold,10,50
Hold,2023-11-07,3370.449951171875,,108947.32874779076,0.0,-0.28992082917313805,No Hold,10,50
Hold,2023-11-08,3381.550048828125,,108947.32874779076,0.0,0.32933578059483115,No Hold,10,50
Hold,2023-11-09,3347.449951171875,,108947.32874779076,0.0,-1.0084161749451963,No Hold,10,50
Hold,2023-11-10,3333.449951171875,,108947.32874779076,0.0,-0.41822880712821053,No Hold,10,50
Hold,2023-11-13,3331.550048828125,,108947.32874779076,0.0,-0.05699507631971762,No Hold,10,50
Hold,2023-11-15,3404.300048828125,,108947.32874779076,0.0,2.1836682305159982,No Hold,10,50
Hold,2023-11-16,3497.85009765625,,108947.32874779076,0.0,2.747996577455859,No Hold,10,50
Hold,2023-11-17,3502.449951171875,,108947.32874779076,0.0,0.13150516423522987,No Hold,10,50
Hold,2023-11-20,3519.60009765625,,108947.32874779076,0.0,0.48966142909870214,No Hold,10,50
Hold,2023-11-21,3510.199951171875,,108947.32874779076,0.0,-0.26707995861901146,No Hold,10,50
Hold,2023-11-22,3530.14990234375,,108947.32874779076,0.0,0.5683423009909945,No Hold,10,50
Hold,2023-11-23,3508.25,,108947.32874779076,0.0,-0.6203674900380332,No Hold,10,50
Hold,2023-11-24,3457.10009765625,,108947.32874779076,0.0,-1.4579890926744103,No Hold,10,50
Hold,2023-11-28,3470.14990234375,,108947.32874779076,0.0,0.3774783581287435,No Hold,10,50
Buy,2023-11-29,3513.75,0.0,108947.32874779076,31.005998932135398,1.2564326868646902,,10,50
Hold,2023-11-30,3487.60009765625,,108136.524903645,31.005998932135398,-0.7442163598363571,Profit Hold,10,50
Hold,2023-12-01,3511.64990234375,,108882.21312210368,31.005998932135398,0.6895803421860792,Profit Hold,10,50
Hold,2023-12-04,3512.449951171875,,108907.01943521418,31.005998932135398,0.022782704722103145,Profit Hold,10,50
Hold,2023-12-05,3531.60009765625,,109500.78885665895,31.005998932135398,0.5452076684533497,Profit Hold,10,50
Hold,2023-12-06,3604.10009765625,,111748.72377923878,31.005998932135398,2.0528938156988588,Profit Hold,10,50
Hold,2023-12-07,3614.89990234375,,112083.58251184667,31.005998932135398,0.2996532947162906,Profit Hold,10,50
Hold,2023-12-08,3626.699951171875,,112449.45481321066,31.005998932135398,0.3264280933608795,Profit Hold,10,50
Hold,2023-12-11,3642.89990234375,,112951.75048194645,31.005998932135398,0.4466857305534857,Profit Hold,10,50
Hold,2023-12-12,3672.10009765625,,113857.13170662397,31.005998932135398,0.8015645802870764,Profit Hold,10,50
Hold,2023-12-13,3593.550048828125,,111421.60897653995,31.005998932135398,-2.139104238423682,Profit Hold,10,50
Hold,2023-12-14,3667.25,,113706.74958387353,31.005998932135398,2.050895358919766,Profit Hold,10,50
Hold,2023-12-15,3861.0,,119714.16187697477,31.005998932135398,5.283250391983094,Profit Hold,10,50
Hold,2023-12-18,3859.199951171875,,119658.34956493214,31.005998932135398,-0.046621311269748764,Profit Hold,10,50
Hold,2023-12-19,3816.199951171875,,118325.09161085032,31.005998932135398,-1.114220577944989,Profit Hold,10,50
Hold,2023-12-20,3780.050048828125,,117204.2277773832,31.005998932135398,-0.9472748494912885,Profit Hold,10,50
Hold,2023-12-21,3787.5,,117435.22095546282,31.005998932135398,0.19708604583647252,Profit Hold,10,50
Hold,2023-12-22,3824.0,,118566.93991648576,31.005998932135398,0.9636963696369637,Profit Hold,10,50
Hold,2023-12-26,3795.550048828125,,117684.8207608313,31.005998932135398,-0.7439840787624216,Profit Hold,10,50
Hold,2023-12-27,3811.199951171875,,118170.06161618963,31.005998932135398,0.41232238127335197,Profit Hold,10,50
Hold,2023-12-28,3799.89990234375,,117819.69231429172,31.005998932135398,-0.296495827374537,Profit Hold,10,50
Hold,2023-12-29,3793.39990234375,,117618.15332123284,31.005998932135398,-0.17105713747856485,Profit Hold,10,50
Hold,2024-01-01,3811.10009765625,,118166.9655581908,31.005998932135398,0.46660504476640985,Profit Hold,10,50
Hold,2024-01-02,3783.199951171875,,117301.89364608984,31.005998932135398,-0.7320759300321981,Profit Hold,10,50
Hold,2024-01-03,3691.75,,114466.39655771086,31.005998932135398,-2.4172645472663343,Profit Hold,10,50
Hold,2024-01-04,3666.800048828125,,113692.79839831888,31.005998932135398,-0.6758299227161915,Profit Hold,10,50
Hold,2024-01-05,3737.89990234375,,115897.32038049932,31.005998932135398,1.9390163785545886,Profit Hold,10,50
Hold,2024-01-08,3678.300048828125,,114049.36738603843,31.005998932135398,-1.5944743056991575,Profit Hold,10,50
Hold,2024-01-09,3689.89990234375,,114409.03243175682,31.005998932135398,0.3153590887540731,Profit Hold,10,50
Hold,2024-01-10,3713.050048828125,,115126.82584893014,31.005998932135398,0.6273922625833426,Profit Hold,10,50
Hold,2024-01-11,3735.550048828125,,115824.46082490317,31.005998932135398,0.60597082463516,Profit Hold,10,50
Hold,2024-01-12,3882.800048828125,,120390.09416766012,31.005998932135398,3.941855900075375,Profit Hold,10,50
Hold,2024-01-15,3903.800048828125,,121041.22014523495,31.005998932135398,0.5408468047778574,Profit Hold,10,50
Hold,2024-01-16,3861.300048828125,,119723.4651906192,31.005998932135398,-1.0886828082487985,Profit Hold,10,50
Hold,2024-01-17,3884.60009765625,,120445.90647970275,31.005998932135398,0.6034249743217025,Profit Hold,10,50
Hold,2024-01-18,3902.60009765625,,121004.0144604812,31.005998932135398,0.4633681601063695,Profit Hold,10,50
Hold,2024-01-19,3943.050048828125,,122258.20560332127,31.005998932135398,1.0364872177440798,Profit Hold,10,50
Hold,2024-01-23,3858.25,,119628.8953799114,31.005998932135398,-2.1506206560408128,Profit Hold,10,50
Hold,2024-01-24,3841.800048828125,,119118.84821144257,31.005998932135398,-0.42635783507743147,Profit Hold,10,50
Hold,2024-01-25,3810.300048828125,,118142.1592450803,31.005998932135398,-0.8199281482545802,Profit Hold,10,50
Hold,2024-01-29,3801.0,,117853.80194104665,31.005998932135398,-0.24407654801320103,Profit Hold,10,50
Hold,2024-01-30,3800.550048828125,,117839.85075549198,31.005998932135398,-0.01183770512694028,Profit Hold,10,50
Hold,2024-01-31,3815.949951171875,,118317.34011111729,31.005998932135398,0.40520193513826924,Profit Hold,10,50
Hold,2024-02-01,3854.14990234375,,119501.76775636006,31.005998932135398,1.0010600678906658,Profit Hold,10,50
Hold,2024-02-02,3966.300048828125,,122979.09507849342,31.005998932135398,2.9098542953966398,Profit Hold,10,50
Hold,2024-02-05,3973.300048828125,,123196.13707101837,31.005998932135398,0.176486899977933,Profit Hold,10,50
Hold,2024-02-06,4136.0,,128240.81158331201,31.005998932135398,4.094831731116337,Profit Hold,10,50
Hold,2024-02-07,4083.39990234375,,126609.8930115521,31.005998932135398,-1.2717625158667796,Profit Hold,10,50
Hold,2024-02-08,4134.10009765625,,128181.90321327053,31.005998932135398,1.241617194617642,Profit Hold,10,50
Hold,2024-02-09,4133.7001953125,,128169.50384162726,31.005998932135398,-0.009673262240958247,Profit Hold,10,50
Hold,2024-02-12,4120.7001953125,,127766.4258555095,31.005998932135398,-0.31448821602354315,Profit Hold,10,50
Hold,2024-02-13,4149.5,,128659.39256889584,31.005998932135398,0.6989056063884774,Profit Hold,10,50
Hold,2024-02-14,4100.10009765625,,127127.69924957793,31.005998932135398,-1.1905025266598386,Profit Hold,10,50
Hold,2024-02-15,4103.2001953125,,127223.82087419713,31.005998932135398,0.07561029200292248,Profit Hold,10,50
Hold,2024-02-16,4128.2998046875,,128002.0593356754,31.005998932135398,0.6117081346329096,Profit Hold,10,50
Hold,2024-02-19,4103.7998046875,,127242.41236183808,31.005998932135398,-0.5934646503187909,Profit Hold,10,50
Hold,2024-02-20,4030.64990234375,,124974.32656788196,31.005998932135398,-1.7824919787801465,Profit Hold,10,50
Hold,2024-02-21,3991.5,,123760.44473761844,31.005998932135398,-0.9713049580660688,Profit Hold,10,50
Hold,2024-02-22,4087.10009765625,,126724.62126346017,31.005998932135398,2.3950920119316046,Profit Hold,10,50
Hold,2024-02-23,4052.10009765625,,125639.41130083543,31.005998932135398,-0.8563528948084921,Profit Hold,10,50
Hold,2024-02-26,4001.050048828125,,124056.55354138513,31.005998932135398,-1.259841751136714,Profit Hold,10,50
Hold,2024-02-27,4104.39990234375,,127261.01898912694,31.005998932135398,2.5830682509431573,Profit Hold,10,50
Hold,2024-02-28,4118.9501953125,,127712.16535737827,31.005998932135398,0.3545047586723042,Profit Hold,10,50
Hold,2024-02-29,4095.10009765625,,126972.66925491726,31.005998932135398,-0.5790334071869135,Profit Hold,10,50
Hold,2024-03-01,4094.35009765625,,126949.41475571816,31.005998932135398,-0.01831457063599612,Profit Hold,10,50
Hold,2024-03-04,4080.699951171875,,126526.17832840013,31.005998932135398,-0.3333898215540685,Profit Hold,10,50
Hold,2024-03-05,4012.10009765625,,124399.17134355001,31.005998932135398,-1.681080558150933,Profit Hold,10,50
Hold,2024-03-06,4064.300048828125,,126017.68297384269,31.005998932135398,1.3010630318612606,Profit Hold,10,50
Hold,2024-03-07,4108.60009765625,,127391.25024050107,31.005998932135398,1.089979782395697,Profit Hold,10,50
Hold,2024-03-11,4122.35009765625,,127817.58272581795,31.005998932135398,0.33466386781823043,Profit Hold,10,50
Hold,2024-03-12,4192.25,,129984.89902324462,31.005998932135398,1.6956323623141902,Profit Hold,10,50
Hold,2024-03-13,4149.0,,128643.88956942977,31.005998932135398,-1.0316655733794502,Profit Hold,10,50
Hold,2024-03-14,4207.60009765625,,130460.84413478248,31.005998932135398,1.4123908810858037,Profit Hold,10,50
Hold,2024-03-15,4219.25,,130822.06099441228,31.005998932135398,0.2768776041772439,Profit Hold,10,50
Hold,2024-03-18,4152.5,,128752.41056569225,31.005998932135398,-1.5820347218107482,Profit Hold,10,50
Hold,2024-03-19,3977.300048828125,,123320.1610667469,31.005998932135398,-4.219143917444311,Profit Hold,10,50
Hold,2024-03-20,3970.89990234375,,123121.71813168687,31.005998932135398,-0.16091686334453809,Profit Hold,10,50
Hold,2024-03-21,3972.949951171875,,123185.28194346254,31.005998932135398,0.05162680698435629,Profit Hold,10,50
Hold,2024-03-22,3910.89990234375,,121261.35819575874,31.005998932135398,-1.5618130001819557,Profit Hold,10,50
Hold,2024-03-26,3877.5,,120225.76085935501,31.005998932135398,-0.8540208948772604,Profit Hold,10,50
Hold,2024-03-27,3840.89990234375,,119090.93827050927,31.005998932135398,-0.9439096752095422,Profit Hold,10,50
Sell,2024-03-28,3876.300048828125,11241.226426810481,130332.16469731975,0.0,0.9216628234121261,Profit Hold,10,50
Hold,2024-04-01,3916.75,,130332.16469731975,0.0,1.0435196105137359,No Hold,10,50
Hold,2024-04-02,3883.800048828125,,130332.16469731975,0.0,-0.8412574499744686,No Hold,10,50
Hold,2024-04-03,3947.300048828125,,130332.16469731975,0.0,1.634996632207163,No Hold,10,50
Hold,2024-04-04,4003.300048828125,,130332.16469731975,0.0,1.4186912397659075,No Hold,10,50
Hold,2024-04-05,3979.25,,130332.16469731975,0.0,-0.6007555900079262,No Hold,10,50
Hold,2024-04-08,3972.550048828125,,130332.16469731975,0.0,-0.1683722101369605,No Hold,10,50
Hold,2024-04-09,3946.550048828125,,130332.16469731975,0.0,-0.6544914395142691,No Hold,10,50
Hold,2024-04-10,3984.64990234375,,130332.16469731975,0.0,0.9653964359818074,No Hold,10,50
Hold,2024-04-12,4001.39990234375,,130332.16469731975,0.0,0.42036315386573203,No Hold,10,50
Hold,2024-04-15,3941.199951171875,,130332.16469731975,0.0,-1.504472250739396,No Hold,10,50
Hold,2024-04-16,3872.800048828125,,130332.16469731975,0.0,-1.7355095704650052,No Hold,10,50
Hold,2024-04-18,3862.0,,130332.16469731975,0.0,-0.2788692597593051,No Hold,10,50
Hold,2024-04-19,3826.199951171875,,130332.16469731975,0.0,-0.9269821032657949,No Hold,10,50
Hold,2024-04-22,3864.60009765625,,130332.16469731975,0.0,1.003610552883258,No Hold,10,50
Hold,2024-04-23,3874.699951171875,,130332.16469731975,0.0,0.2613427847748134,No Hold,10,50
Hold,2024-04-24,3831.050048828125,,130332.16469731975,0.0,-1.1265363226525038,No Hold,10,50
Hold,2024-04-25,3852.199951171875,,130332.16469731975,0.0,0.552065414812827,No Hold,10,50
Hold,2024-04-26,3821.35009765625,,130332.16469731975,0.0,-0.8008372853605429,No Hold,10,50
Hold,2024-04-29,3870.199951171875,,130332.16469731975,0.0,1.2783401747352616,No Hold,10,50
Hold,2024-04-30,3820.64990234375,,130332.16469731975,0.0,-1.2802968697553085,No Hold,10,50
Hold,2024-05-02,3863.300048828125,,130332.16469731975,0.0,1.1163060624374816,No Hold,10,50
Hold,2024-05-03,3843.39990234375,,130332.16469731975,0.0,-0.515107453028698,No Hold,10,50
Hold,2024-05-06,3921.050048828125,,130332.16469731975,0.0,2.020350430800163,No Hold,10,50
Hold,2024-05-07,3978.949951171875,,130332.16469731975,0.0,1.4766427773870014,No Hold,10,50
Hold,2024-05-08,3976.949951171875,,130332.16469731975,0.0,-0.050264517637648665,No Hold,10,50
Hold,2024-05-09,3960.199951171875,,130332.16469731975,0.0,-0.42117703782176924,No Hold,10,50
Hold,2024-05-10,3893.89990234375,,130332.16469731975,0.0,-1.6741591244276932,No Hold,10,50
Hold,2024-05-13,3947.800048828125,,130332.16469731975,0.0,1.3842201349842698,No Hold,10,50
