Signal,Date,Close Price,Shares Bought,Profit/Loss,Investment,Remaining Cash,Hold,Total Cash,SMA1,SMA2
Buy Hold,2023-01-20 10:15:00+05:30,1536.0999755859375,66,72.598388671875,101382.59838867188,1074.5966796875,Buy Hold,102358.19506835938,12,17
Buy Hold,2023-01-20 11:15:00+05:30,1532.5,66,-237.598388671875,101145.0,1074.5966796875,Buy Hold,102120.5966796875,12,17
Buy Hold,2023-01-20 12:15:00+05:30,1533.550048828125,66,69.30322265625,101214.30322265625,1074.5966796875,Buy Hold,102189.89990234375,12,17
Buy Hold,2023-01-20 13:15:00+05:30,1526.300048828125,66,-478.5,100735.80322265625,1074.5966796875,Buy Hold,101711.39990234375,12,17
Buy Hold,2023-01-20 14:15:00+05:30,1525.199951171875,66,-72.6064453125,100663.19677734375,1074.5966796875,Buy Hold,101638.79345703125,12,17
Buy Hold,2023-01-20 15:15:00+05:30,1526.8499755859375,66,108.901611328125,100772.09838867188,1074.5966796875,Buy Hold,101747.69506835938,12,17
Buy Hold,2023-01-23 09:15:00+05:30,1536.5,66,636.901611328125,101409.0,1074.5966796875,Buy Hold,102384.5966796875,12,17
Buy Hold,2023-01-23 10:15:00+05:30,1538.8499755859375,66,155.098388671875,101564.09838867188,1074.5966796875,Buy Hold,102539.69506835938,12,17
Buy Hold,2023-01-23 11:15:00+05:30,1541.5999755859375,66,181.5,101745.59838867188,1074.5966796875,Buy Hold,102721.19506835938,12,17
Buy Hold,2023-01-23 12:15:00+05:30,1543.9000244140625,66,151.80322265625,101897.40161132812,1074.5966796875,Buy Hold,102872.99829101562,12,17
Buy Hold,2023-01-23 13:15:00+05:30,1551.5,66,501.598388671875,102399.0,1074.5966796875,Buy Hold,103374.5966796875,12,17
Buy Hold,2023-01-23 14:15:00+05:30,1549.550048828125,66,-128.69677734375,102270.30322265625,1074.5966796875,Buy Hold,103245.89990234375,12,17
Buy Hold,2023-01-23 15:15:00+05:30,1549.0,66,-36.30322265625,102234.0,1074.5966796875,Buy Hold,103209.5966796875,12,17
Buy Hold,2023-01-24 09:15:00+05:30,1561.5,66,825.0,103059.0,1074.5966796875,Buy Hold,104034.5966796875,12,17
Sell,2023-01-24 09:15:00+05:30,1561.5,0,0.0,0.0,1074.5966796875,Sell Hold,103209.5966796875,12,17
Short Sell,2023-01-24 09:15:00+05:30,1561.5,66,0.0,103059.0,150.5966796875,Sell Hold,103209.5966796875,12,17
Short Sell,2023-01-24 10:15:00+05:30,1562.5,66,66.0,103125.0,84.5966796875,Sell Hold,103275.5966796875,12,17
Short Sell,2023-01-24 11:15:00+05:30,1560.5999755859375,66,-125.401611328125,102999.59838867188,275.998291015625,Sell Hold,103150.19506835938,12,17
Short Sell,2023-01-24 12:15:00+05:30,1563.3499755859375,65,-1381.8499755859375,101617.74841308594,1532.4466552734375,Sell Hold,101768.34509277344,12,17
Short Sell,2023-01-24 13:15:00+05:30,1555.5999755859375,65,-503.75,101113.99841308594,654.3466796875,Sell Hold,101264.59509277344,12,17
Short Sell,2023-01-24 14:15:00+05:30,1551.8499755859375,65,-243.75,100870.24841308594,394.3466796875,Sell Hold,101020.84509277344,12,17
Short Sell,2023-01-24 15:15:00+05:30,1550.550048828125,65,-84.4952392578125,100785.75317382812,235.0919189453125,Sell Hold,100936.34985351562,12,17
Short Sell,2023-01-25 09:15:00+05:30,1542.0999755859375,65,-549.2547607421875,100236.49841308594,699.8514404296875,Sell Hold,100387.09509277344,12,17
Short Sell,2023-01-25 10:15:00+05:30,1548.0,64,-1164.4984130859375,99072.0,1315.0950927734375,Sell Hold,99222.5966796875,12,17
Short Sell,2023-01-25 11:15:00+05:30,1546.449951171875,64,-99.203125,98972.796875,249.7998046875,Sell Hold,99123.3935546875,12,17
Short Sell,2023-01-25 12:15:00+05:30,1548.050048828125,64,102.40625,99075.203125,48.1904296875,Sell Hold,99225.7998046875,12,17
Short Sell,2023-01-25 13:15:00+05:30,1549.050048828125,64,64.0,99139.203125,86.5966796875,Sell Hold,99289.7998046875,12,17
Short Sell,2023-01-25 14:15:00+05:30,1543.5,64,-355.203125,98784.0,505.7998046875,Sell Hold,98934.5966796875,12,17
Buy,2023-01-25 15:15:00+05:30,1541.800048828125,64,0.0,98675.203125,259.3935546875,Buy,98825.7998046875,12,17
Buy Hold,2023-01-25 15:15:00+05:30,1541.800048828125,64,0.0,98675.203125,259.3935546875,Buy Hold,98825.7998046875,12,17
Buy Hold,2023-01-27 09:15:00+05:30,1539.5999755859375,64,-140.8046875,98534.3984375,259.3935546875,Buy Hold,98684.9951171875,12,17
Buy Hold,2023-01-27 10:15:00+05:30,1537.550048828125,64,-131.1953125,98403.203125,259.3935546875,Buy Hold,98553.7998046875,12,17
Buy Hold,2023-01-27 11:15:00+05:30,1534.0,64,-227.203125,98176.0,259.3935546875,Buy Hold,98326.5966796875,12,17
Buy Hold,2023-01-27 12:15:00+05:30,1526.5999755859375,64,-473.6015625,97702.3984375,259.3935546875,Buy Hold,97852.9951171875,12,17
Buy Hold,2023-01-27 13:15:00+05:30,1513.6500244140625,64,-828.796875,96873.6015625,259.3935546875,Buy Hold,97024.1982421875,12,17
Buy Hold,2023-01-27 14:15:00+05:30,1521.550048828125,64,505.6015625,97379.203125,259.3935546875,Buy Hold,97529.7998046875,12,17
Buy Hold,2023-01-27 15:15:00+05:30,1518.5999755859375,64,-188.8046875,97190.3984375,259.3935546875,Buy Hold,97340.9951171875,12,17
Buy Hold,2023-01-30 09:15:00+05:30,1528.199951171875,64,614.3984375,97804.796875,259.3935546875,Buy Hold,97955.3935546875,12,17
Buy Hold,2023-01-30 10:15:00+05:30,1529.9000244140625,64,108.8046875,97913.6015625,259.3935546875,Buy Hold,98064.1982421875,12,17
Buy Hold,2023-01-30 11:15:00+05:30,1536.5,64,422.3984375,98336.0,259.3935546875,Buy Hold,98486.5966796875,12,17
Buy Hold,2023-01-30 12:15:00+05:30,1530.8499755859375,64,-361.6015625,97974.3984375,259.3935546875,Buy Hold,98124.9951171875,12,17
Buy Hold,2023-01-30 13:15:00+05:30,1539.949951171875,64,582.3984375,98556.796875,259.3935546875,Buy Hold,98707.3935546875,12,17
Buy Hold,2023-01-30 14:15:00+05:30,1539.5,64,-28.796875,98528.0,259.3935546875,Buy Hold,98678.5966796875,12,17
Buy Hold,2023-01-30 15:15:00+05:30,1538.800048828125,64,-44.796875,98483.203125,259.3935546875,Buy Hold,98633.7998046875,12,17
Buy Hold,2023-01-31 09:15:00+05:30,1515.199951171875,64,-1510.40625,96972.796875,259.3935546875,Buy Hold,97123.3935546875,12,17
Buy Hold,2023-01-31 10:15:00+05:30,1517.0999755859375,64,121.6015625,97094.3984375,259.3935546875,Buy Hold,97244.9951171875,12,17
Buy Hold,2023-01-31 11:15:00+05:30,1518.449951171875,64,86.3984375,97180.796875,259.3935546875,Buy Hold,97331.3935546875,12,17
Buy Hold,2023-01-31 12:15:00+05:30,1522.449951171875,64,256.0,97436.796875,259.3935546875,Buy Hold,97587.3935546875,12,17
Sell,2023-01-31 12:15:00+05:30,1522.449951171875,0,0.0,0.0,259.3935546875,Sell Hold,97331.3935546875,12,17
Short Sell,2023-01-31 12:15:00+05:30,1522.449951171875,63,0.0,95914.34692382812,1417.046630859375,Sell Hold,97331.3935546875,12,17
Short Sell,2023-01-31 13:15:00+05:30,1522.0,63,-28.346923828125,95886.0,1445.3935546875,Sell Hold,97303.04663085938,12,17
Short Sell,2023-01-31 14:15:00+05:30,1540.5,63,1165.5,97051.5,251.546630859375,Sell Hold,98468.54663085938,12,17
Short Sell,2023-01-31 15:15:00+05:30,1533.0,64,1060.5,98112.0,356.546630859375,Sell Hold,99529.04663085938,12,17
Short Sell,2023-02-01 09:15:00+05:30,1534.949951171875,64,124.796875,98236.796875,1292.249755859375,Sell Hold,99653.84350585938,12,17
Short Sell,2023-02-01 10:15:00+05:30,1536.3499755859375,64,89.6015625,98326.3984375,1327.445068359375,Sell Hold,99743.44506835938,12,17
Buy,2023-02-01 11:15:00+05:30,1540.6500244140625,64,0.0,98601.6015625,1141.843505859375,Buy,100018.64819335938,12,17
Buy Hold,2023-02-01 11:15:00+05:30,1540.6500244140625,64,0.0,98601.6015625,1141.843505859375,Buy Hold,100018.64819335938,12,17
Buy Hold,2023-02-01 12:15:00+05:30,1551.25,64,678.3984375,99280.0,1141.843505859375,Buy Hold,100697.04663085938,12,17
Buy Hold,2023-02-01 13:15:00+05:30,1542.699951171875,64,-547.203125,98732.796875,1141.843505859375,Buy Hold,100149.84350585938,12,17
Buy Hold,2023-02-01 14:15:00+05:30,1552.9000244140625,64,652.8046875,99385.6015625,1141.843505859375,Buy Hold,100802.64819335938,12,17
Sell,2023-02-01 14:15:00+05:30,1552.9000244140625,0,0.0,0.0,1141.843505859375,Sell Hold,100149.84350585938,12,17
Short Sell,2023-02-01 14:15:00+05:30,1552.9000244140625,64,0.0,99385.6015625,764.241943359375,Sell Hold,100149.84350585938,12,17
Short Sell,2023-02-01 15:15:00+05:30,1546.0,64,-441.6015625,98944.0,1205.843505859375,Sell Hold,99708.24194335938,12,17
Short Sell,2023-02-02 09:15:00+05:30,1575.0999755859375,63,287.2984619140625,99231.29846191406,476.9434814453125,Sell Hold,99995.54040527344,12,17
Short Sell,2023-02-02 10:15:00+05:30,1580.4000244140625,63,333.903076171875,99565.20153808594,430.3388671875,Sell Hold,100329.44348144531,12,17
Short Sell,2023-02-02 11:15:00+05:30,1579.6500244140625,63,-47.25,99517.95153808594,811.491943359375,Sell Hold,100282.19348144531,12,17
Short Sell,2023-02-02 12:15:00+05:30,1575.949951171875,63,-233.1046142578125,99284.84692382812,997.3465576171875,Sell Hold,100049.0888671875,12,17
Short Sell,2023-02-02 13:15:00+05:30,1577.449951171875,63,94.5,99379.34692382812,669.741943359375,Sell Hold,100143.5888671875,12,17
Short Sell,2023-02-02 14:15:00+05:30,1586.550048828125,63,573.30615234375,99952.65307617188,190.935791015625,Sell Hold,100716.89501953125,12,17
Short Sell,2023-02-02 15:15:00+05:30,1583.75,63,-176.403076171875,99776.25,940.64501953125,Sell Hold,100540.49194335938,12,17
Short Sell,2023-02-03 09:15:00+05:30,1589.5,63,362.25,100138.5,401.991943359375,Sell Hold,100902.74194335938,12,17
Short Sell,2023-02-03 10:15:00+05:30,1589.0,63,-31.5,100107.0,795.741943359375,Sell Hold,100871.24194335938,12,17
Short Sell,2023-02-03 11:15:00+05:30,1592.8499755859375,63,242.5484619140625,100349.54846191406,521.6934814453125,Sell Hold,101113.79040527344,12,17
Short Sell,2023-02-03 12:15:00+05:30,1598.25,63,340.2015380859375,100689.75,424.0404052734375,Sell Hold,101453.99194335938,12,17
Short Sell,2023-02-03 13:15:00+05:30,1595.0,63,-204.75,100485.0,968.991943359375,Sell Hold,101249.24194335938,12,17
Short Sell,2023-02-03 14:15:00+05:30,1598.5,63,220.5,100705.5,543.741943359375,Sell Hold,101469.74194335938,12,17
Short Sell,2023-02-03 15:15:00+05:30,1599.4000244140625,63,56.7015380859375,100762.20153808594,707.5404052734375,Sell Hold,101526.44348144531,12,17
Short Sell,2023-02-06 09:15:00+05:30,1575.9000244140625,64,95.4000244140625,100857.6015625,668.8419189453125,Sell Hold,101621.84350585938,12,17
Short Sell,2023-02-06 10:15:00+05:30,1569.75,64,-393.6015625,100464.0,1157.843505859375,Sell Hold,101228.24194335938,12,17
Short Sell,2023-02-06 11:15:00+05:30,1566.0999755859375,64,-233.6015625,100230.3984375,997.843505859375,Sell Hold,100994.64038085938,12,17
Short Sell,2023-02-06 12:15:00+05:30,1567.050048828125,64,60.8046875,100291.203125,703.437255859375,Sell Hold,101055.44506835938,12,17
Short Sell,2023-02-06 13:15:00+05:30,1571.4000244140625,64,278.3984375,100569.6015625,485.843505859375,Sell Hold,101333.84350585938,12,17
Short Sell,2023-02-06 14:15:00+05:30,1570.550048828125,64,-54.3984375,100515.203125,818.640380859375,Sell Hold,101279.44506835938,12,17
Buy,2023-02-06 15:15:00+05:30,1565.0,64,0.0,100160.0,1119.445068359375,Buy,100924.24194335938,12,17
Buy Hold,2023-02-06 15:15:00+05:30,1565.0,64,0.0,100160.0,1119.445068359375,Buy Hold,100924.24194335938,12,17
Buy Hold,2023-02-07 09:15:00+05:30,1566.699951171875,64,108.796875,100268.796875,1119.445068359375,Buy Hold,101033.03881835938,12,17
Buy Hold,2023-02-07 10:15:00+05:30,1572.0999755859375,64,345.6015625,100614.3984375,1119.445068359375,Buy Hold,101378.64038085938,12,17
