Signal,Date,Close Price,Shares Bought,Profit/Loss,Investment,Remaining Cash,Hold,Total Cash,SMA1,SMA2,Charge,% Diff,High Avg %,Low Avg %
Sell,2023-04-25 10:15:00+05:30,1231.449951,0,0,0,83463.54587,Sell Hold,83756.63096,12,17,293.0850884,,0.366211997,23.23599605
Short Sell,2023-04-25 10:15:00+05:30,1231.449951,67,0,82507.14673,1017.449463,Sell Hold,83524.59619,12,17,,0,0.366211997,23.23599605
Short Sell,2023-04-25 11:15:00+05:30,1228.75,67,-180.8967285,82326.25,1198.346191,Sell Hold,83343.69946,12,17,,-0.219249769,0.366211997,23.23599605
Short Sell,2023-04-25 12:15:00+05:30,1227.550049,67,-80.39672852,82245.85327,1097.846191,Sell Hold,83263.30273,12,17,,-0.09765625,0.366211997,23.23599605
Short Sell,2023-04-25 13:15:00+05:30,1226.25,67,-87.10327148,82158.75,1104.552734,Sell Hold,83176.19946,12,17,,-0.105905973,0.366211997,23.23599605
Short Sell,2023-04-25 14:15:00+05:30,1225.050049,67,-80.39672852,82078.35327,1097.846191,Sell Hold,83095.80273,12,17,,-0.097855345,0.366211997,23.23599605
Short Sell,2023-04-25 15:15:00+05:30,1227,67,130.6467285,82209,886.8027344,Sell Hold,83226.44946,12,17,,0.159173184,0.366211997,23.23599605
Short Sell,2023-04-26 09:15:00+05:30,1227.900024,67,60.30163574,82269.30164,957.1478271,Sell Hold,83286.7511,12,17,,0.073351623,0.366211997,23.23599605
Short Sell,2023-04-26 10:15:00+05:30,1228.050049,67,10.05163574,82279.35327,1007.397827,Sell Hold,83296.80273,12,17,,0.012217967,0.366211997,23.23599605
Short Sell,2023-04-26 11:15:00+05:30,1226.400024,67,-110.5516357,82168.80164,1128.001099,Sell Hold,83186.2511,12,17,,-0.134361333,0.366211997,23.23599605
Short Sell,2023-04-26 12:15:00+05:30,1226.599976,67,13.39672852,82182.19836,1004.052734,Sell Hold,83199.64783,12,17,,0.016303911,0.366211997,23.23599605
Short Sell,2023-04-26 13:15:00+05:30,1227.650024,67,70.35327148,82252.55164,947.0961914,Sell Hold,83270.0011,12,17,,0.085606461,0.366211997,23.23599605
Short Sell,2023-04-26 14:15:00+05:30,1227.199951,67,-30.15490723,82222.39673,1047.60437,Sell Hold,83239.84619,12,17,,-0.036661364,0.366211997,23.23599605
Short Sell,2023-04-26 15:15:00+05:30,1227.349976,67,10.05163574,82232.44836,1007.397827,Sell Hold,83249.89783,12,17,,0.012224936,0.366211997,23.23599605
Buy,2023-04-27 09:15:00+05:30,1230,67,0,82410,839.8978271,Buy,83427.44946,12,17,576.87,,0.366211997,23.23599605
Buy Hold,2023-04-27 09:15:00+05:30,1230,67,0,82410,839.8978271,Buy Hold,83427.44946,12,17,,0,0.366211997,23.23599605
Buy Hold,2023-04-27 10:15:00+05:30,1229.650024,67,-23.44836426,82386.55164,839.8978271,Buy Hold,83404.0011,12,17,,-0.0284533,0.366211997,23.23599605
Buy Hold,2023-04-27 11:15:00+05:30,1238,33,41532.55164,40854,42645.91983,Buy Hold,83499.91983,12,17,285.978,0.679053017,0.366211997,23.23599605
Sell,2023-04-27 11:15:00+05:30,1238,0,0,0,83213.94183,Sell Hold,83499.91983,12,17,285.978,,0.366211997,23.23599605
Short Sell,2023-04-27 11:15:00+05:30,1238,67,0,82946,458.0010986,Sell Hold,83404.0011,12,17,,0,0.366211997,23.23599605
Short Sell,2023-04-27 12:15:00+05:30,1241,67,201,83147,257.0010986,Sell Hold,83605.0011,12,17,,0.242326333,0.366211997,23.23599605
Short Sell,2023-04-27 13:15:00+05:30,1242.5,67,100.5,83247.5,357.5010986,Sell Hold,83705.5011,12,17,,0.120870266,0.366211997,23.23599605
Short Sell,2023-04-27 14:15:00+05:30,1247.5,67,335,83582.5,123.0010986,Sell Hold,84040.5011,12,17,,0.402414487,0.366211997,23.23599605
Short Sell,2023-04-27 15:15:00+05:30,1246.050049,67,-97.14672852,83485.35327,555.1478271,Sell Hold,83943.35437,12,17,,-0.116228551,0.366211997,23.23599605
Short Sell,2023-04-28 09:15:00+05:30,1246.849976,67,53.59509277,83538.94836,404.4060059,Sell Hold,83996.94946,12,17,,0.064197001,0.366211997,23.23599605
Short Sell,2023-04-28 10:15:00+05:30,1251,67,278.0516357,83817,179.9494629,Sell Hold,84275.0011,12,17,,0.332840718,0.366211997,23.23599605
Short Sell,2023-04-28 11:15:00+05:30,1252.150024,67,77.05163574,83894.05164,380.9494629,Sell Hold,84352.05273,12,17,,0.09192841,0.366211997,23.23599605
Short Sell,2023-04-28 12:15:00+05:30,1251.949951,67,-13.40490723,83880.64673,471.4060059,Sell Hold,84338.64783,12,17,,-0.015978376,0.366211997,23.23599605
Short Sell,2023-04-28 13:15:00+05:30,1250.699951,67,-83.75,83796.89673,541.7510986,Sell Hold,84254.89783,12,17,,-0.099844247,0.366211997,23.23599605
Short Sell,2023-04-28 14:15:00+05:30,1253,67,154.1032715,83951,303.8978271,Sell Hold,84409.0011,12,17,,0.183900929,0.366211997,23.23599605
Short Sell,2023-04-28 15:15:00+05:30,1252.900024,67,-6.698364258,83944.30164,464.6994629,Sell Hold,84402.30273,12,17,,-0.007978898,0.366211997,23.23599605
Short Sell,2023-05-02 09:15:00+05:30,1272.550049,66,44.00158691,83988.30322,413.9995117,Sell Hold,84446.30432,12,17,,0.052417598,0.366211997,23.23599605
Short Sell,2023-05-02 10:15:00+05:30,1272.900024,66,23.09838867,84011.40161,434.90271,Sell Hold,84469.40271,12,17,,0.027501911,0.366211997,23.23599605
Short Sell,2023-05-02 11:15:00+05:30,1273.5,66,39.59838867,84051,418.40271,Sell Hold,84509.0011,12,17,,0.047134541,0.366211997,23.23599605
Short Sell,2023-05-02 12:15:00+05:30,1277.349976,66,254.0983887,84305.09839,203.90271,Sell Hold,84763.09949,12,17,,0.302314534,0.366211997,23.23599605
Short Sell,2023-05-02 13:15:00+05:30,1277,66,-23.09838867,84282,481.0994873,Sell Hold,84740.0011,12,17,,-0.027398567,0.366211997,23.23599605
Short Sell,2023-05-02 14:15:00+05:30,1276.5,66,-33,84249,491.0010986,Sell Hold,84707.0011,12,17,,-0.039154268,0.366211997,23.23599605
Short Sell,2023-05-02 15:15:00+05:30,1278.199951,66,112.1967773,84361.19678,345.8043213,Sell Hold,84819.19788,12,17,,0.13317283,0.366211997,23.23599605
Short Sell,2023-05-03 09:15:00+05:30,1271.25,66,-458.6967773,83902.5,916.697876,Sell Hold,84360.5011,12,17,,-0.543729576,0.366211997,23.23599605
Short Sell,2023-05-03 10:15:00+05:30,1270.050049,66,-79.19677734,83823.30322,537.197876,Sell Hold,84281.30432,12,17,,-0.094391439,0.366211997,23.23599605
Short Sell,2023-05-03 11:15:00+05:30,1269.099976,66,-62.70483398,83760.59839,520.7059326,Sell Hold,84218.59949,12,17,,-0.074805969,0.366211997,23.23599605
Short Sell,2023-05-03 12:15:00+05:30,1266,66,-204.5983887,83556,662.5994873,Sell Hold,84014.0011,12,17,,-0.244265672,0.366211997,23.23599605
Short Sell,2023-05-03 13:15:00+05:30,1266.75,66,49.5,83605.5,408.5010986,Sell Hold,84063.5011,12,17,,0.059241706,0.366211997,23.23599605
Short Sell,2023-05-03 14:15:00+05:30,1270.099976,66,221.0983887,83826.59839,236.90271,Sell Hold,84284.59949,12,17,,0.264454358,0.366211997,23.23599605
Short Sell,2023-05-03 15:15:00+05:30,1268.25,66,-122.0983887,83704.5,580.0994873,Sell Hold,84162.5011,12,17,,-0.145655903,0.366211997,23.23599605
Short Sell,2023-05-04 09:15:00+05:30,1266.349976,66,-125.4016113,83579.09839,583.40271,Sell Hold,84037.09949,12,17,,-0.149814659,0.366211997,23.23599605
Short Sell,2023-05-04 10:15:00+05:30,1268.400024,66,135.3032227,83714.40161,322.697876,Sell Hold,84172.40271,12,17,,0.161886435,0.366211997,23.23599605
Buy,2023-05-04 11:15:00+05:30,1272.75,66,0,84001.5,170.90271,Buy,84459.5011,12,17,588.0105,,0.366211997,23.23599605
Buy Hold,2023-05-04 11:15:00+05:30,1272.75,66,0,84001.5,170.90271,Buy Hold,84459.5011,12,17,,0,0.366211997,23.23599605
Buy Hold,2023-05-04 12:15:00+05:30,1274,66,82.5,84084,170.90271,Buy Hold,84542.0011,12,17,,0.098212532,0.366211997,23.23599605
Buy Hold,2023-05-04 13:15:00+05:30,1272.5,66,-99,83985,170.90271,Buy Hold,84443.0011,12,17,,-0.117739403,0.366211997,23.23599605
Buy Hold,2023-05-04 14:15:00+05:30,1273.949951,66,95.69677734,84080.69678,170.90271,Buy Hold,84538.69788,12,17,,0.113945082,0.366211997,23.23599605
Buy Hold,2023-05-04 15:15:00+05:30,1272.599976,66,-89.09838867,83991.59839,170.90271,Buy Hold,84449.59949,12,17,,-0.10596771,0.366211997,23.23599605
Buy Hold,2023-05-05 09:15:00+05:30,1268.650024,66,-260.6967773,83730.90161,170.90271,Buy Hold,84188.90271,12,17,,-0.310384351,0.366211997,23.23599605
Buy Hold,2023-05-05 10:15:00+05:30,1265.199951,66,-227.704834,83503.19678,170.90271,Buy Hold,83961.19788,12,17,,-0.271948384,0.366211997,23.23599605
Buy Hold,2023-05-05 11:15:00+05:30,1257.099976,66,-534.5983887,82968.59839,170.90271,Buy Hold,83426.59949,12,17,,-0.640213081,0.366211997,23.23599605
Sell,2023-05-05 11:15:00+05:30,1257.099976,0,0,0,82845.8193,Sell Hold,83426.59949,12,17,580.7801887,,0.366211997,23.23599605
Short Sell,2023-05-05 11:15:00+05:30,1257.099976,66,0,82968.59839,992.5994873,Sell Hold,83961.19788,12,17,,0,0.366211997,23.23599605
Short Sell,2023-05-05 12:15:00+05:30,1263.5,66,422.4016113,83391,570.197876,Sell Hold,84383.59949,12,17,,0.509110217,0.366211997,23.23599605
Short Sell,2023-05-05 13:15:00+05:30,1262.949951,66,-36.30322266,83354.69678,1028.90271,Sell Hold,84347.29626,12,17,,-0.043533742,0.366211997,23.23599605
Short Sell,2023-05-05 14:15:00+05:30,1260,66,-194.6967773,83160,1187.296265,Sell Hold,84152.59949,12,17,,-0.233576253,0.366211997,23.23599605
Buy,2023-05-05 15:15:00+05:30,1260.150024,66,0,83169.90161,982.697876,Buy,84162.5011,12,17,582.1893113,,0.366211997,23.23599605
Buy Hold,2023-05-05 15:15:00+05:30,1260.150024,66,0,83169.90161,982.697876,Buy Hold,84162.5011,12,17,,0,0.366211997,23.23599605
Buy Hold,2023-05-08 09:15:00+05:30,1260.5,66,23.09838867,83193,982.697876,Buy Hold,84185.59949,12,17,,0.027772533,0.366211997,23.23599605
Buy Hold,2023-05-08 10:15:00+05:30,1263.300049,66,184.8032227,83377.80322,982.697876,Buy Hold,84370.40271,12,17,,0.222137947,0.366211997,23.23599605
Buy Hold,2023-05-08 11:15:00+05:30,1267.199951,66,257.3935547,83635.19678,982.697876,Buy Hold,84627.79626,12,17,,0.308707527,0.366211997,23.23599605
Buy Hold,2023-05-08 12:15:00+05:30,1266.699951,66,-33,83602.19678,982.697876,Buy Hold,84594.79626,12,17,,-0.039457072,0.366211997,23.23599605
Buy Hold,2023-05-08 13:15:00+05:30,1269.150024,66,161.704834,83763.90161,982.697876,Buy Hold,84756.5011,12,17,,0.193421752,0.366211997,23.23599605
Buy Hold,2023-05-08 14:15:00+05:30,1265.050049,66,-270.5983887,83493.30322,982.697876,Buy Hold,84485.90271,12,17,,-0.323048931,0.366211997,23.23599605
Buy Hold,2023-05-08 15:15:00+05:30,1266.5,66,95.69677734,83589,982.697876,Buy Hold,84581.59949,12,17,,0.114616111,0.366211997,23.23599605
Buy Hold,2023-05-09 09:15:00+05:30,1268.050049,66,102.3032227,83691.30322,982.697876,Buy Hold,84683.90271,12,17,,0.12238838,0.366211997,23.23599605
Buy Hold,2023-05-09 10:15:00+05:30,1270,66,128.6967773,83820,982.697876,Buy Hold,84812.59949,12,17,,0.153775569,0.366211997,23.23599605
Buy Hold,2023-05-09 11:15:00+05:30,1271.150024,66,75.90161133,83895.90161,982.697876,Buy Hold,84888.5011,12,17,,0.090553103,0.366211997,23.23599605
Sell,2023-05-09 11:15:00+05:30,1271.150024,0,0,0,84301.22979,Sell Hold,84888.5011,12,17,587.2713113,,0.366211997,23.23599605
Short Sell,2023-05-09 11:15:00+05:30,1271.150024,66,0,83895.90161,916.697876,Sell Hold,84812.59949,12,17,,0,0.366211997,23.23599605
Short Sell,2023-05-09 12:15:00+05:30,1269.150024,66,-132,83763.90161,1048.697876,Sell Hold,84680.59949,12,17,,-0.157337841,0.366211997,23.23599605
Short Sell,2023-05-09 13:15:00+05:30,1267.349976,66,-118.8032227,83645.09839,1035.501099,Sell Hold,84561.79626,12,17,,-0.141831052,0.366211997,23.23599605
Short Sell,2023-05-09 14:15:00+05:30,1270.349976,66,198,83843.09839,718.697876,Sell Hold,84759.79626,12,17,,0.236714409,0.366211997,23.23599605
Short Sell,2023-05-09 15:15:00+05:30,1270.699951,66,23.09838867,83866.19678,893.5994873,Sell Hold,84782.89465,12,17,,0.027549541,0.366211997,23.23599605
Short Sell,2023-05-10 09:15:00+05:30,1264.849976,67,878.7515869,84744.94836,37.94628906,Sell Hold,85661.64624,12,17,,1.04780188,0.366211997,23.23599605
Short Sell,2023-05-10 10:15:00+05:30,1265.199951,67,23.44836426,84768.39673,893.2495117,Sell Hold,85685.0946,12,17,,0.027669336,0.366211997,23.23599605
Short Sell,2023-05-10 11:15:00+05:30,1262.949951,67,-150.75,84617.64673,1067.447876,Sell Hold,85534.3446,12,17,,-0.177837503,0.366211997,23.23599605
Short Sell,2023-05-10 12:15:00+05:30,1264.699951,67,117.25,84734.89673,799.447876,Sell Hold,85651.5946,12,17,,0.138564477,0.366211997,23.23599605
Short Sell,2023-05-10 13:15:00+05:30,1262.400024,67,-154.0950928,84580.80164,1070.792969,Sell Hold,85497.49951,12,17,,-0.181855527,0.366211997,23.23599605
Buy,2023-05-10 14:15:00+05:30,1262.550049,67,0,84590.85327,906.6462402,Buy,85507.55115,12,17,592.1359729,,0.366211997,23.23599605
Buy Hold,2023-05-10 14:15:00+05:30,1262.550049,67,0,84590.85327,906.6462402,Buy Hold,85507.55115,12,17,,0,0.366211997,23.23599605
Buy Hold,2023-05-10 15:15:00+05:30,1265,67,164.1467285,84755,906.6462402,Buy Hold,85671.69788,12,17,,0.194047846,0.366211997,23.23599605
Buy Hold,2023-05-11 09:15:00+05:30,1267.449951,67,164.1467285,84919.14673,906.6462402,Buy Hold,85835.8446,12,17,,0.193672029,0.366211997,23.23599605
Buy Hold,2023-05-11 10:15:00+05:30,1265.25,67,-147.3967285,84771.75,906.6462402,Buy Hold,85688.44788,12,17,,-0.173573021,0.366211997,23.23599605
Buy Hold,2023-05-11 11:15:00+05:30,1265.199951,67,-3.353271484,84768.39673,906.6462402,Buy Hold,85685.0946,12,17,,-0.003955647,0.366211997,23.23599605
Buy Hold,2023-05-11 12:15:00+05:30,1263.5,67,-113.8967285,84654.5,906.6462402,Buy Hold,85571.19788,12,17,,-0.134362254,0.366211997,23.23599605
Buy Hold,2023-05-11 13:15:00+05:30,1262.25,67,-83.75,84570.75,906.6462402,Buy Hold,85487.44788,12,17,,-0.098931539,0.366211997,23.23599605
Buy Hold,2023-05-11 14:15:00+05:30,1254.699951,67,-505.8532715,84064.89673,906.6462402,Buy Hold,84981.5946,12,17,,-0.598142114,0.366211997,23.23599605
Buy Hold,2023-05-11 15:15:00+05:30,1257.199951,67,167.5,84232.39673,906.6462402,Buy Hold,85149.0946,12,17,,0.199250825,0.366211997,23.23599605
Buy Hold,2023-05-12 09:15:00+05:30,1246.099976,67,-743.6983643,83488.69836,906.6462402,Buy Hold,84405.39624,12,17,,-0.882912505,0.366211997,23.23599605
Buy Hold,2023-05-12 10:15:00+05:30,1250.150024,67,271.3532715,83760.05164,906.6462402,Buy Hold,84676.74951,12,17,,0.325017969,0.366211997,23.23599605
Buy Hold,2023-05-12 11:15:00+05:30,1249.349976,67,-53.60327148,83706.44836,906.6462402,Buy Hold,84623.14624,12,17,,-0.063996225,0.366211997,23.23599605
Buy Hold,2023-05-12 12:15:00+05:30,1248.949951,67,-26.80163574,83679.64673,906.6462402,Buy Hold,84596.3446,12,17,,-0.032018603,0.366211997,23.23599605
Buy Hold,2023-05-12 13:15:00+05:30,1249.449951,67,33.5,83713.14673,906.6462402,Buy Hold,84629.8446,12,17,,0.04003363,0.366211997,23.23599605
Buy Hold,2023-05-12 14:15:00+05:30,1245.25,67,-281.3967285,83431.75,906.6462402,Buy Hold,84348.44788,12,17,,-0.33614401,0.366211997,23.23599605
Buy Hold,2023-05-12 15:15:00+05:30,1247,67,117.25,83549,906.6462402,Buy Hold,84465.69788,12,17,,0.140534029,0.366211997,23.23599605
Buy Hold,2023-05-15 09:15:00+05:30,1261.099976,33,41932.70081,41616.29919,43492.73132,Buy Hold,85109.03051,12,17,291.3140944,1.130711755,0.366211997,23.23599605
Buy Hold,2023-05-15 10:15:00+05:30,1260,33,-36.29919434,41580,906.6462402,Buy Hold,85072.73132,12,17,,102.8532129,0.366211997,23.23599605
Buy Hold,2023-05-15 11:15:00+05:30,1263.800049,33,125.4016113,41705.40161,906.6462402,Buy Hold,85198.13293,12,17,,103.6426245,0.366211997,23.23599605
Buy Hold,2023-05-15 12:15:00+05:30,1266.050049,33,74.25,41779.65161,906.6462402,Buy Hold,85272.38293,12,17,,103.391767,0.366211997,23.23599605
Buy Hold,2023-05-15 13:15:00+05:30,1267,33,31.34838867,41811,906.6462402,Buy Hold,85303.73132,12,17,,103.1826421,0.366211997,23.23599605
Buy Hold,2023-05-15 14:15:00+05:30,1257,33,-330,41481,906.6462402,Buy Hold,84973.73132,12,17,,101.4278539,0.366211997,23.23599605
Buy Hold,2023-05-15 15:15:00+05:30,1258.349976,33,44.54919434,41525.54919,906.6462402,Buy Hold,85018.28051,12,17,,103.2483507,0.366211997,23.23599605
Sell,2023-05-15 15:15:00+05:30,1258.349976,0,0,0,84727.60167,Sell Hold,85018.28051,12,17,290.6788444,,0.366211997,23.23599605
Short Sell,2023-05-15 15:15:00+05:30,1258.349976,67,0,84309.44836,826.2495117,Sell Hold,85135.69788,12,17,,0,0.366211997,23.23599605
Short Sell,2023-05-16 09:15:00+05:30,1269.599976,67,753.75,85063.19836,72.49951172,Sell Hold,85889.44788,12,17,,0.894027911,0.366211997,23.23599605
Short Sell,2023-05-16 10:15:00+05:30,1269.199951,67,-26.80163574,85036.39673,853.0511475,Sell Hold,85862.64624,12,17,,-0.03150791,0.366211997,23.23599605
Short Sell,2023-05-16 11:15:00+05:30,1268.5,67,-46.89672852,84989.5,873.1462402,Sell Hold,85815.74951,12,17,,-0.055149007,0.366211997,23.23599605
Short Sell,2023-05-16 12:15:00+05:30,1269.849976,67,90.44836426,85079.94836,735.8011475,Sell Hold,85906.19788,12,17,,0.106422987,0.366211997,23.23599605
Short Sell,2023-05-16 13:15:00+05:30,1265.349976,67,-301.5,84778.44836,1127.749512,Sell Hold,85604.69788,12,17,,-0.354372571,0.366211997,23.23599605
Short Sell,2023-05-16 14:15:00+05:30,1263.599976,67,-117.25,84661.19836,943.4995117,Sell Hold,85487.44788,12,17,,-0.138301658,0.366211997,23.23599605
Short Sell,2023-05-16 15:15:00+05:30,1263.150024,67,-30.14672852,84631.05164,856.3962402,Sell Hold,85457.30115,12,17,,-0.035608672,0.366211997,23.23599605
Short Sell,2023-05-17 09:15:00+05:30,1255.550049,68,746.3516846,85377.40332,79.89782715,Sell Hold,86203.65283,12,17,,0.881888704,0.366211997,23.23599605
Short Sell,2023-05-17 10:15:00+05:30,1250.150024,68,-367.2016602,85010.20166,1193.451172,Sell Hold,85836.45117,12,17,,-0.430092326,0.366211997,23.23599605
Buy,2023-05-17 11:15:00+05:30,1243.800049,69,0,85822.20337,14.24780273,Buy,86648.45288,12,17,600.7554236,,0.366211997,23.23599605
Buy Hold,2023-05-17 11:15:00+05:30,1243.800049,69,0,85822.20337,14.24780273,Buy Hold,86648.45288,12,17,,0,0.366211997,23.23599605
Buy Hold,2023-05-17 12:15:00+05:30,1242.849976,69,-65.55505371,85756.64832,14.24780273,Buy Hold,86582.89783,12,17,,-0.076384725,0.366211997,23.23599605
Buy Hold,2023-05-17 13:15:00+05:30,1246.650024,69,262.2033691,86018.85168,14.24780273,Buy Hold,86845.1012,12,17,,0.305752818,0.366211997,23.23599605
Buy Hold,2023-05-17 14:15:00+05:30,1246.900024,69,17.25,86036.10168,14.24780273,Buy Hold,86862.3512,12,17,,0.020053744,0.366211997,23.23599605
Buy Hold,2023-05-17 15:15:00+05:30,1248.400024,69,103.5,86139.60168,14.24780273,Buy Hold,86965.8512,12,17,,0.120298338,0.366211997,23.23599605
Buy Hold,2023-05-18 09:15:00+05:30,1252.150024,69,258.75,86398.35168,14.24780273,Buy Hold,87224.6012,12,17,,0.300384486,0.366211997,23.23599605
Buy Hold,2023-05-18 10:15:00+05:30,1254,69,127.6483154,86526,14.24780273,Buy Hold,87352.24951,12,17,,0.147743924,0.366211997,23.23599605
Buy Hold,2023-05-18 11:15:00+05:30,1257.599976,69,248.3983154,86774.39832,14.24780273,Buy Hold,87600.64783,12,17,,0.287079393,0.366211997,23.23599605
Buy Hold,2023-05-18 12:15:00+05:30,1254.050049,69,-244.9449463,86529.45337,14.24780273,Buy Hold,87355.70288,12,17,,-0.282277897,0.366211997,23.23599605
Buy Hold,2023-05-18 13:15:00+05:30,1251,69,-210.4533691,86319,14.24780273,Buy Hold,87145.24951,12,17,,-0.243215877,0.366211997,23.23599605
Buy Hold,2023-05-18 14:15:00+05:30,1248.300049,69,-186.2966309,86132.70337,14.24780273,Buy Hold,86958.95288,12,17,,-0.215823435,0.366211997,23.23599605
Buy Hold,2023-05-18 15:15:00+05:30,1249.550049,69,86.25,86218.95337,14.24780273,Buy Hold,87045.20288,12,17,,0.100136181,0.366211997,23.23599605
Buy Hold,2023-05-19 09:15:00+05:30,1268.599976,34,43086.5542,43132.39917,44113.32015,Buy Hold,87245.71932,12,17,301.9267942,1.524542917,0.366211997,23.23599605
Buy Hold,2023-05-19 10:15:00+05:30,1266.599976,34,-68,43064.39917,14.24780273,Buy Hold,87177.71932,12,17,,102.6212314,0.366211997,23.23599605
Sell,2023-05-19 10:15:00+05:30,1266.599976,0,0,0,86876.26853,Sell Hold,87177.71932,12,17,301.4507942,,0.366211997,23.23599605
Short Sell,2023-05-19 10:15:00+05:30,1266.599976,69,0,87395.39832,964.2495117,Sell Hold,88359.64783,12,17,,0,0.366211997,23.23599605
Short Sell,2023-05-19 11:15:00+05:30,1270.400024,69,262.2033691,87657.60168,702.0461426,Sell Hold,88621.8512,12,17,,0.300019651,0.366211997,23.23599605
Short Sell,2023-05-19 12:15:00+05:30,1269.349976,69,-72.45336914,87585.14832,1036.702881,Sell Hold,88549.39783,12,17,,-0.082654975,0.366211997,23.23599605
Short Sell,2023-05-19 13:15:00+05:30,1270.050049,69,48.30505371,87633.45337,915.944458,Sell Hold,88597.70288,12,17,,0.055152106,0.366211997,23.23599605
Short Sell,2023-05-19 14:15:00+05:30,1268.849976,69,-82.80505371,87550.64832,1047.054565,Sell Hold,88514.89783,12,17,,-0.094490232,0.366211997,23.23599605
Short Sell,2023-05-19 15:15:00+05:30,1269.25,69,27.60168457,87578.25,936.6478271,Sell Hold,88542.49951,12,17,,0.031526534,0.366211997,23.23599605
Short Sell,2023-05-22 09:15:00+05:30,1285.300049,68,-177.8466797,87400.40332,1142.096191,Sell Hold,88364.65283,12,17,,-0.203071744,0.366211997,23.23599605
Short Sell,2023-05-22 10:15:00+05:30,1285.449951,68,10.19335938,87410.59668,954.0561523,Sell Hold,88374.84619,12,17,,0.011662829,0.366211997,23.23599605
Short Sell,2023-05-22 11:15:00+05:30,1290.949951,68,374,87784.59668,590.2495117,Sell Hold,88748.84619,12,17,,0.427865744,0.366211997,23.23599605
Short Sell,2023-05-22 12:15:00+05:30,1287.900024,68,-207.3950195,87577.20166,1171.644531,Sell Hold,88541.45117,12,17,,-0.236254454,0.366211997,23.23599605
Short Sell,2023-05-22 13:15:00+05:30,1291.300049,68,231.2016602,87808.40332,733.0478516,Sell Hold,88772.65283,12,17,,0.263997542,0.366211997,23.23599605
Short Sell,2023-05-22 14:15:00+05:30,1293.099976,68,122.3950195,87930.79834,841.8544922,Sell Hold,88895.04785,12,17,,0.139388731,0.366211997,23.23599605
Short Sell,2023-05-22 15:15:00+05:30,1291.5,68,-108.7983398,87822,1073.047852,Sell Hold,88786.24951,12,17,,-0.123731778,0.366211997,23.23599605
Short Sell,2023-05-23 09:15:00+05:30,1310.849976,67,4.948364258,87826.94836,959.3011475,Sell Hold,88791.19788,12,17,,0.005634538,0.366211997,23.23599605
Short Sell,2023-05-23 10:15:00+05:30,1309.900024,67,-63.64672852,87763.30164,1027.89624,Sell Hold,88727.55115,12,17,,-0.072468337,0.366211997,23.23599605
Short Sell,2023-05-23 11:15:00+05:30,1310.5,67,40.19836426,87803.5,924.0511475,Sell Hold,88767.74951,12,17,,0.045803159,0.366211997,23.23599605
Short Sell,2023-05-23 12:15:00+05:30,1309,67,-100.5,87703,1064.749512,Sell Hold,88667.24951,12,17,,-0.11446013,0.366211997,23.23599605
Short Sell,2023-05-23 13:15:00+05:30,1305.800049,67,-214.3967285,87488.60327,1178.64624,Sell Hold,88452.85278,12,17,,-0.244457691,0.366211997,23.23599605
Short Sell,2023-05-23 14:15:00+05:30,1299.25,68,860.3967285,88349,103.8527832,Sell Hold,89313.24951,12,17,,0.983438638,0.366211997,23.23599605
Short Sell,2023-05-23 15:15:00+05:30,1300,68,51,88400,913.2495117,Sell Hold,89364.24951,12,17,,0.057725611,0.366211997,23.23599605
Short Sell,2023-05-24 09:15:00+05:30,1298.150024,68,-125.7983398,88274.20166,1090.047852,Sell Hold,89238.45117,12,17,,-0.142305814,0.366211997,23.23599605
Short Sell,2023-05-24 10:15:00+05:30,1301.699951,68,241.3950195,88515.59668,722.8544922,Sell Hold,89479.84619,12,17,,0.273460439,0.366211997,23.23599605
Short Sell,2023-05-24 11:15:00+05:30,1302.349976,68,44.20166016,88559.79834,920.0478516,Sell Hold,89524.04785,12,17,,0.049936578,0.366211997,23.23599605
Short Sell,2023-05-24 12:15:00+05:30,1299.550049,68,-190.3950195,88369.40332,1154.644531,Sell Hold,89333.65283,12,17,,-0.214990349,0.366211997,23.23599605
Short Sell,2023-05-24 13:15:00+05:30,1299.150024,68,-27.20166016,88342.20166,991.4511719,Sell Hold,89306.45117,12,17,,-0.030781763,0.366211997,23.23599605
Short Sell,2023-05-24 14:15:00+05:30,1298.949951,68,-13.60498047,88328.59668,977.8544922,Sell Hold,89292.84619,12,17,,-0.015400319,0.366211997,23.23599605
Short Sell,2023-05-24 15:15:00+05:30,1299.199951,68,17,88345.59668,947.2495117,Sell Hold,89309.84619,12,17,,0.019246315,0.366211997,23.23599605
Buy,2023-05-25 09:15:00+05:30,1294,69,0,89286,23.84619141,Buy,90250.24951,12,17,625.002,,0.366211997,23.23599605
Buy Hold,2023-05-25 09:15:00+05:30,1294,69,0,89286,23.84619141,Buy Hold,90250.24951,12,17,,0,0.366211997,23.23599605
Buy Hold,2023-05-25 10:15:00+05:30,1293.849976,69,-10.35168457,89275.64832,23.84619141,Buy Hold,90239.89783,12,17,,-0.01159385,0.366211997,23.23599605
Buy Hold,2023-05-25 11:15:00+05:30,1297.199951,69,231.1483154,89506.79663,23.84619141,Buy Hold,90471.04614,12,17,,0.258915303,0.366211997,23.23599605
Buy Hold,2023-05-25 12:15:00+05:30,1297.75,69,37.95336914,89544.75,23.84619141,Buy Hold,90508.99951,12,17,,0.042402779,0.366211997,23.23599605
